"","V1","V2","V3","V4","V5","V6","V7","V8"
"result.1",-0.503508873701437,0.949431264849706,0.38442075936705,4.75440584282151,-0.453919701879199,0.954379552050971,0.366775106887388,4500
"result.2",-0.501345870834312,0.9508368660002,0.414215984403691,4.60404728570045,-0.492198530513581,0.951234202124669,0.40029280109334,4500
"result.3",-0.390087056562747,0.959893870255721,0.327666364024276,13.2806461192861,-0.397432913713512,0.959349939974958,0.338132467294392,4500
"result.4",-0.379717703570126,0.960872057491146,0.322687270866179,4.61950611700643,-0.455153000414285,0.95409454494399,0.32528543979998,4500
"result.5",-0.518802451683021,0.947101575284504,0.462848661479763,2.39829409821591,-0.438763422500816,0.95555958389794,0.394374963768288,4500
"result.6",-0.927996305425487,0.904310502854406,0.404051113724208,17.7865014337364,-0.632774569145041,0.936407153835485,0.365286459980035,4500
"result.7",-0.681548458321651,0.930969247714592,0.395232437746541,7.06386625351028,-0.669637923049132,0.932247339654455,0.383905262182629,4500
"result.8",-1.00499066295064,0.901210766321409,0.396073266189712,5.89907739353359,-0.950123089966286,0.906140424149829,0.377943081660173,4500
"result.9",-0.49277950418821,0.950745805733497,0.314977050638413,19.0646333993415,-0.507222566153827,0.948998629048859,0.350980735303684,4500
"result.10",-0.50430293126199,0.950667234676356,0.390831857607323,5.64171712990651,-0.436237782467035,0.956951762179369,0.381052631397971,4500
"result.11",-0.617146494533343,0.938684480897718,0.311979190204229,4.24057127991745,-0.480356178108433,0.951725967408526,0.319175587138805,4500
"result.12",-0.526383855931413,0.949391194798365,0.340013237797371,5.08156793317485,-0.531415211450144,0.947740119423268,0.336703426754478,4500
"result.14",-0.443500741378947,0.956810843120368,0.341428787240772,10.2560291974638,-0.42812978299514,0.957811349228849,0.323790126140893,4500
"result.15",-0.434339293813053,0.955756813883764,0.327238178042223,20.169219546832,-0.598600691520814,0.940167671698746,0.366409160490034,4500
"result.16",-0.858333457339201,0.915204300596266,0.389341791499686,8.75210281715333,-0.714368830217341,0.930489893672145,0.385780497730198,4500
"result.17",-0.738008183933688,0.926552353425397,0.378493960247598,7.72275897176735,-0.764103118706623,0.924697960384859,0.405067221335859,4500
"result.18",-0.465943660756659,0.952769838288299,0.366975564731935,2.83583216971592,-0.541131512373975,0.945267962718542,0.378363539978964,4500
"result.19",-0.387869800003053,0.961443574145993,0.314961257101979,17.1374916386692,-0.421402935668027,0.958895713371496,0.353134509376099,4500
"result.20",-0.553147568103319,0.943617083476391,0.322665177771328,16.7260746821987,-0.708514404894748,0.926955964250771,0.365764903288707,4500
"result.21",-0.606667294999362,0.938964038161933,0.355401417095839,15.5850542560808,-0.562294762045377,0.94320573023424,0.369173529970324,4500
"result.22",-0.59706684103956,0.939867342456848,0.447363796181107,3.26454415752726,-0.613990310175583,0.938955498813576,0.409686927061699,4500
"result.23",-0.694266616883996,0.930190406334614,0.400724599383,6.25700370169387,-0.61238345210513,0.938749593746258,0.365170958524152,4500
"result.24",-0.459353403161671,0.953157212696001,0.30153945226974,15.3534036951083,-0.533088659585485,0.945655199043769,0.321493066968458,4500
"result.25",-0.511378397599408,0.949233600878833,0.340388958439386,12.6803599844905,-0.576799854787273,0.94301970121504,0.370204431889885,4500
"result.27",-0.486656349239799,0.94860052782631,0.360000452944822,15.2696405565659,-0.509288749288304,0.94712760146968,0.367013636898109,4500
"result.28",-0.646189615368775,0.935650585427391,0.350327011798589,5.09999851178799,-0.434140802970582,0.956369245356983,0.324025157996455,4500
"result.29",-0.407320537043011,0.95952922332967,0.356433804209789,3.62135852590086,-0.426927074171639,0.957050696885436,0.352021339768971,4500
"result.30",-0.6382138788489,0.935765478154386,0.373136137850217,2.78172386783852,-0.599640128018986,0.939123816480598,0.354567883715395,4500
"result.31",-0.587423820968742,0.941554088730292,0.368208842792368,16.6572746612089,-0.597319331686354,0.941238306888925,0.391351736009445,4500
"result.32",-0.524970285281402,0.947922986943565,0.380775438260591,3.30232640376128,-0.491798438363172,0.950806605986607,0.346919539283766,4500
"result.33",-0.554334367400427,0.9447007499428,0.37890696849068,4.68013155952176,-0.667355377454367,0.933268613938361,0.421407661977428,4500
"result.34",-0.451090866261379,0.954930729759529,0.351331283768571,3.95224252364896,-0.556897827061626,0.943184178659514,0.375375625876091,4500
"result.35",-0.477877930080601,0.950968076094252,0.331544138264579,3.37767720547552,-0.446358595623506,0.954678793373469,0.307813018351498,4500
"result.36",-0.70321126125118,0.931275279016432,0.377690757703397,6.51494747701903,-0.441541821018558,0.955843250134621,0.337860620147349,4500
"result.37",-0.52102490382202,0.948122367833512,0.353203129357292,5.46892655962241,-0.617534167933106,0.937861631927259,0.369031797145238,4500
"result.38",-0.401403927655127,0.959972621420101,0.295610500188178,4.25319461654805,-0.423750629302524,0.957370949910399,0.294928841154525,4500
"result.39",-0.496508532510403,0.949402583637717,0.399223703585958,2.80077329618113,-0.504251195822051,0.948637177974275,0.346049991979052,4500
"result.40",-0.470067001284729,0.953392899355331,0.340273421972091,18.53810972631,-0.522573794773113,0.94842713543149,0.362645040735853,4500
"result.41",-0.449141543689893,0.953758713351715,0.303184217668305,3.22994703751681,-0.539283628347757,0.945616025770764,0.335779436887109,4500
