"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"result.83",-0.417509211935884,0.959563643158755,0.431425167842108,13.1393112277726,-0.485880079149514,0.952824135089276,0.479438468977199,0,83
"result.84",-0.602736910143334,0.939029629333227,0.52840160977291,6.70156330381918,-0.67408240855173,0.931557545650141,0.532954241236944,0,84
"result.85",-0.571575796300851,0.944003056111038,0.481323145666226,15.0651181759296,-0.604233274641877,0.940541393654461,0.508448395510761,0,85
"result.86",-0.61959687190466,0.938687763617675,0.476287202578132,21.3031471300168,-0.641555009090458,0.936074400438765,0.478486178956937,0,86
"result.87",-0.598960341141721,0.939449375520328,0.558464667946544,4.77433623536729,-0.645608546558841,0.935884860301617,0.549403767540669,0,87
"result.88",-0.673439078948907,0.93153459898402,0.541968063562353,17.7538877871123,-0.676648220266492,0.931465406545859,0.551909806090634,0,88
"result.89",-0.655864962203089,0.935344282070269,0.616107132252745,2.83191995635299,-0.627786105573805,0.937799842558982,0.566461136495966,0,89
"result.90",-0.705671992525828,0.933455346664579,0.618772550739461,2.95195732354409,-0.763629963997746,0.926032011824548,0.594021181215328,0,90
"result.91",-0.444925184184916,0.955362338535364,0.474847746547781,9.84691346342037,-0.481290778177906,0.951712772762709,0.501711423722418,0,91
"result.92",-0.380024980106938,0.962556968082541,0.540669397644012,2.79515545238114,-0.437745691176588,0.955521192688505,0.560296071052004,0,92
"result.93",-0.492851000215478,0.95169900022893,0.449488192187117,4.06846447318441,-0.507774369465154,0.948945868777705,0.492286545774795,0,93
"result.94",-0.4194747692268,0.956069132799193,0.528928075288819,9.23293144124418,-0.450768613472179,0.954699388754333,0.515691414985834,0,94
"result.95",-0.368689114219747,0.961298138330146,0.480498223977832,5.86077245221876,-0.359803780958174,0.963724018957015,0.472747199982023,0,95
"result.96",-0.594501695105166,0.938911539683007,0.551618778191525,4.38054248165002,-0.63468814326409,0.937040543099763,0.551878061006021,0,96
"result.97",-0.560265260093272,0.945804401598941,0.611913059104322,2.86609953143644,-0.541639688993845,0.947893525948552,0.531480819176566,0,97
"result.98",-0.490408295665132,0.952849848250791,0.582265162756359,3.20650647898979,-0.55292952578331,0.945894534913469,0.550287861439352,0,98
"result.99",-0.817930310376194,0.918761928775895,0.502293391640692,3.36734367421113,-0.901489113345404,0.910512202016092,0.506371622366843,0,99
"result.100",-0.370232780495506,0.961905350743922,0.519844480998454,14.833151249583,-0.377877284671773,0.962526850551212,0.514800683332878,0,100
"result.101",-0.667988993445575,0.935115103324597,0.493846088165876,11.4800115328611,-0.661795332917758,0.93435181949273,0.511299607670475,0,101
"result.102",-0.858011505978461,0.919587819896247,0.541607156694055,8.62755014077574,-0.66390160488789,0.934850810023366,0.547842570344934,0,102
"result.103",-0.473261939707943,0.951461750975645,0.490865010802435,7.11527249097311,-0.472485094072921,0.952432581209217,0.508797373678152,0,103
"result.104",-0.405120511235708,0.95867639180461,0.44738349930129,6.54010880212899,-0.515314562215507,0.948474754960886,0.484212756027392,0,104
"result.105",-0.35443397821574,0.963834972677736,0.447904175321322,14.1062794628961,-0.424299883126075,0.957960315929474,0.485261170373879,0,105
"result.106",-0.432587860181826,0.955342634176909,0.476508531831992,24.9005865615238,-0.42078948674861,0.956013037473719,0.49822991366009,0,106
"result.107",-0.468949427347021,0.953425389402034,0.455735787546989,16.3394062740847,-0.546450933799232,0.94622655701115,0.520155344649529,0,107
"result.108",-0.561112848911128,0.944549213085064,0.478093965354572,2.82566624365015,-0.548141793218992,0.943902860776967,0.477368747421125,0,108
"result.109",-0.645667718566709,0.935798772130562,0.57376399915111,9.05441765832427,-0.690388336125657,0.931843865360328,0.585363097510876,0,109
"result.110",-0.340989351674076,0.968020390959423,0.495979777351392,5.48691896502244,-0.392845672648346,0.961542617252645,0.504246578082638,0,110
"result.111",-0.458889487752687,0.954115521626448,0.477891059765558,10.577471234414,-0.492754936456214,0.951105006943684,0.4913280021834,0,111
"result.112",-0.870397788986473,0.914889557719708,0.569149636779268,3.82114716772066,-0.774780264230991,0.923240916432494,0.577641106108319,0,112
"result.113",-0.537765151180988,0.947651275858275,0.484498976285482,4.27314837956129,-0.599505286271342,0.940581861084618,0.525337004288013,0,113
"result.114",-0.710209089721435,0.931956165285436,0.67302524087421,2.44802119148189,-0.62093190058325,0.939815224958465,0.51919453387411,0,114
"result.115",-0.457542959140862,0.955775628720291,0.458495516056396,3.03867100146372,-0.495811052943745,0.95113245193243,0.473832220635787,0,115
"result.116",-0.73538608556412,0.926364068819866,0.570554481607995,3.20453049920098,-0.750193111506946,0.926338506432486,0.545347061367869,0,116
"result.117",-0.548695385476917,0.944994875239706,0.499526810656285,4.65020912047575,-0.503014700143063,0.949825538324588,0.494101659273914,0,117
"result.118",-0.507113331529086,0.948435533504917,0.546541338288277,3.64462177973449,-0.631401106104536,0.935850466127845,0.574982494234837,0,118
"result.119",-0.582357668796772,0.943557995878369,0.480370724346333,3.89853739252954,-0.602983570103361,0.940368944349562,0.523942581046787,0,119
"result.120",-0.532146630688122,0.949003959732783,0.56650802381689,3.51331744208658,-0.51756653758434,0.948810922584781,0.516515624108751,0,120
"result.121",-0.550560166336012,0.944888328412065,0.497203449121288,12.0770886045236,-0.654013366273627,0.935825659077211,0.520678102871101,0,121
"result.122",-0.659620673738252,0.934711376323624,0.564750019547696,2.9275079434075,-0.610972019804991,0.938697831755891,0.51826841107887,0,122
"result.123",-0.484775123452408,0.951041892238038,0.494642143945061,4.02001065849292,-0.547623515269987,0.944978370999188,0.524242068115452,0,123
"result.124",-0.62924667530622,0.938131483637278,0.55855277296978,14.306169664254,-0.632333169414124,0.936893626335614,0.527828268924062,0,124
"result.125",-0.64383772979259,0.934267762314733,0.612746045447323,3.47745749412891,-0.539769881484778,0.945124785786377,0.520310841972692,0,125
"result.126",-1.09389516309461,0.890987524217846,0.602061865267682,6.68461525680944,-1.01032642730946,0.89927964500594,0.563315561166425,0,126
"result.127",-0.712724319277474,0.930371365176331,0.550241179740316,3.45064627985994,-0.641225641892203,0.935557682397664,0.522132028998548,0,127
"result.128",-0.51254516371825,0.949482231208401,0.450625626052135,8.63683420619066,-0.569665193214488,0.944069565362642,0.477358422676937,0,128
"result.129",-0.645337011427494,0.936435547726188,0.524060504313915,7.59234305388587,-0.630189968365561,0.936954115015098,0.541063698690552,0,129
"result.130",-0.519795605927742,0.947909967803992,0.509294907701277,13.6032686829614,-0.496446089056388,0.949523393326335,0.513935105368864,0,130
"result.131",-0.692123760822997,0.931352644271996,0.536623005777273,4.91105062339702,-0.531128888176062,0.946448335988195,0.529747543118343,0,131
"result.132",-0.62083310222644,0.939321667599056,0.537895786463175,9.46775325661353,-0.627268795419085,0.938515124979537,0.537004295077862,0,132
"result.133",-0.391838424549921,0.961969498873379,0.445221430485261,15.1288935636895,-0.46246466902796,0.953561582912526,0.475205212351079,0,133
"result.134",-0.515656219556039,0.948749104494827,0.477595875595826,3.00885363529512,-0.588668750240358,0.940784220494125,0.478840430464176,0,134
"result.135",-0.400156142168059,0.961296875615896,0.550134755526847,2.60524359877647,-0.394783758783118,0.961352937277249,0.477723353280967,0,135
"result.136",-0.562128570572461,0.945988226771685,0.52813975473188,3.3897375961426,-0.567856898200559,0.944698187625744,0.501722764102959,0,136
"result.137",-0.511673381339693,0.945936263583276,0.517316533081389,7.67480632563011,-0.439511874487434,0.954714074019739,0.484947162642789,0,137
"result.138",-0.917157669217284,0.91357355646867,0.55982076692995,4.11060035247824,-0.747873461471825,0.927869405164134,0.520158539050709,0,138
"result.139",-0.454734118903159,0.953760639334006,0.49367959957656,3.20170779290968,-0.476494688212351,0.952479921254571,0.479699937329526,0,139
"result.140",-0.497713536705908,0.948660324147719,0.5435162758886,4.73149098601453,-0.440510559712608,0.956057420323917,0.524716954219012,0,140
"result.141",-0.496981155952936,0.952010648185901,0.459915463065415,16.747274656865,-0.540448548111591,0.94605925820112,0.490440114186574,0,141
"result.142",-0.528934001438271,0.946930746042277,0.533544424195381,6.70944455244616,-0.469007738850058,0.952053041930635,0.518151576796166,0,142
"result.143",-0.827697124578728,0.919664535214916,0.671386062604727,3.23275349342997,-0.715035138925077,0.928522693393124,0.607988108915301,0,143
"result.144",-0.721908113077347,0.925389086020117,0.497470676982723,23.1487489873316,-0.586548669865907,0.941393614839459,0.499102288573251,0,144
"result.145",-0.484578730778157,0.952035693304281,0.486910012995462,9.03043576879972,-0.527180129899515,0.94727345938567,0.48291049946022,0,145
"result.146",-0.418333071945282,0.956940909065414,0.458322508099932,12.918801699598,-0.417354070732046,0.956897834946334,0.506172615097305,0,146
"result.147",-0.666749411184931,0.934701106368461,0.59314232053601,3.14036742373974,-0.613589765667132,0.939728350364894,0.527206807000016,0,147
"result.148",-0.647598373271516,0.937796653707607,0.628874976818529,2.60517897996644,-0.712512285888578,0.929254952561324,0.587554760706283,0,148
"result.149",-0.58259558644679,0.942905770212086,0.523412736718247,7.5243527716378,-0.559196015374897,0.944238100372845,0.526389868630141,0,149
"result.150",-0.624470432853417,0.935247927540122,0.575447065544361,3.97847469684811,-0.620316346565143,0.935675489987537,0.573655408555452,0,150
"result.151",-0.528743983269425,0.947844630830091,0.547778754249516,3.72466540400744,-0.525335728567293,0.946823660513544,0.528604638589512,0,151
"result.152",-0.527129228546607,0.949618085683324,0.487605796353999,2.9040884068322,-0.582810501897856,0.942827002878272,0.585882273092528,0,152
"result.153",-0.802995912684588,0.920550627551988,0.540541572941691,6.74042039411624,-0.568902228524406,0.943831768198334,0.501399598730978,0,153
"result.154",-0.606857555222748,0.942005629204101,0.479487632473979,3.43010212322717,-0.525631840667479,0.94857419925437,0.457529765228159,0,154
"result.155",-0.513458860718856,0.948397681788286,0.51136676059149,13.6596801283137,-0.575610291540839,0.943722661478878,0.541085299359065,0,155
"result.156",-0.510571955199897,0.950151130910831,0.588201131630767,3.14374799739332,-0.465999692536342,0.953832439998949,0.541107003591136,0,156
"result.157",-0.462624587215083,0.953004928390213,0.534891518757649,7.8490816326678,-0.397814743089947,0.960306393926019,0.494419214652644,0,157
"result.158",-0.580945171009724,0.943545781054382,0.542881171367886,7.31152987986722,-0.627676091067019,0.938354311040054,0.526479430566483,0,158
"result.159",-0.503423687305025,0.950232201559307,0.504328798926763,3.50254289584049,-0.473496798271085,0.951258892013122,0.50030417947774,0,159
"result.160",-0.647488990597241,0.936012813728551,0.615014277067728,2.4837035233378,-0.515185116666741,0.948889116972548,0.500307573382594,0,160
"result.161",-0.3522768831588,0.96539727423296,0.499426199942775,2.55936048995927,-0.312064143792565,0.969159373141384,0.431856703543017,0,161
"result.162",-0.551042966508576,0.945038822425025,0.537068858333687,5.73983124925997,-0.498751627368298,0.949371459710921,0.524635505365306,0,162
"result.163",-0.41451489522751,0.958220302338017,0.452004715106858,3.90913160875689,-0.517898084760896,0.948819467946825,0.473203807174931,0,163
"result.164",-0.453640614033904,0.955107402043475,0.483570180514334,3.82632879394973,-0.514990419520472,0.948745643825915,0.489625096937768,0,164
"result.165",-0.549104722771063,0.948178373129978,0.494254315284935,5.32310778355807,-0.560928470557281,0.945587657919895,0.504095906230723,0,165
"result.166",-0.489891064254636,0.951596226036777,0.477729978949929,4.82784806105122,-0.574153154727274,0.943054888344732,0.488331448681998,0,166
"result.167",-0.519651800723237,0.94577284857652,0.499676855622741,7.77603161664719,-0.481975514785777,0.94957431550406,0.465489016652072,0,167
"result.168",-0.546722577571316,0.945190988367046,0.58319608486428,8.2950917767084,-0.518808050454901,0.947313760121082,0.558776579411741,0,168
"result.169",-0.458467143315237,0.953271100336551,0.487227839397275,14.9451384754672,-0.476422294160721,0.952102756815581,0.495162163428151,0,169
"result.170",-0.709413823440797,0.929648099112487,0.603282982578841,3.25365546624753,-0.72370210936246,0.927690860224071,0.577116207483046,0,170
"result.171",-0.562126300317437,0.945174035149357,0.62658559331338,3.38288048140603,-0.495895104813771,0.949452438709593,0.581141104941738,0,171
"result.172",-0.897021113377751,0.914900438364013,0.479645217327527,4.79865423711771,-0.609220090504672,0.941442980571526,0.445530675456178,0,172
"result.173",-0.702276247544092,0.930274444714337,0.544078310648245,4.2247688002182,-0.652922834103363,0.933181779064404,0.523424681023089,0,173
"result.174",-0.46186394437716,0.953885123268033,0.524825200785928,9.96893797388486,-0.473642423379635,0.951482110793835,0.505177998295893,0,174
"result.175",-0.47180262658656,0.955389919443345,0.465865822440277,21.638333455532,-0.491565065718716,0.952628957045922,0.455848734674412,0,175
"result.176",-0.462675431682184,0.9545830503429,0.585269341832006,7.73306576864619,-0.470047862454035,0.952426838983913,0.572971001731275,0,176
"result.177",-0.575327242915474,0.942321323110862,0.48752784912073,4.5016533334403,-0.485998647518747,0.950987142919495,0.45081307152256,0,177
"result.178",-0.523542008456128,0.947725932491225,0.489761956991208,11.941353480182,-0.550507960395746,0.945472176404071,0.508917283698712,0,178
"result.179",-0.592296349661539,0.93818045797733,0.509012524129507,10.3616063033194,-0.517665282347538,0.947031912533128,0.507849508059921,0,179
"result.180",-0.717857600820521,0.928499388246778,0.749487413216042,2.28661395857593,-0.611373535401692,0.938586485572605,0.556708706680217,0,180
"result.181",-0.576302195169277,0.944142636947788,0.468408778951254,7.23806006822284,-0.536274988514702,0.947902241127909,0.452910625984882,0,181
"result.182",-0.683397935574467,0.93357990240595,0.512124765996869,4.82892423563635,-0.650256585826736,0.937146325949427,0.534387681484022,0,182
"result.183",-0.323069764894329,0.966717852511484,0.415597749992895,9.23754942027926,-0.498330983313041,0.949464022820397,0.50355904353505,0,183
"result.184",-0.639539684121947,0.93568063812274,0.605316591378196,2.92861396879327,-0.517066106247366,0.948443057872156,0.523538151637241,0,184
"result.185",-0.712250051501774,0.929738414173766,0.582611455487508,3.29017528512524,-0.605814579065782,0.940217681460425,0.523249821971698,0,185
"result.186",-0.39852585095384,0.958122171220694,0.505056698210227,25.1010458667678,-0.480917851328232,0.950513303481642,0.542718534907116,0,186
"result.187",-0.388691503553684,0.963249086467816,0.59992196771315,2.37006432619579,-0.539749821889716,0.947120194324423,0.533886161924368,0,187
"result.188",-0.634712022456126,0.935951131778141,0.55557770359391,6.99616791074432,-0.533760955386418,0.947548051020874,0.528731332569659,0,188
"result.189",-0.549375375131294,0.945188283412879,0.521893908012845,4.63486521782013,-0.530688463094249,0.947169834260765,0.48475139418911,0,189
"result.190",-0.673290619118156,0.933538290337061,0.556604869836742,3.49708278159983,-0.526163195737073,0.947459435101752,0.516177476181445,0,190
"result.191",-0.736639203566697,0.926317297292944,0.511784544851626,5.63995968063603,-0.661882599241249,0.934746459413481,0.515311317522934,0,191
"result.192",-0.426772118024396,0.958611711534576,0.49558147219038,6.1372494781218,-0.404233364599442,0.960312912462573,0.477046921678839,0,192
"result.193",-0.47188634980511,0.952899693619234,0.469789660324252,8.00845828186708,-0.564194879513113,0.944297558577181,0.47427210602102,0,193
"result.194",-0.610939537703313,0.934822986222287,0.47855948315157,11.4987738047229,-0.463957659395677,0.950447900596159,0.478403520221657,0,194
"result.195",-0.554415684262606,0.943511026815541,0.497650471600233,4.00227168229137,-0.585568450796392,0.940269054723028,0.491773081334414,0,195
"result.196",-0.385113153363734,0.962353608451474,0.424113019884666,5.11122271180499,-0.440963520559076,0.956869699773538,0.44889902097511,0,196
"result.197",-0.445395874925214,0.954240019560165,0.529907529213607,13.3165476053737,-0.509532985344537,0.948887425086191,0.547964513168469,0,197
"result.198",-0.403233829888611,0.959455988685623,0.486803470875556,3.70479883663449,-0.402870001667643,0.959531330832612,0.502644451288576,0,198
"result.199",-0.742909039398601,0.922765159257365,0.568066404788791,3.84588558567776,-0.672075795959292,0.931633993598212,0.544049475796278,0,199
"result.200",-0.539614594890849,0.945997617424649,0.582251387329605,2.87769706939602,-0.553463813822703,0.943190723571468,0.527989259344003,0,200
