"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",-0.110363220221343,0.988376118263457,0.0805601542664964,-0.10526520609001,0.989014195624303,0.0682696901697843,10.4634247072938,-0.27120849415446,0.971173136715619,0.153275790692331
"2",-0.0952031392430329,0.990098996713966,0.0598956530995007,-0.0944917033121896,0.990098919287288,0.0662731329234527,6.22163408895278,-0.27427663502403,0.970858746546744,0.154491924621979
"3",-0.117967988362761,0.987548849372851,0.0750152480435424,-0.116359616279998,0.987773266242886,0.0908427397295214,2.27603200993741,-0.264620921031536,0.971873956621762,0.151396246813666
"4",-0.0958639861776413,0.990097919985498,0.0734123817671997,-0.136525882605167,0.985859582636022,0.0903727302626168,2.46585144292006,-0.279426774511346,0.970301853974245,0.156568674071382
"5",-0.0940947841458825,0.990098974050273,0.068595104271975,-0.575853177492707,0.940151141600155,0.197299073481963,2.21286329970656,-0.262982714079079,0.972052855551014,0.151234432363211
"6",-0.123531372232955,0.987035621068824,0.0798768986286102,-0.146028930160525,0.984710546845048,0.122779355206516,2.18282031209718,-0.273886058585321,0.970893451327622,0.153983111575368
"7",-0.144282933190863,0.984810632083901,0.0868873639237391,-0.112442410413797,0.988097057674506,0.0847809730574037,7.26508950139674,-0.272824434172045,0.971005679358883,0.154290929319342
"8",-0.0913187845269834,0.984718570225358,0.0508762970248362,-0.0967836150730439,0.990098450630763,0.0627517169275566,5.47354489394287,-0.271073277878151,0.971195120512613,0.153816120672395
"9",-0.0974951736056001,0.990080805021087,0.0676355932999599,-0.144246106048463,0.98473661695408,0.0963914767119977,3.60122915875192,-0.268644928918361,0.971453399036317,0.15315997247179
"10",-0.0946929384200819,0.989889133319799,0.0763240211196417,-0.113532628783681,0.988195333684591,0.0816871143404154,2.3172321969827,-0.255786502022076,0.972820384637676,0.149108799019058
"11",-0.11603506238818,0.987790571068894,0.0716015105132855,-0.188629976445427,0.980222910501009,0.131584925085196,2.15651417707591,-0.278544919518428,0.970396412253928,0.155773234646705
"12",-0.0952710426296694,0.9900986367625,0.0712708827428683,-0.184788440062981,0.980872681344843,0.0997635754530634,2.14294234182321,-0.271324635927573,0.971168478990559,0.154145251025721
"13",-0.0942886950181316,0.990098996535736,0.0585512239249305,-0.160704549696846,0.983266292186748,0.0966578597641984,4.62629847087566,-0.276610866063749,0.97062249780737,0.155217816810222
"14",-8.02676411860073,0.173406120986463,0.665267899849856,-0.0950426138171069,0.990093077606208,0.0718699812340327,3.47663382805206,-0.264384757217652,0.97190016257043,0.151561282229752
"15",0,0,0,-0.0970361155977958,0.990048213939446,0.0547111578556678,2.84028634841992,-0.276942629949529,0.970572791905567,0.155920148555778
"16",0,0,0,-0.0970361155977958,0.990048213939446,0.0547111578556678,2.84028634841992,-0.276942629949529,0.970572791905567,0.155920148555778
"17",-0.11409256838241,0.988001024159847,0.0741301624232878,-0.141221207283189,0.985309567251378,0.102644022929527,2.37300949723043,-0.277709399045447,0.97049038772077,0.155781338696162
"18",-0.0989004438703555,0.989548124403264,0.0756186065950709,-0.0968106789507889,0.990098213134191,0.0606661081407142,12.3139472897957,-0.264843093583775,0.971851070867854,0.152276862700041
"19",-0.136477017503424,0.985637760486644,0.0872705561958966,-0.0963381458060802,0.990074865347472,0.0759402427225433,3.00341846337973,-0.271453328909323,0.971161087380684,0.153701501152329
"20",-0.155909667648906,0.983536364113672,0.0795306350422631,-0.102813057498855,0.989235448187622,0.0895639555123883,2.473887958524,-0.263280619299242,0.972013637255296,0.151453308513503
"21",-0.0962133674774727,0.990098868531696,0.062924346933637,-0.162342387702819,0.983112704977705,0.104726945225723,3.67797613355927,-0.278639374032388,0.970396466886265,0.155899855939716
"22",-0.0943332892198547,0.990099002730146,0.055675651144343,-0.0971395447221646,0.989959633669724,0.0615909048943945,18.6275769816476,-0.27224374418302,0.971076401197682,0.153385389906515
"23",-0.117024356852221,0.987710110153606,0.0748383484193668,-0.344591617634611,0.964251589950606,0.171900187801155,2.15956762630098,-0.276622008397143,0.970608378950821,0.155109696548781
"24",0,0,0,-0.507152271230218,0.947506675591481,0.207241089674225,2.11771463190881,-0.261117398085662,0.972246433290251,0.14997863107468
"25",-0.093907111128255,0.990099000481604,0.0541764291945287,-0.0944037263035392,0.990099001095391,0.0603844124451767,2.36154831831294,-0.27640450666396,0.970627236571092,0.155229206090987
"26",-0.100682244586892,0.989529547410406,0.0660335946847585,-0.0970535219734416,0.990097721959061,0.061754643391441,3.26298154581241,-0.268414700153719,0.971480201824626,0.153316833352681
"27",-0.149884811899674,0.984174664778575,0.0880625374526153,-0.194153680550815,0.979655989144878,0.110822355138942,2.43608239246506,-0.266148676358038,0.971710222439935,0.152426980293396
"28",-0.0943778286117208,0.990098992545225,0.0632020019834571,-0.109473599489617,0.988573103885055,0.0782074612760003,2.51124241119842,-0.272474022397431,0.971046426054509,0.154131300115014
"29",-0.0980593177937455,0.990018080020164,0.0748051988073392,-0.360528754704047,0.962423323258115,0.169516052500751,2.11880727168929,-0.2788671050999,0.970368793716751,0.155728253263573
"30",-0.119297239532004,0.987486329378598,0.0797725716007618,-0.108252220656971,0.988634928131537,0.0669319338519341,8.11849531327275,-0.262906833454513,0.972064760252531,0.151047520862727
"31",-0.0971696240186877,0.990077004179985,0.0761849239282066,-0.0997819815467767,0.989414673274465,0.0793298005607694,2.4622101536872,-0.262110635802804,0.9721410324881,0.151005459719561
"32",-0.0928451840249123,0.990099004231164,0.0544050606296407,-0.153388121903528,0.98404938350195,0.0894554817052191,2.93505445482758,-0.275593375642478,0.970706095676332,0.155023586534408
"33",-0.0953787196599687,0.99009898267483,0.0673318606995728,-0.390175225266502,0.959295691550328,0.190177149783928,2.11632184488464,-0.275391607054183,0.970731982787974,0.154686809993102
