"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"result.22",-0.0956673350368028,0.990098941918026,0.061114283507323,-0.550555683175147,0.942734688426178,0.204348943511414,2.17549889108059,-0.269826693181529,0.971323564077373,0.153320851750292,150
"result.23",-0.0984267748069037,0.989646033713468,0.0719168821685446,-0.112104472586352,0.988241067537202,0.0732575989001678,7.77057471149402,-0.262556708496263,0.97209133499942,0.150821677908499,151
"result.24",-0.0950460832037191,0.990098981252413,0.0640913404658121,-0.421938040329103,0.955779979448985,0.185660271160748,2.21947645181071,-0.27529047929917,0.97074888190054,0.155209062935688,152
"result.27",-0.101267691460863,0.989313308476415,0.0789420951319141,-0.164125754930793,0.98281906449515,0.0954175783597703,2.93233437635374,-0.265924253254046,0.971726579068319,0.153220278301156,155
"result.28",-0.110511591152281,0.988358289301891,0.0765315782751393,-0.106391467367922,0.988716141264898,0.0805636843000041,3.17709180333465,-0.277735317849887,0.970493123702984,0.155634485343581,156
"result.29",-0.0946320199536311,0.990098997027436,0.0623589164098341,-0.254846893048989,0.973089696919387,0.115193538912032,2.1504743737841,-0.271939239296367,0.971095787989271,0.153332775421448,157
"result.31",-0.102828445597697,0.989162516399169,0.0753907886970965,-0.0976983806931624,0.989626443280116,0.0687341476053866,8.91952907879425,-0.281662159638982,0.970073980921127,0.156523203540152,159
"result.37",-0.09325132497142,0.990098978190014,0.0719742312156986,-0.115843617554164,0.987850917226608,0.0965579657478921,2.35565736079922,-0.269430795799794,0.971373330579002,0.153181092520945,165
"result.38",-0.106819729645257,0.988826778100437,0.0692872546752446,-0.131589994181176,0.986246701223513,0.0835141643364648,2.50622387947249,-0.268096632973029,0.971505633806361,0.15263665937547,166
"result.40",0,0,0,-0.0956604744594496,0.990098986198746,0.0610235366891207,4.67858545032045,-0.271283305535315,0.971172601373329,0.153831421351904,168
"result.41",-0.0941600444055649,0.990099000982551,0.0572720005940332,-0.170351045388915,0.982151141178041,0.0994227176070236,2.44881699949501,-0.262489581562289,0.972085777440564,0.150624325910443,169
"result.42",-0.108090068636869,0.988583991478428,0.0731554786004909,-0.207290753595606,0.978299044065498,0.106687220405206,2.68506780710369,-0.262020450733927,0.972145040254399,0.150460193651991,170
"result.43",-0.102131464322376,0.989243691889787,0.0723091491040184,-0.100670664670967,0.989387011310458,0.0797091373529641,3.45733735576497,-0.268647057258796,0.971464601655978,0.152690932417747,171
"result.44",-0.122420564338073,0.987233994756262,0.0682107277872771,-0.102134909846816,0.989157275847997,0.0979784917899621,2.22502483678513,-0.262523306746944,0.972107774961855,0.151326771984773,172
"result.45",-0.116425878897453,0.98777000694771,0.0776630462547221,-0.0981876329695049,0.989634171840039,0.0756736992663849,8.44964458227156,-0.262017762899234,0.972150436048957,0.150809508763145,173
"result.53",-0.151808918916641,0.984116230063681,0.0864047611408844,-0.100399043217897,0.989499135842602,0.0887991279277243,2.10000186365149,-0.272416381211033,0.971053398660755,0.15388087121194,181
"result.55",-0.131047475766547,0.986203071800574,0.083464525254895,-0.0949342216303047,0.990098905903309,0.0643050533795922,6.71444284086878,-0.261330830320184,0.972223843328245,0.151111336237745,183
"result.56",-8.00818809702171,0.173940611613631,0.645250487313402,-0.0944891635962363,0.990098956413707,0.0556597724630879,5.96380519490292,-0.276627750208027,0.970596050860317,0.154432939038154,184
"result.57",-0.138653262770047,0.985479541540928,0.0831375064745823,-0.132338812822436,0.986415558629365,0.108562621728506,2.13535514104459,-0.267516080348489,0.971568801872044,0.152672106438671,185
"result.58",-0.103486738912323,0.9890904628429,0.0657131600148993,-0.117807572305313,0.987533646586224,0.0842300258691565,3.21162645784319,-0.265204415242612,0.971827042595165,0.152367449300268,186
"result.59",-0.0940941465805625,0.990098953521437,0.0599328823337823,-0.208564572674598,0.978268096463359,0.117300595539515,2.28538297959808,-0.268742010105621,0.971439932516299,0.153027319525921,187
"result.60",-0.108404823483496,0.988663107021205,0.0704463845647523,-0.133498800535332,0.98608840552546,0.0855986227499435,9.83616092382956,-0.263689149316932,0.971972321983436,0.151542327349632,188
"result.61",-0.0933455329382402,0.990098994858631,0.0553926416522052,-0.137005255100116,0.985580990952701,0.10489965532192,2.11481993355407,-0.264638782999597,0.971872347004444,0.151807073401897,189
"result.63",-0.0968122279806751,0.989936317471757,0.0698815429048395,-0.137021138232686,0.985667625021914,0.0770409982219365,3.43787596908729,-0.283427257006618,0.969891581818945,0.157285458196411,191
"result.64",-0.104121825381284,0.989055111865641,0.069232271429892,-0.095187099227825,0.990097346158153,0.0653432687623698,13.7864544071947,-0.266870435541141,0.971630066811457,0.152010288434419,192
"result.67",-0.131536958716417,0.986167937336456,0.0835397506726475,-0.237690424598521,0.975045784824059,0.13676504586792,2.20841950229355,-0.268578723501118,0.97145473289216,0.153487661354205,195
"result.68",0,0,0,-0.291023190496952,0.969739055907647,0.140120864625653,2.46512394800495,-0.277472197349656,0.970520633277558,0.155608133581626,196
"result.71",-0.107252348983537,0.988630584084734,0.0702363574779545,-0.412155137272364,0.957051571387977,0.186942490767428,2.28671914025218,-0.263692854029086,0.971972140760144,0.152374411650451,199
