"","95%","95%",""
"result.335",0.0118591621763601,0.0105728700530687,335
"result.336",0.0129648306618216,0.0103656843094149,336
"result.337",0.012211376487448,0.0119298856150864,337
"result.338",0.0120621316121114,0.0122974658052911,338
"result.339",0.0118904605935323,0.0106139522014191,339
"result.340",0.0117396962270219,0.0101694168278075,340
"result.341",0.011673248082168,0.0114487746485948,341
"result.342",0.0117368323311663,0.0109555646316162,342
"result.343",0.0115310779350488,0.0113477869094028,343
"result.344",0.0119809018464569,0.0115518799644755,344
"result.345",0.0116691428917878,0.0106978788149021,345
"result.346",0.0119590808509676,0.0109616520103132,346
"result.347",0.0122864794350944,0.0109137304512986,347
"result.348",0.0118471332631497,0.0121530555236726,348
"result.349",0.0117300411866177,0.0110113507709656,349
"result.350",0.0116127769486116,0.0107855686215677,350
"result.351",0.0116555770340476,0.0104984665965011,351
"result.352",0.0115274517903288,0.0112892271171323,352
"result.353",0.011319223641426,0.0107744082819681,353
"result.354",0.0113387358796002,0.0105618620512175,354
"result.355",0.0111986991729615,0.00981897277579957,355
"result.356",0.0110366124557428,0.0101573740363276,356
"result.357",0.0110213020364507,0.0102513470585517,357
"result.358",0.0109181484951452,0.0101172804958678,358
"result.359",0.0117709764360125,0.00983191504021221,359
"result.360",0.0111735223380907,0.0105609990879373,360
"result.361",0.0110222114570485,0.0104835825277885,361
"result.362",0.010941729423889,0.0107152321644368,362
"result.363",0.0124136770732838,0.0104784682662446,363
"result.364",0.0117833384236585,0.010237634882867,364
"result.365",0.0121569205273152,0.0113957471980958,365
"result.366",0.0117996160742768,0.0108154190331502,366
"result.367",0.0116795698672352,0.0111501821747951,367
"result.368",0.012159795497939,0.0112532675654759,368
"result.369",0.0117862098100044,0.0107325980671256,369
"result.370",0.0117779797426779,0.0100515626009978,370
"result.371",0.0120107669399081,0.0113668496103487,371
"result.372",0.0116798650184302,0.0109989230243768,372
"result.373",0.0115904744069383,0.0106122212298513,373
"result.374",0.0116013895758956,0.0113329789677933,374
"result.375",0.0115849342935237,0.011757576577596,375
"result.376",0.0116646224343222,0.00998117178664574,376
"result.377",0.0114558225924616,0.0111722882354971,377
"result.378",0.0113255757288533,0.0107053731720729,378
"result.379",0.0113404147493514,0.0103981783116901,379
"result.380",0.0111738571113573,0.0104693233525326,380
"result.381",0.0111319784783297,0.0100545458981619,381
"result.382",0.0110003443044128,0.0104823231925567,382
"result.383",0.0109037175616607,0.0102257122532942,383
"result.384",0.0115394554801448,0.00971892256548767,384
"result.385",0.0112844667889985,0.00944010707212405,385
"result.386",0.0110734435040867,0.0113649645889406,386
"result.387",0.0112216186481963,0.00991378911690726,387
"result.388",0.0112797394791555,0.0103002977926214,388
"result.389",0.011035869203295,0.0105361062559683,389
"result.390",0.0114795750625408,0.00998989951021818,390
"result.391",0.0111447352674942,0.0103251803089255,391
"result.392",0.0109725808643917,0.0108331823037538,392
"result.393",0.0109450878335503,0.0100722281239423,393
"result.394",0.011112191790666,0.0103553151404962,394
"result.395",0.0114900164892081,0.0102563985872461,395
"result.396",0.0111033990838836,0.0108713448094669,396
"result.397",0.0119764685673374,0.011107436209812,397
"result.398",0.0113708681567138,0.0110552424624091,398
"result.399",0.0113509855129774,0.0102225056630517,399
"result.400",0.0112412718798009,0.0112477560601272,400
"result.401",0.011182439017709,0.0107319011096086,401
"result.402",0.0110720090936442,0.0100850313636918,402
"result.403",0.0113764665153251,0.0100518156849351,403
"result.404",0.0110416163927407,0.0105676905521576,404
"result.405",0.0109433491185068,0.0107411435072963,405
"result.406",0.0108016535608085,0.0106365352377299,406
"result.407",0.0109381563065436,0.0103906920655979,407
"result.408",0.0109661907195566,0.00967379356442946,408
"result.409",0.0108674975611838,0.01038936182948,409
"result.410",0.010730033704108,0.0106977605623261,410
"result.411",0.010652620061694,0.00992265742604719,411
"result.412",0.0108360921206468,0.0102873572615911,412
"result.413",0.0106993445225757,0.0101474681812408,413
"result.414",0.0106625744780162,0.00974598068525896,414
"result.415",0.0105245903099221,0.00958964877867333,415
"result.416",0.0104250537622985,0.00958858167876885,416
"result.417",0.0103001819302677,0.00984119587028894,417
"result.418",0.0102307998317533,0.00997273099336017,418
"result.419",0.0102602726295997,0.00961247168296144,419
"result.420",0.0101559865897496,0.0094892044816083,420
"result.421",0.0100433574580851,0.00974275449254623,421
"result.422",0.00999927447377698,0.0090935679544925,422
"result.423",0.00992958732178443,0.00891115186852383,423
"result.424",0.00998624517511417,0.00913309822859948,424
"result.425",0.00978062213104123,0.00944737101968684,425
"result.426",0.0099791978414232,0.00943939634867889,426
"result.427",0.00976640946400123,0.00942353147033164,427
"result.428",0.00964735547314172,0.00885770291285082,428
"result.429",0.00957167312707249,0.00941982367601609,429
"result.430",0.0101867601728236,0.0081011857709202,430
"result.431",0.00971863402921011,0.00956675758840008,431
"result.432",0.0096585595232057,0.00945106627912236,432
