"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"result.88",0.00942101959796796,0.015500387940925,0,0.000303968417147853,0.0200173835439125,0,0.000529818197297229,0.0156591464039923,0,0.000311906340301216,0.0232465606103247,0,0.000691277050617838
"result.89",0.029004224844682,0.0153877091875572,1,0.0129356898742686,0.0197867299024703,1,0.00875662019510119,0.0154574836073658,1,0.0128694041754504,0.025809985684937,1,0.00303452720175781
"result.90",0.00193348157411576,0.0154515234798325,0,0.000675902095285836,0.0282320370268967,0,0.00131492777263905,0.0220951148570766,0,0.00100808166414804,0.0239233614344769,0,0.00109949399301806
"result.91",-0.020429812963265,0.0209365787676674,0,0.00206831958654662,0.025644932197025,0,0.0023037372580145,0.0200324316322833,0,0.00202311222977741,0.022644444431144,0,0.00215371286972045
"result.92",0.00778220303065327,0.0193037491141794,0,0.000576077304176308,0.027866077787095,0,0.00100419373782209,0.0217718301537835,0,0.000699481356156513,0.0210875217196005,0,0.000665265934447362
"result.93",-0.0115000535257584,0.0207308356619436,0,0.0016115444593851,0.0259663163544448,0,0.00187331849401016,0.0202821965321328,0,0.00158911250289456,0.0199429041527068,0,0.00157214788392326
"result.94",-0.00125619570214342,0.0195210740062848,0,0.00103886348542141,0.0251607247439807,0,0.00132084602230621,0.019715108662747,0,0.00104856521824452,0.016116280560432,0,0.000868623813128773
"result.95",0.00389564491310905,0.0188988750367471,0,0.000750161506181905,0.022946271126618,0,0.00095253131067545,0.0179597348100025,0,0.000703204494844672,0.0134834253401621,0,0.000479389021352654
"result.96",0.00379164668845238,0.0173618490389842,0,0.000678510117526591,0.0211814991113476,0,0.000869492621144762,0.0165660918686368,0,0.000638722259009221,0.0157405957859922,0,0.000597447454876991
"result.97",0.00112637553431195,0.0161623144991054,0,0.000751796948239675,0.0196914996446777,0,0.000928256205518287,0.0153985833835065,0,0.000713610392459728,0.0121481323927171,0,0.000551087842920256
"result.98",-0.0021116185984683,0.0150582760180313,0,0.000858494730824982,0.018131067180255,0,0.00101213428893616,0.0141819473799019,0,0.000814678298918508,0.00968534553289402,0,0.000589848206568116
"result.99",-0.00613243856373399,0.0140072680335876,0,0.00100698532986608,0.0169057765864466,0,0.00115191075750903,0.0132169844386653,0,0.000967471150119963,0.0110005028907025,0,0.000856647072721827
"result.100",0.00779769684101237,0.0131406029534205,0,0.000267145305620404,0.0164120300831859,0,0.000430716662108678,0.012842316882433,0,0.000252231002071034,0.0130511944564589,0,0.000262674880772325
"result.101",-0.00524462050520472,0.0128235240833234,0,0.000903407229426408,0.0164634322232755,0,0.00108540263642401,0.0128639517225317,0,0.000905428611386819,0.0131739469453365,0,0.00092092837252706
"result.102",-0.0134015025410109,0.0128378494326498,0,0.00131196759868304,0.0159023974615106,0,0.00146519500012608,0.0124366005599021,0,0.00129190515504565,0.013831224048424,0,0.00136163632947175
"result.103",0.00116672009241605,0.012524513933279,0,0.000567889692043149,0.0179833278557133,0,0.000840830388164865,0.0140791019235023,0,0.000645619091554314,0.0153317292231279,0,0.000708250456535591
"result.104",-0.00541646500192785,0.0139359168944182,0,0.000967619094817303,0.0167737252696191,0,0.00110950951357735,0.0131144558986763,0,0.000926546045030207,0.0154054110027531,0,0.00104109380023405
"result.105",0.000933908530981753,0.0130819623312775,0,0.000607402690014785,0.016200524602351,0,0.000763330803568462,0.012684752415636,0,0.000587542194232711,0.0153271878646635,0,0.000719663966684087
"result.106",0.0110361643761511,0.0126848824937653,0,8.24359058807088e-05,0.0152461427752331,0,0.0002104989199541,0.0119404281971175,0,4.52131910483189e-05,0.0153731280785294,0,0.000216848185118914
"result.107",0.000715620540638696,0.0120375626601188,0,0.000566097105974006,0.0166020948001065,0,0.000794323712973392,0.0129912182457123,0,0.00061377988525368,0.0159238360408906,0,0.000760410775012598
"result.108",0.0017726084719018,0.0129644370218429,0,0.000559591427497056,0.0156057505596911,0,0.000691657104389465,0.012201281321651,0,0.00052143364248746,0.0142665306509073,0,0.000624696108950277
"result.109",-0.00875455218811634,0.0122444087981179,0,0.00104994804931171,0.0148130685061594,0,0.00117838103471379,0.0115770323673398,0,0.00101657922777281,0.0195776703213468,0,0.00141661112547316
"result.110",0.0134919374636713,0.0116895459312829,1,0.00171227195576894,0.015503604349969,0,0.000100583344314887,0.0121129703295264,1,0.0013100187774376,0.0212738077731629,0,0.000389093515474582
"result.111",-0.000530296302238423,0.0121832992754278,0,0.000635679778883313,0.0177062167108425,0,0.000911825650654046,0.0138281895421469,0,0.000717924292219268,0.0251293137752313,0,0.00128298050387349
"result.112",0.0282189629884139,0.013714437385083,1,0.0137792993231643,0.0165348057175453,1,0.0110999494073252,0.0129088705435119,1,0.0145445878226569,0.0238188922525424,1,0.00418006719907794
"result.113",-0.00827575186919374,0.0129774127366531,0,0.00106265823029234,0.0261686330780177,0,0.00172221924736057,0.0204119705148702,0,0.0014343861192032,0.0271726359298938,0,0.00177241938995438
"result.114",0.0359455356411115,0.0195279502481256,1,0.0155967061233366,0.0245259889193317,1,0.0108485693856908,0.019143827131316,1,0.0159616230843057,0.0408933547542816,0,0.000247390955658504
"result.115",-0.0295513147471572,0.0189495917060825,0,0.00242504532266198,0.0362783818532234,0,0.00329148483001903,0.02828937528679,0,0.00289203450169736,0.0398078643280044,0,0.00346795895375808
"result.116",-0.0182311519570938,0.0267563913333149,0,0.00224937716452043,0.0404722031977391,0,0.00293516775774165,0.0316085804832209,0,0.00249198662201574,0.0363948660020199,0,0.00273130089795569
"result.117",0.0055378221642638,0.0291059965605385,0,0.00117840871981373,0.0387829328780159,0,0.00166225553568761,0.030298435445454,0,0.00123803066405951,0.0322800797577472,0,0.00133711287967417
"result.118",-0.0220187673352948,0.0278810621455605,0,0.00249499147404277,0.0346748515557955,0,0.00283468094455452,0.0270460901887363,0,0.00245324287620156,0.0260600806652533,0,0.00240394240002741
"result.119",0.0187028744404566,0.0252883774676391,0,0.000329275151359127,0.0355483731604795,0,0.000842274936001147,0.0277675695832059,0,0.000453234757137463,0.0234670250386202,0,0.00023820752990818
"result.120",-0.00180293381665695,0.025828580561857,0,0.0013815757189257,0.0349877017851541,0,0.00183953178009056,0.0273065997252985,0,0.00145547667709777,0.0237525263424416,0,0.00127777300795493
"result.121",-0.00208377240254995,0.0254108068572592,0,0.00137472896299046,0.0312280171229844,0,0.00166558947627672,0.0243580394950584,0,0.00132209059488042,0.0170128654474482,0,0.000954831892499907
"result.122",0.00313795233723556,0.0228770845769262,0,0.000986956611984531,0.0279517534999188,0,0.00124069005813416,0.0217898833371872,0,0.000932596549997583,0.0108042182238464,0,0.00038331329433054
"result.123",-0.0030297494054418,0.0206426371906829,0,0.00118361932980624,0.0251482843017653,0,0.00140890168536036,0.0195929347963843,0,0.0011311342100913,0.0115056694553815,0,0.000726770943041163
"result.124",0.00261259338090793,0.0187079242358479,0,0.000804766542746998,0.0226769216268045,0,0.00100321641229483,0.0176620765422189,0,0.000752474158065549,0.0119413322085862,0,0.000466436941383913
"result.125",0.00188213056850253,0.0169655542981602,0,0.000754171186482882,0.0204443267640489,0,0.000928109809777321,0.0159294758417411,0,0.000702367263661929,0.00815278922433293,0,0.000313532932791521
"result.126",0.00308041051380128,0.0154129783064505,0,0.000616628389632462,0.0184859120748795,0,0.00077027507805391,0.0143999516182546,0,0.000565977055222665,0.00754890972148559,0,0.000223424960384216
"result.127",0.0033917644768692,0.0140233300109642,0,0.000531578276704752,0.0169235095734008,0,0.000676587254826583,0.0131831675696974,0,0.000489570154641409,0.0089707508655934,0,0.00027894931943621
"result.128",-0.00544812744160756,0.012999406185024,0,0.000922376681331581,0.0158110648796724,0,0.001062959616064,0.012293126326797,0,0.000887062688420226,0.0086332558358535,0,0.000704069163873054
"result.129",0.0100943544714519,0.0122480557438465,0,0.000107685063619731,0.0153722266076822,0,0.000263893606811519,0.0119446337348988,0,9.25139631723485e-05,0.00959780162813928,1,0.000471725201146943
"result.130",0.000385342318793663,0.0121081025000436,0,0.000586138009062496,0.0167097243154437,0,0.0008162190998325,0.0129747292166623,0,0.000629469344893433,0.0112392903340393,0,0.00054269740076228
"result.131",-0.00153508146166076,0.0129135577168498,0,0.000722431958925527,0.0155031427583949,0,0.000851911211002785,0.0120280097963175,0,0.000678154562898914,0.00844881858697732,0,0.000499195002431905
"result.132",0.00078405705607833,0.0120741069365593,0,0.000564502494024049,0.0146204083963683,0,0.000691817567014501,0.0113278096133893,0,0.000527187627865547,0.00860683883869484,0,0.000391139089130826
"result.133",-0.0105404934364989,0.0114231194834744,0,0.00109818064599867,0.0138709335960703,0,0.00122057135162846,0.0107332470786118,0,0.00106368702575554,0.00918797488787249,0,0.000986423416218571
"result.134",-0.00160226303259466,0.0109451434331973,0,0.000627370323289599,0.0158303250239797,0,0.000871629402828718,0.0122730192403254,0,0.000693764113646003,0.0113830803975858,0,0.000649267171509026
"result.135",-0.00338048895258764,0.0123081957797453,0,0.000784434236616647,0.0148854130012159,0,0.000913295097690177,0.0115348171763061,0,0.000745765306444686,0.0110306418283486,0,0.000720556539046811
"result.136",0.0170306775806679,0.0116288040592067,1,0.00513177984538813,0.0143318029193258,1,0.002563930928275,0.0111049042339151,1,0.00562948467941518,0.0109408602653431,1,0.00578532644955856
"result.137",0.0104311974792843,0.011292692469091,0,4.30747494903392e-05,0.0194835036114902,0,0.000452615306610296,0.0151000923781356,0,0.000233444744942565,0.0115329731795484,0,5.50887850132062e-05
"result.138",0.00253652762160393,0.0148694820013944,0,0.000616647718989523,0.0197337053304031,0,0.000859858885439962,0.0152733023536422,0,0.000636838736601915,0.010305121772582,0,0.000388429707548905
"result.139",-0.00249964163373337,0.0149937454049862,0,0.00087466935193598,0.0181036737896069,0,0.00103016577116701,0.0140053514962986,0,0.000825249656501597,0.0109107361267817,0,0.000670518888025756
"result.140",0.00438819779009604,0.0138760112034575,0,0.000474390670668073,0.0168098190948577,0,0.000621081065238086,0.0129968008422421,0,0.000430430152607303,0.0106916344676549,0,0.000315171833877941
"result.141",-0.000751634464596444,0.0129638165222232,0,0.000685772549340984,0.0160421484169869,0,0.000839689144079168,0.0123910290419328,0,0.000657133175326463,0.00989482363973337,0,0.000532322905216491
"result.142",0.00192832753357886,0.0124159197222085,0,0.00052437960943148,0.0150377910675208,0,0.000655473176697096,0.0116055768168679,0,0.000483862464164455,0.0096804722892827,0,0.000387607237785192
"result.143",-0.00707690915324208,0.0116769407326913,0,0.000937692494296671,0.0142543530914153,0,0.00106656311223287,0.0110120847200829,0,0.000904449693666249,0.00959583845602907,0,0.000833637380463558
"result.144",0.0122029245740289,0.011163316652663,1,0.000987627525297613,0.0147606490817328,0,0.000127886225385193,0.0114156748637511,1,0.000747887224763958,0.00976676554393663,1,0.00231435107858768
"result.145",0.00798176592610528,0.0115403609189499,0,0.000177929749642233,0.017176278629146,0,0.000459725635152038,0.0132673405487531,0,0.000264278731132393,0.00856784876207684,0,2.93041417985776e-05
"result.146",0.0011362827626639,0.0132077320851849,0,0.00060357246612605,0.0171906060770766,0,0.000802716165720634,0.01327187948135,0,0.000606779835934304,0.00935339798019896,0,0.000410855760876753
"result.147",-0.000209437276719842,0.0132044440906682,0,0.000670694068369404,0.0159587490524148,0,0.000808409316456732,0.0123144481357585,0,0.00062619427062392,0.00991917614167193,0,0.000506430670919589
