"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"result.30",-0.606742036596319,0.938130025355115,0.378666613019164,3.29931464278889,52.4317055858376,-0.500780549602205,0.949889087021003,0.363770682275043,64.3826571971567,180
"result.31",-0.41234378145931,0.959992695342508,0.347621566387166,21.2822247066688,94.2464496523986,-0.509826290287718,0.950446298486543,0.376435192652599,78.143020844105,181
"result.32",-0.366391665140966,0.963225883297816,0.322257827356216,16.3233755422345,111.216495581698,-0.46247514642429,0.953266169495024,0.338179716730822,58.7478320786144,182
"result.33",-0.485637520100696,0.95053730380355,0.366541961062607,3.13467435016905,173.262390639073,-0.482147182467042,0.95072238037576,0.352807553419872,69.6610614460933,183
"result.34",-0.324519387190601,0.967303473670251,0.332971841794287,3.60546384716274,146.478199120584,-0.357074913224051,0.964490941281097,0.336852210229826,61.4009055460785,184
"result.35",-0.492292363977395,0.95062734774883,0.356568657545062,11.8645156911567,36.2852987151016,-0.475190222537083,0.952601256481755,0.338661094485652,70.7307948650706,185
"result.36",-0.48499423861406,0.951734395307805,0.335947320118805,6.19701845112863,79.3528322663645,-0.412784698254557,0.959031454339623,0.295943832885136,75.9396779825925,186
"result.37",-0.564736495052384,0.945190019702497,0.391623659960912,2.67869013249441,122.779738628642,-0.659148161639854,0.936019682071093,0.374713288335843,73.4727253007371,187
"result.38",-0.544515415972403,0.944323100509489,0.351979819505063,16.0865161872568,124.334441675466,-0.627187330095806,0.937208471971398,0.358643312407842,70.8242752853531,188
"result.39",-0.45388540070596,0.955573219663901,0.34374039111398,21.4424882778164,135.03897185424,-0.41954786324366,0.958618084862108,0.346496583788922,70.6319517225261,189
"result.40",-0.56195375531043,0.945025753708714,0.396627989796891,3.17917377961448,115.76175153543,-0.515428100572443,0.949418902824181,0.376369028130827,66.6706125727985,190
"result.41",-0.370721636159166,0.961608964141783,0.306383292811204,10.059508251116,35.5367786559031,-0.456228088733926,0.95448579666275,0.352394259544654,72.1929377373452,191
"result.42",-0.437588099086782,0.955694470514567,0.336272456251265,6.7762307076929,82.6585552126188,-0.380894557385994,0.962034007728614,0.333274116885883,72.722149839613,192
"result.43",-0.447744588649772,0.956132063429539,0.330022065509197,11.6996152815738,90.1861778197984,-0.490555683934598,0.951896435960668,0.329240517060964,69.9623303105742,193
"result.44",-0.174184843803098,0.981823335181337,0.218841284307232,11.7426913551293,103.37375774051,-0.309333811630221,0.967965435895089,0.268763610034834,62.085005724307,194
"result.46",-0.425797938380425,0.957787870267187,0.341221073345915,19.1431318766428,38.4183598088992,-0.501317161967069,0.950386351985998,0.366074205439794,57.6948915479448,196
"result.47",-0.400137164428375,0.959037372217762,0.375375904275139,5.5722825070214,48.3886612281252,-0.439035448648194,0.956236070006896,0.36276620798729,55.4839862018583,197
"result.49",-0.571769664015732,0.94392347780405,0.298059409353276,5.27767091663804,102.28590637057,-0.553827519795644,0.945834014813166,0.309085280077528,76.0687496272771,199
"result.50",-0.523181730247815,0.948520433038851,0.338746885019566,14.6080706595181,169.594470751321,-0.526733236254124,0.948778045838362,0.344696289378768,64.7034848955144,200
