"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"result.48",-0.114197050259588,0.988089506981558,0.0708848372931858,-0.0944271538100629,0.990098949792586,0.0542013840393282,11.5376288565335,-0.270821380515297,0.971221348748833,0.153610748074757,71
"result.52",-0.108431005556776,0.988656741104332,0.0723762871248828,-0.887271605284724,0.907668198944781,0.267482266733393,2.25966974073574,-0.268926154517429,0.971417471179033,0.152921485528658,75
"result.54",-0.101190072447783,0.989441487805772,0.0644091265976039,-0.112547890244757,0.988285240674127,0.0765544208768819,2.66371424080297,-0.267705944414679,0.971551521239582,0.152387421852763,77
"result.56",-0.0929959097366281,0.990098998437385,0.060401702890304,-0.244881915645337,0.974453151540198,0.130498500679908,2.20827616492368,-0.261656805636438,0.972192712693125,0.150403738399316,79
"result.57",-0.0927483599040258,0.990098985423413,0.0643751523989132,-0.0959205060792102,0.990098107130721,0.0596837861681677,3.10510740939626,-0.274560672527587,0.970818966289314,0.155006934156296,80
"result.58",-0.095745641026468,0.990099002632377,0.0508315718396311,-0.094390096745295,0.990095253847846,0.0811646758458478,2.79571734255926,-0.263026212371454,0.972041826211465,0.152026452857837,81
"result.59",-0.125951533115971,0.986662666084909,0.082761084961665,-0.171950004752187,0.981781158093713,0.120464687126912,2.4515625936468,-0.282342412895055,0.969999926127432,0.156394607589942,82
"result.61",-0.0949368414638158,0.99009898972527,0.0643065109576629,-0.0962331959645018,0.990098949456707,0.0612437759142815,4.89501465766403,-0.27717619340206,0.970539984010361,0.155562233875998,84
"result.62",-0.136468871672836,0.98563902512657,0.0819989610991637,-0.315408734223109,0.967192953567377,0.129958268606678,2.50724667852397,-0.266712974393793,0.971662960060744,0.152659755537119,85
"result.63",-0.109952189599746,0.988414905132417,0.0729975896940687,-0.094746337089496,0.990099001735566,0.0569719239558176,2.28966700328986,-0.270682203015647,0.971239430361262,0.153668463677674,86
"result.67",-0.0952724049163136,0.990098952400418,0.0729320829871726,-0.125619890280656,0.986676725721117,0.100772065808751,2.30174082896799,-0.282430862516076,0.969988404942476,0.156676572402345,90
"result.68",-0.166390081345067,0.982493466059856,0.0907834013556496,-0.268932320857304,0.972050027715627,0.149121525103752,2.10000080686202,-0.270916258561816,0.971224027446574,0.153306498947404,91
"result.69",0,0,0,-0.182816382966819,0.980881916583782,0.10067185188127,3.12998215504418,-0.259888065765095,0.972376388680165,0.150256221817047,92
"result.71",-0.119173388008178,0.987348803441105,0.0765042853164122,-0.509803978869209,0.947081625660617,0.179592519993623,2.22779013659077,-0.273430073329109,0.9709342614077,0.154785361260522,94
"result.72",-0.106860634280189,0.988805506340107,0.0653145827963108,-0.137653844356523,0.985652270246624,0.0968726552912186,2.20174474098896,-0.270149197654942,0.971300228001916,0.15371570245014,95
"result.73",0,0,0,-0.252654056195712,0.97353929916291,0.118881782093904,2.28662700246561,-0.25899709411188,0.972472180752343,0.149981848313168,96
"result.74",-0.132727455082291,0.986117504388485,0.0810906156540872,-0.187961513587936,0.980174332100581,0.113871524627779,2.44582150170091,-0.262979375876684,0.972056772815696,0.151101766843615,97
"result.75",-0.567404083265219,0.940805971859501,0.181641724348756,-0.120501444609345,0.987325979766556,0.073433093255041,5.41816602071517,-0.275415478809839,0.97073031287709,0.154839631756091,98
"result.80",-0.120285825281,0.987390729638037,0.0761225666216115,-0.899167811669446,0.906425233299934,0.246219236010505,2.17353212641959,-0.267499504015497,0.97157501433327,0.152831308935763,103
"result.81",-0.103528609385486,0.989224726410438,0.0615223708929062,-0.0974559649303042,0.989719476986468,0.071330298739007,19.2791365052414,-0.271116913813808,0.971196976622847,0.153217363964594,104
"result.83",-7.47013153844498,0.228923873741335,0.633150948881968,-0.296499308564928,0.968945839589011,0.131726155042341,4.44181598398023,-0.273584273713036,0.970927876640778,0.154788924626895,106
"result.86",-0.105927059840034,0.988804441671476,0.0740403423974761,-0.117884861147158,0.987590176752585,0.10064269316291,2.80146429133102,-0.268436788740827,0.971473274218919,0.152433835452851,109
"result.87",-0.0968803315616611,0.990023349637059,0.067475901483672,-0.140947832910203,0.98525162069873,0.0859610963075258,5.92582638307277,-0.272146683860136,0.971078666883155,0.15388591874823,110
"result.88",-0.101707708880256,0.989266947467553,0.0680810324374517,-0.0936474162487775,0.990098612309308,0.0668003240701454,13.8698169945171,-0.28564745470168,0.969649732793902,0.158116520230938,111
"result.89",-0.096284464163191,0.990098801791436,0.0621372942510487,-0.124746807638323,0.986990194497958,0.0865580259395107,3.38539844020347,-0.255833641723076,0.972806833453027,0.148572644244756,112
"result.90",-0.0981549703445164,0.989696699948696,0.0710612058225248,-0.0953633401514396,0.990000680166498,0.0726176607433294,4.30243404032865,-0.276373137622605,0.970639867135962,0.155008638724505,113
"result.92",-0.106913463196232,0.98871031612378,0.0715991412346662,-0.133331572205979,0.986158617254122,0.0889847804522966,2.77967908774929,-0.264198342965858,0.971919699327371,0.151960124344941,115
