"","V1","V2","V3","V4","V5","V6","V7"
"result.162",-0.595209393563141,0.9411703157196,0.399324284449201,-0.648264908575599,0.936026638763579,0.385131824405667,162
"result.163",-0.562634289604511,0.944503651703688,0.338823397626482,-0.627897757729608,0.937129726303532,0.374156716067428,163
"result.164",-0.318769490492554,0.965192416606832,0.331566200220427,-0.420145425938051,0.955530470603017,0.34246563837988,164
"result.165",-0.837073628760452,0.917623271725648,0.396401784718549,-0.875684687812407,0.913158073659297,0.401287203538181,165
"result.166",-0.966633987490281,0.904754373366961,0.405307347936979,-0.745246026389245,0.925649804837442,0.359877376946876,166
"result.167",-0.568510202558084,0.943263483414588,0.342429513921158,-0.628811985965778,0.937377509330122,0.368086241288183,167
"result.168",-1.01112916181749,0.899253415844132,0.458735454461754,-0.65473918646843,0.934332763539483,0.371089036466128,168
"result.169",-0.453345572314738,0.952428204122276,0.329362358223335,-0.343232872120569,0.965214043319661,0.306278876056842,169
"result.170",-0.739517401126556,0.926859557353575,0.411807875816988,-0.714384312900828,0.929614046461705,0.42548377975812,170
"result.171",-0.486001334394589,0.951848199169173,0.312255914594135,-0.441066438227576,0.955851280479922,0.315985513862309,171
"result.172",-0.57435154672999,0.942584992045806,0.315944291210624,-0.4112188195969,0.958441236390625,0.313661156447509,172
"result.173",-0.719856579998644,0.93029947259368,0.426228056841574,-0.639948637892393,0.936543545022229,0.422054070900994,173
"result.174",-0.375107559814105,0.963631199268482,0.362581982062773,-0.470866421610793,0.953295929451324,0.363086607007266,174
"result.175",-0.367222751135816,0.963902757352566,0.33531584107197,-0.381451390237566,0.961754658069051,0.333872651156035,175
"result.176",-0.745577662960552,0.925262894618589,0.442671177624659,-0.82491545070094,0.91789072583108,0.448610714088226,176
"result.177",-0.386065481858512,0.961724127362112,0.330615585184225,-0.413694094684555,0.958403210320539,0.350169651205617,177
"result.178",-0.653528067445336,0.934804003368264,0.330124852858181,-0.446276844468498,0.954472531940091,0.308106518638194,178
"result.179",-0.662114481268811,0.935139449779891,0.347501832844031,-0.566242513050158,0.943611969363027,0.338776690767717,179
"result.180",-0.714946099145821,0.926854582307971,0.415319206925161,-0.514636215753609,0.948383249236267,0.371238970476091,180
"result.181",-0.446232053974881,0.956496772756698,0.365365495088158,-0.504307296111546,0.95089523578857,0.377156550526825,181
"result.182",-0.354902113167867,0.964621357204643,0.315965840588222,-0.481176152876774,0.95123006241434,0.349927160166705,182
"result.183",-0.450817746762329,0.953272747291803,0.339917408541509,-0.498277938404465,0.948990028271411,0.36126674339621,183
"result.184",-0.0837849779614065,0.990098998953844,0.305085556739928,-0.374226977123908,0.962696788482035,0.345783216392976,184
"result.185",-0.515789335337636,0.948254976033575,0.37040145857017,-0.484472018719872,0.951550693921241,0.343193263465129,185
"result.186",-0.414649560812207,0.958674386678439,0.302296778166113,-0.42963547236556,0.95727660398003,0.305210578939291,186
"result.187",-0.649475359518725,0.937224072898489,0.364132374573271,-0.698365827161108,0.932068905850381,0.388731908840617,187
"result.188",-0.605028835290746,0.938096504128975,0.373439167917192,-0.635093898833523,0.936274112904101,0.363682923408964,188
"result.189",-0.45208755506495,0.955538373672963,0.345336696492774,-0.43146558015309,0.957331383627998,0.353413919920599,189
"result.190",-0.575387253137601,0.943667746987094,0.381165010059495,-0.524419428682861,0.948409825514489,0.381362178246419,190
"result.191",-0.409667244745117,0.957467994597576,0.338789160747744,-0.464503450159014,0.953575283908617,0.359687796899995,191
"result.192",-0.461881184281008,0.952806020390478,0.359201127880149,-0.385244129938296,0.961494980918875,0.336151149801048,192
"result.193",-0.471461678582825,0.95384451270689,0.334845963485755,-0.51210641434426,0.94967992372086,0.337466565338096,193
"result.194",-0.194193080085829,0.979533891690699,0.225985360358595,-0.310976398944151,0.967727148545881,0.27340694910234,194
"result.195",-0.100638952139523,0.987275163512867,0.323781957691334,-0.405184836502461,0.957814673150333,0.346113920361857,195
"result.196",-0.441142011413927,0.956144016620353,0.35467003792558,-0.522411810738296,0.948170633686258,0.378297671894423,196
"result.197",-0.348221338223406,0.963774095227808,0.371213405886184,-0.474512478328489,0.952571980319985,0.37889937831418,197
"result.198",-0.419401813125627,0.95908825866544,0.339308909363222,-0.483154418516316,0.951913372272006,0.340843139198072,198
"result.199",-0.541395764497464,0.947253746804073,0.279104877541879,-0.571451741742644,0.943987527770382,0.315804161276181,199
"result.200",-0.492076036494519,0.951298203867176,0.342574106359488,-0.543424830829633,0.947034116196411,0.3523207001658,200
