"","V1","V2","V3","V4","V5"
"result.126",0.00270574676380917,0.00968269821762391,0.00964590124771547,0.0116865908455999,126
"result.127",-0.0101566998721632,0.00980043970334776,0.00976322749300351,0.0113720337217337,127
"result.128",0.0133091317791724,0.00959572448225998,0.00955923449358664,0.0118828869360249,128
"result.129",-0.00832926553860281,0.010046046889606,0.010007969726253,0.0129149548495034,129
"result.130",-0.00422407348410597,0.0108232645325259,0.0107824608276061,0.0129725240111932,130
"result.131",-0.012942819296058,0.0108626088777797,0.010821667562972,0.0126443837007544,131
"result.132",9.20716102054454e-05,0.0106131036448502,0.0105730356563001,0.0135124879921846,132
"result.133",0.00634176657659213,0.0112333032387895,0.0111910672758242,0.0130215000414125,133
"result.134",0.00475220634457813,0.0108413133726017,0.0108004465356615,0.0128700214065403,134
"result.135",0.00376979569256188,0.0107328655238135,0.0106923781440358,0.0125833552167361,135
"result.136",-0.00700670170496182,0.0105181317451652,0.0104783965975273,0.0122932072320998,136
"result.137",-0.00284105458726654,0.0102735080862644,0.0102346313322315,0.0122759833792114,137
"result.138",-0.0134542340113768,0.0102614336264892,0.0102225992829048,0.0119371001443173,138
"result.139",-0.0239078809996973,0.0100044231958876,0.00996649250235038,0.0129503955371746,139
"result.140",-0.0221446166887046,0.0108801577045128,0.010839155023838,0.0162803459971098,140
"result.141",0.012824101015401,0.0135883283841096,0.0135379410894174,0.0185277469142151,141
"result.142",-0.00392398993105271,0.0152252999971338,0.0151693135707021,0.0186163197534209,142
"result.143",0.00403931364992937,0.0151424149987989,0.0150867108774051,0.0177142689161015,143
"result.144",0.00738493270875972,0.0144902335711024,0.0144367551309514,0.0169689184208554,144
"result.145",0.00730286879869856,0.0139271295742773,0.0138755792355525,0.0165586783974835,145
"result.146",0.00545419657378711,0.0135761937211285,0.0135258481248641,0.0161768083807332,146
"result.147",0.00390774727779,0.0132453712618243,0.0131961636185665,0.0156782218011317,147
"result.148",-9.98331870453573e-05,0.0128339577786036,0.0127861684452952,0.015066295761178,148
"result.149",-0.0190313567743547,0.0124084535083639,0.0123621348376375,0.0144741136828141,149
"result.150",0.0135502519592991,0.0119482462551375,0.0119035226631397,0.0162345630748319,150
"result.151",0.00507315995173219,0.0133248470995468,0.0132753658746978,0.0166760315296466,151
"result.152",0.00406672708686041,0.0136546340423038,0.0136040189530533,0.016126144749594,152
"result.153",0.00331637458187025,0.0132102245416021,0.013161137926069,0.0155232097102663,153
"result.154",0.0071137951859899,0.0127477626529,0.0127002709200852,0.0149256207865456,154
"result.155",0.00477908089457441,0.0122951218017207,0.0122491955011341,0.0146641179611782,155
"result.156",-0.000604428172689791,0.0121088540454863,0.0120635732483194,0.0142265941633563,156
"result.157",-0.00711572135373675,0.0117981086506873,0.0117539064700125,0.0136088189167666,157
"result.158",0.00122658401251888,0.0113699910464291,0.01132727854759,0.0134701619653045,158
"result.159",0.00399465716335579,0.0112436753462433,0.0112014032071173,0.0129822299497714,159
"result.160",-0.00985527096109142,0.0108432095230384,0.0108023360541196,0.0126493415775177,160
"result.161",-0.0190620342710597,0.0105926214096357,0.010552625184026,0.012981799013863,161
"result.162",0.00677976346035152,0.0108810532277559,0.0108400474157619,0.0151387560717741,162
"result.163",-0.00647436549288439,0.0124825161512305,0.0124359412176247,0.0148534971499123,163
"result.164",0.0120786184114119,0.0122673831100784,0.0122215528878868,0.0144367301591119,164
"result.165",0.00124265892167064,0.0120211154513115,0.0119761389780209,0.0148575233295505,165
"result.166",-0.00315514038495509,0.012331379936164,0.0122853280740784,0.014273243917143,166
"result.167",0.000891011808979067,0.0118670710346933,0.0118226292911388,0.0137902662713582,167
"result.168",0.00600374571155783,0.0114962231186766,0.0114530709330367,0.0132971944267628,168
"result.169",-0.00135532371366707,0.0111058978764831,0.0110641064951764,0.0130958360363985,169
"result.170",0.00199400704693397,0.0109373859812436,0.0108961832344576,0.0126605216656087,170
"result.171",0.00475591249844601,0.0105820976684114,0.0105421383186766,0.0122802543636451,171
"result.172",-0.0202589059856269,0.0102684091579377,0.0102295503129497,0.0120723220753536,172
"result.173",0.00932117162288129,0.0101772426150504,0.0101387040925047,0.0146371255757571,173
"result.174",0.00361692486838633,0.0120737378105034,0.012028578794208,0.0146587819041896,174
"result.175",-0.00197636418920604,0.0120639453797011,0.0120188203278744,0.0141999787042797,175
"result.176",0.00310027851881268,0.0117099285386431,0.0116660328395923,0.0136986919119756,176
"result.177",-0.000952504960068139,0.0113360674513032,0.0112934731786893,0.0133016384674116,177
"result.178",-0.00502392972079309,0.0110091668602266,0.010967713287549,0.0128573676944887,178
"result.179",0.00471857531998065,0.0106800569529284,0.0106397544571522,0.0125468546234603,179
"result.180",0.0308244959260115,0.0104934369081136,0.0104537883447691,0.0123158566508526,180
"result.181",0.00789707887715047,0.010404767674693,0.0103654301312091,0.0177807852103948,181
"result.182",0.0206064529600569,0.0145300060617828,0.0144763916661148,0.0173537702783881,182
"result.183",-0.00410287543312174,0.0142857837927508,0.0142330047000527,0.018928427125375,183
"result.184",-0.00209167730623256,0.0153437184428569,0.0152873288977915,0.0181541455349267,184
"result.185",0.00814691039526833,0.014781692011006,0.0147272179528599,0.0173937644574184,185
"result.186",0.0155500739083268,0.0141870904196324,0.0141346492047845,0.0170505068145165,186
"result.187",4.9553735046291e-05,0.0139238681440546,0.0138723289904519,0.0176728431139004,187
"result.188",-0.0166440105509787,0.0143472648618328,0.0142942753818502,0.0169394163931314,188
"result.189",-0.000777879064596485,0.0138141625498278,0.0137629997548672,0.0178075861944712,189
"result.190",0.00434435413477508,0.0144203847529312,0.014367145151077,0.0170200960326869,190
"result.191",-0.000395911624136188,0.0138374986217755,0.0137862557497428,0.0164440439048183,191
"result.192",0.0054336497179503,0.0134060050814426,0.0133562446175759,0.015758780509886,192
"result.193",-0.00764669555970705,0.0129234428279048,0.0128753447017758,0.0153129641511967,193
"result.194",-0.00868999488546277,0.0125776036384408,0.0125306998693944,0.0150598348840666,194
"result.195",0.0231674275565807,0.0123947680166836,0.0123484967120433,0.0149437675185939,195
"result.196",-0.0118378339936989,0.0123622527779119,0.01231609402641,0.0174785102220679,196
"result.197",0.0449211278993411,0.0142701942875121,0.0142174685532908,0.0176511455420354,197
"result.198",0.00682123877171085,0.014459377973246,0.0144060050281993,0.0261586632041526,198
"result.199",0.0337546076457807,0.0205701280590134,0.0204961708855151,0.024999896686987,199
"result.200",0.00412302233349525,0.0200912677462313,0.0200189035412208,0.0284903197226904,200
"result.201",0.0127170082464114,0.0222813053292086,0.0222016800914346,0.0270249536300371,201
"result.202",-0.0129110702311398,0.0212678582749888,0.021191585454396,0.0263252175376134,202
"result.203",-0.0103943142763018,0.0207284334556803,0.0206539503366869,0.0256267464219255,203
"result.204",0.0151120682604757,0.0202444105420128,0.0201715365605892,0.0247006037236772,204
"result.205",-0.00270454375974226,0.0196762046752426,0.0196052237214772,0.0243237575380377,205
"result.206",0.00260373442821684,0.0194570589442051,0.0193868092795313,0.0231401568988269,206
"result.207",-0.0133416073999546,0.0185782602493347,0.0185109499586176,0.0220079307562595,207
"result.208",-0.0095839289284312,0.0177764393742095,0.0177118208407521,0.0217514855123984,208
"result.209",0.00110405905946995,0.0175952668028074,0.0175312578229594,0.021121589170397,209
"result.210",0.000549160518050867,0.0170828848934761,0.0170206025829813,0.020103635134469,210
"result.211",0.0103387033797536,0.0163047914133685,0.0162451392289356,0.0191392966785397,211
"result.212",-0.0014763333459115,0.0155988778901062,0.0155416205768617,0.0188537549873687,212
"result.213",-0.00967858349864339,0.0153249962727458,0.0152686704448612,0.017946729953404,213
"result.214",-0.0032965510607482,0.0146866731672404,0.0146325235188769,0.0176614685691678,214
"result.215",0.00157744227664025,0.0144035436865622,0.0143503616841301,0.0168657180863013,215
"result.216",-0.00597253594396597,0.0138147084161702,0.0137635437479631,0.0160659350611217,216
"result.217",-0.0129382975094931,0.0132366990772326,0.0131875212942774,0.0155356891054484,217
"result.218",0.00504550438100247,0.0129705412677268,0.0129222806832345,0.0161072958107866,218
"result.219",-0.00981865069761431,0.0132228440231685,0.01317371394952,0.0154918545048055,219
"result.220",-0.0180880112251921,0.0128737734078115,0.0128258466588207,0.0155255211204077,220
"result.221",-0.0108207625640807,0.0129664940193166,0.0129182473933085,0.017010998865711,221
"result.222",-0.00832615269920281,0.0139516479672395,0.0139000135488985,0.016985454787953,222
"result.223",-0.00347956816902598,0.0139124256546594,0.0138609257449147,0.0166520437709506,223
"result.224",0.00477257746386101,0.0136518058756607,0.0136012005008368,0.0160367773635265,224
"result.225",0.0089599593664318,0.0131585281885336,0.0131096196356211,0.0155266974666618,225
"result.226",-0.000583915773796367,0.0127888071014937,0.0127411736373872,0.0154201750854757,226
"result.227",-0.000512152686911995,0.0126517073005701,0.0126045473988583,0.01480711297526,227
"result.228",0.00611001549573262,0.0121550599754627,0.0121096189812775,0.0142281405081816,228
"result.229",0.00440418917661849,0.0116976231350705,0.0116537702194037,0.0139538267414687,229
"result.230",0.00602548950240051,0.0114385239583257,0.011395572701197,0.0135556223140546,230
"result.231",-0.0127314987388418,0.0111586924842939,0.0111167168279493,0.0133358689572724,231
"result.232",-0.00703860875540691,0.0110570323639863,0.0110154116043688,0.0140344269394444,232
"result.233",0.00839495301479372,0.0115759642522377,0.0115325345098469,0.0138645708677665,233
"result.234",-0.0133022892127754,0.0114583001554749,0.0114152800218577,0.0138625866676641,234
"result.235",0.00836321558553403,0.0114694618199636,0.0114264028166318,0.0145772409091654,235
"result.236",0.00478946882913965,0.0119893123736077,0.0119444462531746,0.0145142595915018,236
"result.237",0.00323571441773486,0.01191077349511,0.011866179993568,0.0141318110677134,237
"result.238",0.000434147092551815,0.0116212193442422,0.0115776321479544,0.0136979009303241,238
"result.239",0.00195469987641946,0.0112612817105955,0.0112189481693932,0.013210638698522,239
"result.240",-0.00854149786751852,0.010862713632612,0.0108217719514627,0.0127758077005176,240
"result.241",0.00325080168032542,0.0105335803383539,0.010493791033376,0.012917173495649,241
"result.242",-0.0105116809312216,0.0106554950444249,0.0106152785646358,0.0125495322611854,242
"result.243",0.00890214393480338,0.0103876878926101,0.0103484102824396,0.0130109568462129,243
"result.244",-0.00389559512624543,0.0107386517274861,0.0106981440943841,0.0131680278242744,244
"result.245",0.0459447232819511,0.0108601106028985,0.010819178024839,0.0128007332753196,245
"result.246",-0.0174656035426216,0.0107672844843947,0.01072667664112,0.0240639728246567,246
"result.247",0.0432855110557009,0.0192022552727806,0.0191328567325328,0.0242191829810468,247
"result.248",-0.0128805785612515,0.0197770713999788,0.0197057540776413,0.0310404245946883,248
"result.249",-0.00923569517040011,0.0241984404024365,0.0241125072730952,0.0297379862134045,249
"result.250",-0.00489460960240287,0.0232648566130749,0.0231819898519987,0.0283107093093687,250
"result.251",0.00349891146797446,0.0221999451306303,0.0221205885563975,0.0267902146739143,251
"result.252",-0.0381881321383509,0.0211133918351649,0.0210376311182259,0.0253505752348082,252
"result.253",-0.00405811432475082,0.0203542070718683,0.0202809677976816,0.029965786572382,253
"result.254",0.0103873660761257,0.0234409385627217,0.0233574926904154,0.0282543535347575,254
"result.255",0.00139172849194871,0.0222722554818304,0.0221926601240128,0.0271853423912662,255
"result.256",0.000270999070841148,0.0214863255631812,0.0214093289770787,0.0256724313084471,256
"result.257",0.0100878797485229,0.0203720209153673,0.0202987223898035,0.024314130721049,257
"result.258",0.000464886486404193,0.019374102681418,0.0193041300165291,0.0235193235929184,258
"result.259",0.00536425132859605,0.0187072698045441,0.0186395273116418,0.0223039363484463,259
"result.260",-0.00419062677691292,0.0177468428430601,0.0176823238524193,0.0212621155555726,260
"result.261",-0.00491365720997073,0.0169013005224556,0.0168396311278443,0.0201894864664257,261
"result.262",-0.00604072748578377,0.0161632295902692,0.0161040569879916,0.0193810382061292,262
"result.263",-0.00438524458376706,0.0154729361364687,0.0154161069937047,0.0185518696230766,263
"result.264",-0.00751322555192697,0.0147578538214574,0.014703461135106,0.0176159281142615,264
"result.265",0.0369268609384102,0.0141169740295695,0.0140647729723682,0.0170524302685791,265
"result.266",-0.0231411960412504,0.0142547131372552,0.0142020403952259,0.0236163553574063,266
"result.267",-0.0212818026576667,0.0189243645467414,0.018855895297996,0.0249601774635573,267
"result.268",0.0171280418394699,0.019802687815222,0.0197312850900104,0.0256291064339062,268
"result.269",-0.0142170368088094,0.0202991516554007,0.0202260955302407,0.0255714133125432,269
"result.270",-0.00675412654976699,0.020240989431322,0.0201681268345126,0.0251036619088439,270
"result.271",0.00684735298520394,0.0198760658874946,0.0198044185761646,0.0238960059676934,271
"result.272",-0.0104198738214344,0.0190529827066328,0.0189840832102064,0.0228747166262895,272
"result.273",-0.00260552133868112,0.0183275696041321,0.0182610998647377,0.0221606848536052,273
"result.274",-0.00876632675177271,0.0177934800386836,0.0177288041979793,0.0210281893123811,274
"result.275",-0.00257088776121192,0.0169532587484795,0.0168914139212646,0.0203832144675527,275
"result.276",0.00211558811827855,0.0164206343793225,0.0163605899917556,0.0193678634575301,276
"result.277",-0.0182407665779639,0.0156071395748896,0.0155498541836678,0.0183693765824484,277
"result.278",0.0200284091486379,0.0150298830801674,0.0149745624384323,0.0195223298132691,278
"result.279",0.00513711311367667,0.0158480644524204,0.0157899607801184,0.0208153491888338,279
"result.280",-0.00916178406929072,0.0167079196759303,0.0166469035984633,0.0199199865540729,280
"result.281",-0.00482259746129574,0.0160491134394434,0.015990327684456,0.0193421374134895,281
"result.282",0.0235601147190795,0.0156318882642879,0.0155745187698741,0.0185386979691852,282
"result.283",0.00260086865515816,0.0151742738467746,0.0151184612000534,0.0208136468899428,283
"result.284",-0.00890387107261017,0.016701558699701,0.0166405641224472,0.0197958002488719,284
"result.285",-0.0113972905374837,0.0159820252141927,0.015923466987438,0.0192568904514494,285
"result.286",0.0228048168988762,0.0155828992331308,0.0155256962279609,0.0190490582213729,286
"result.287",0.0166405456784611,0.0155043433172821,0.0154474073719442,0.020980534693955,287
"result.288",0.0100756781164426,0.0169556276745269,0.0168937748498692,0.0213935497986681,288
"result.289",0.0226277040477712,0.0172291136332134,0.0171663381274172,0.0208832304416247,289
"result.290",0.009601880291981,0.0168770549384263,0.0168154674218712,0.0225176958114092,290
"result.291",-0.0155291786674838,0.0180158832612349,0.0179504598906206,0.0218321239384299,291
"result.292",-0.013578645584233,0.0175777091829943,0.0175137593025099,0.0219752925542708,292
"result.293",-0.00111584525025954,0.0176684716994586,0.0176042163615406,0.0217293763023778,293
"result.294",-0.00174367263647075,0.0175955861209403,0.0175315760663111,0.0206553404441803,294
"result.295",-0.00132234210446449,0.0167295289049534,0.0166684397928591,0.0196743175107335,295
"result.296",0.0149077596973945,0.015957937418726,0.0158994609038601,0.0187349383206558,296
"result.297",0.0051549299439652,0.0152828744868785,0.0152266920348794,0.0191798252274479,297
"result.298",-0.00013363028723029,0.0155371491102656,0.015480101624739,0.0184184790126469,298
"result.299",0.0111232402620598,0.0149266533646895,0.0148716847046089,0.0175499298224547,299
"result.300",9.20852516332604e-06,0.0143052526925018,0.0142524069697529,0.0175534135997909,300
"result.301",0.00652305732087444,0.0142438815137851,0.0141912458512721,0.0167163100374293,301
"result.302",0.00859198856952663,0.0136226069985597,0.01357210192797,0.0162620694287996,302
"result.303",-0.00684267992622499,0.0132811790059932,0.0132318480848639,0.016065452885163,303
"result.304",0.0135938336933025,0.0131215467931796,0.0130727656526588,0.0156909094089417,304
"result.305",0.00670424534614932,0.012910876102147,0.0128628213307778,0.0163938178969873,305
"result.306",0.0113494542115092,0.0133336444033105,0.0132841329032303,0.0159975118763989,306
"result.307",0.0198574385065105,0.0129925376078219,0.0129442011664835,0.0162025622107918,307
"result.308",-0.01589128641758,0.0132383240294658,0.0131891406513134,0.0179975759403731,308
"result.309",-0.00482139582657609,0.0145395728539839,0.0144859257602619,0.0187531891554731,309
"result.310",-0.00517474400062057,0.0150150845193835,0.014959814324321,0.0180484194209552,310
"result.311",-0.012213908180736,0.0144840900640801,0.0144306326271177,0.0174086964107287,311
"result.312",0.00138307797839331,0.0140114988497899,0.0139596592372087,0.0175587292065181,312
"result.313",0.0171711379631065,0.0141067448579903,0.0140545788449131,0.0167973024425147,313
"result.314",-0.00246549931205848,0.0135676609483184,0.0135173446750443,0.0179337290590131,314
"result.315",-0.0115898942733513,0.0143587234354001,0.0143056947522879,0.017204282937847,315
"result.316",-0.0212310560963939,0.0138387459908031,0.0137874988387594,0.0172637240232283,316
"result.317",0.00874927399695796,0.0139173105649135,0.0138657939012816,0.0191133883456565,317
"result.318",-0.00681966441664953,0.0153231419290805,0.0152668224124355,0.0186829765846969,318
"result.319",0.00103735305548721,0.014999978092213,0.0149447593974017,0.0181174483062682,319
"result.320",0.00773090433622657,0.0145968430472507,0.0145430002473077,0.0173453714380284,320
"result.321",0.00829706076720997,0.013976828897249,0.0139251081394818,0.0169777553040314,321
"result.322",-0.00216469838229545,0.0136828121642125,0.0136321002949344,0.0167040163276914,322
