"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"result.27",-0.703843303693503,0.928836556720234,0.373724737694035,5.34306238470233,4.70153135375878,-0.797107192149224,0.923303084269519,0.381798500586065,5.66972782004899,177
"result.28",-0.705008891423258,0.930692869575048,0.392453669090433,11.4338221983663,5.24308800741893,-0.689570391288795,0.934891648426535,0.398126179565003,5.9008088792505,178
"result.29",-0.304121413540045,0.969383338763443,0.342674543891436,2.3910556400119,4.61417176811124,-0.420511776556724,0.959907686460847,0.341069662492329,5.65255449809458,179
"result.30",-0.411279120150942,0.958976476848291,0.246150521357128,12.0456966224285,4.04626424530955,-0.731212151299411,0.930470711853435,0.357347693472892,9.23295587167886,180
"result.31",-0.808428254375066,0.918128027885863,0.365901862230501,8.12647356678294,5.08865274748901,-0.829762016157292,0.920365315533451,0.373234679447403,4.85603660210785,181
"result.32",-0.307960092433269,0.968205631725932,0.240983354771091,7.47659448141474,4.08674802826691,-0.555623090213498,0.946937084379624,0.315517083450617,4.70069752090917,182
"result.33",-0.365746949031425,0.960447180771229,0.271410078057272,5.28788258089224,3.62205746997395,-0.743790744538977,0.927001485666416,0.364439401666167,4.45188601001206,183
"result.34",-0.349073656456331,0.963253807313033,0.333140300674696,4.02042134408329,4.70884088561272,-0.462200215638225,0.954938178634585,0.344768930928135,5.73718525146009,184
"result.35",-0.548144105885179,0.943471875454195,0.40857816414705,3.53630963492906,4.31607006092941,-0.747925097923907,0.928063857052894,0.471991134175672,5.03064455476489,185
"result.36",-0.591779688867712,0.941425416271685,0.357930246316166,3.35848479789548,5.4110122668262,-0.713440707949518,0.931891123787899,0.341201527290996,6.55405543805747,186
"result.37",-0.576221345501632,0.942580423108134,0.374837237035298,8.67361348705816,5.01709608531525,-0.685921702516618,0.93463061761357,0.385892345554613,5.4240969469905,187
"result.38",-0.194626651725867,0.979265242418609,0.308127889287906,2.48798994294432,4.02446040021761,-0.350973514790719,0.966678480575552,0.329862615781284,5.01896754759173,188
"result.39",-0.590970826869477,0.942155977332805,0.366010995346025,4.51726360851995,5.42060032919067,-0.646496441645228,0.939157447072932,0.34865691647159,4.95433539038733,189
"result.41",-0.338316637595816,0.966856695111485,0.273826173065385,17.8312100515088,6.00113557130672,-0.545060751227686,0.9474956099242,0.347053548665526,7.60014723026131,191
"result.42",-0.49997881831366,0.948752466138269,0.514277998876098,2.35081672383925,5.85174853879111,-0.572054324684523,0.944138904248511,0.397486271839797,7.26143766717534,192
"result.43",-0.362558883030966,0.964960255844094,0.336449929580983,4.46556530190456,4.72584090456775,-0.471226614298318,0.955943781142485,0.362226805916965,5.79157539171849,193
"result.44",-0.659672509939002,0.933934962057485,0.37452778642391,5.49951262217636,6.24467075897375,-0.851316241651065,0.916945093517679,0.400040948423617,8.99555836857305,194
"result.45",-0.440920030002077,0.955676066982989,0.353806360878897,4.94225715059651,4.60852777516308,-0.4541106599258,0.956844079855658,0.347200439478496,5.18339100544235,195
"result.46",-0.550731528062067,0.94418970069751,0.437581615169833,2.53637844661221,4.69919194865497,-0.52694551322051,0.949175311854296,0.365331300357617,5.17174207452683,196
"result.47",-0.479249898556345,0.952380081613877,0.350419565641427,12.2604919800698,6.08397447886015,-0.788528717101111,0.924862607770064,0.459461301948367,24.8347535597475,197
"result.48",-0.346866573856102,0.965089964667411,0.244642082319061,12.8184531659714,4.41570341601545,-0.518193967863882,0.951678188012905,0.30879504531683,4.85996127149832,198
"result.49",-0.635784016600278,0.938579194001268,0.36139923031348,10.1702004338206,4.96576077283052,-0.69744826987748,0.933664304789275,0.39396859554362,6.84572812374844,199
"result.50",-0.450569147773914,0.955799007713334,0.278392309160701,3.73563793453673,4.55507663614801,-0.560291418843746,0.947499922179652,0.30664132642968,4.70510224928771,200
