"","1993-11-04","","","1993-11-04","","","","","","",""
"result.26",-0.000538729266612137,0.00787526240710434,0,0.000420699583685824,0.00962377397309321,0,0.000508125161985268,0.00759188874315324,0,0.000406530900488269,26
"result.27",0.00380801206801262,0.00785389490497579,0,0.000202294141848158,0.00951494311474557,0,0.000285346552336648,0.00750569450863602,0,0.00018488412203117,27
"result.28",-0.00568504475203468,0.00776979972078351,0,0.00067274222364091,0.00946785504952851,0,0.00075764499007816,0.00746650368716415,0,0.000657577421959942,28
"result.29",-0.0026381289122881,0.0077735644115009,0,0.00052058466618945,0.00955479201458183,0,0.000609646046343497,0.0075277184806335,0,0.00050829236964608,29
"result.30",0.00324261511768409,0.00779621926165674,0,0.000227680207198633,0.00948362059054107,0,0.00031205027364285,0.00746881313272942,0,0.000211309900752267,30
"result.31",0.00653964598170109,0.00773913058588249,0,5.99742302090701e-05,0.00943549011956488,0,0.00014479220689319,0.0074227931609918,0,4.41573589645356e-05,31
"result.32",-0.00113705641493844,0.0077216814871619,0,0.000442936895105018,0.00953938481096662,0,0.000533822061295254,0.00750892611854783,0,0.000432299126674314,32
"result.33",-0.00118137371532701,0.00776989324403843,0,0.000447563347968272,0.00942208585483159,0,0.00053017297850793,0.00742337000582851,0,0.000430237186057776,33
"result.34",0.00433192976718733,0.00768924491364231,0,0.000167865757322749,0.00933860088851294,0,0.000250333556066281,0.00734246944015881,0,0.000150526983648574,34
"result.35",0.000128379157616543,0.0076258380214469,0,0.000374872943191518,0.00933914749054903,0,0.000460538416646625,0.00733591832638708,0,0.000360376958438527,35
"result.36",0.00673834849363963,0.00763049643230573,0,4.4607396933305e-05,0.00924694027098707,0,0.000125429588867372,0.0072793332397848,0,2.70492373072581e-05,36
"result.37",0.000849711134369713,0.00758239259049986,0,0.000336634072806508,0.00940227405942079,0,0.000427628146252554,0.00738294060882972,0,0.000326661473723001,37
"result.38",-0.000764752786456491,0.0075937466525815,0,0.0004179249719519,0.00920785328870747,0,0.000498630303758198,0.00724295767991098,0,0.000400385523318374,38
"result.39",-0.00413103374021251,0.00749834877034772,0,0.000581469125528012,0.00907676034841265,0,0.000660389704431259,0.00714591266779829,0,0.00056384732040054,39
"result.40",-0.00468405595373422,0.00743372363415773,0,0.000605888979394598,0.00906451385768781,0,0.000687428490571102,0.00713705226320668,0,0.000591055410847046,40
"result.41",-0.00216766008929881,0.00742650623408991,0,0.000479708316169436,0.00906551658650611,0,0.000561658833790246,0.00714632060424626,0,0.000465699034677254,41
"result.42",0.00311051696860876,0.0074136003065135,0,0.000215154166895237,0.00897704323925829,0,0.000293326313532477,0.0070744852300989,0,0.000198198413074507,42
"result.43",0.00141255320324163,0.00737763376250911,0,0.000298254027963374,0.00896397318756589,0,0.000377570999216213,0.00705487450586666,0,0.000282116065131252,43
"result.44",-0.00092009594435627,0.00732230328382144,0,0.000412119961408886,0.00886732905971966,0,0.000489371250203797,0.00697097627056513,0,0.00039455361074607,44
"result.45",0.0059337200687013,0.00723337548104297,0,6.49827706170836e-05,0.00875809515521977,0,0.000141218754325924,0.00687695787736073,0,4.71618904329718e-05,45
"result.46",0.0113631471123847,0.00719526389622871,1,0.00395948905534822,0.00886744364247511,1,0.00237091829641414,0.00696785668531391,1,0.00417552590571728,46
"result.47",-0.00240148421123632,0.00749484271158707,0,0.00049481634614117,0.00966886374601768,0,0.0006035173978627,0.00760131143801643,0,0.000500139782462638,47
"result.48",8.43783597268555e-05,0.00785798173286167,0,0.000388680168656741,0.00957484819456375,0,0.000474523491741845,0.00752549130484831,0,0.000372055647256073,48
"result.49",-0.00359167962983609,0.00777514319678829,0,0.000568341141331219,0.00945689703312113,0,0.000652428833147861,0.00742200997988454,0,0.000550684480486032,49
"result.50",0.00515106584953795,0.00771987446126587,0,0.000128440430586396,0.00942219461115203,0,0.000213556438080704,0.00741144502357313,0,0.000113018958701759,50
"result.51",-0.00339590926236966,0.00769931944270041,0,0.000554761435253504,0.00946636851322486,0,0.000643113888779726,0.00744005221708608,0,0.000541798073972787,51
"result.52",0.00200519725682025,0.00770994578990525,0,0.00028523742665425,0.00939488496029798,0,0.000369484385173887,0.00739634405744624,0,0.0002695573400313,52
"result.53",0.000105398767969334,0.00763020489635124,0,0.000376240306419096,0.00926971752359605,0,0.000458215937781336,0.0072887665581601,0,0.000359168389509538,53
"result.54",0.00143271346080809,0.00752979469677229,0,0.00030485406179821,0.00912987534044987,0,0.000384858093982089,0.0071732867588468,0,0.000287028664901936,54
"result.55",-0.000547562394884515,0.00742485396431647,0,0.00039862081796005,0.0089906886790193,0,0.000476912553695191,0.00707409698403251,0,0.000381082968945852,55
"result.56",-0.00580973228669546,0.00733276699053675,0,0.000657124963861611,0.00887165826214821,0,0.000734069527442184,0.00697503296191927,0,0.000639238262430737,56
"result.57",-0.00222717054678778,0.00728649227466605,0,0.000475683141072692,0.00896665865118226,0,0.000559691459898503,0.00705244874025006,0,0.000463980964351893,57
"result.58",0.00482990164795449,0.00732947289711916,0,0.000124978562458233,0.00889149771910815,0,0.000203079803557683,0.00698940213044808,0,0.000107975024124679,58
"result.59",0.00810312457977069,0.00729158207052905,1,0.000770965383779565,0.00893248337988985,0,4.14679400059577e-05,0.007019461846316,1,0.00102947959678196,59
"result.60",0.0034528394230966,0.00742405090820597,0,0.000198560574255469,0.00930061975078888,0,0.000292389016384614,0.00730675178345346,0,0.000192695618017843,60
"result.61",0.00606050528675262,0.00758193381816596,0,7.60714265706675e-05,0.00925125348157131,0,0.000159537409740935,0.00726928833009567,0,6.04391521671526e-05,61
"result.62",-0.00414051347630018,0.00757919304725618,0,0.000585985326177819,0.00937271599193484,0,0.000675661473411751,0.00735600911015031,0,0.000574826129322525,62
"result.63",0.0049500007737926,0.00765632060151944,0,0.000135315991386342,0.00938042293633847,0,0.000221521108127294,0.00736293340509707,0,0.000120646631565224,63
"result.64",-0.00267995509373975,0.00764500539934687,0,0.000516248024654331,0.00940666347648817,0,0.000604330928511396,0.00737815723678799,0,0.000502905616526387,64
"result.65",-0.0229358055621551,0.00764116938022852,0,0.00152884874711918,0.00932270767348104,0,0.00161292566178181,0.00731141569297207,0,0.00151236106275636,65
"result.66",0.00414204949476193,0.00821984404810649,0,0.000203889727667228,0.0122009002592847,0,0.000402942538226141,0.0095507822412988,0,0.000270436637326844,66
"result.67",-0.00150618286979309,0.00978705693831472,0,0.000564661990405391,0.012121143794465,0,0.000681366333212905,0.00951095182334685,0,0.000550856734656998,67
"result.68",0.00364476901528743,0.00977676063650534,0,0.000306599581060896,0.012027531611944,0,0.00041913812983283,0.00945641728042473,0,0.000290582413256865,68
"result.69",-0.00815550038707347,0.00972964388754605,0,0.000894257213730976,0.0120341152863602,0,0.00100948078367168,0.00944012974235041,0,0.000879781506471195,69
"result.70",0.00266209657407224,0.0096541276991573,0,0.000349601556254253,0.0121417049583838,0,0.000473980419215576,0.00952129089936423,0,0.0003429597162646,70
"result.71",0.000106374878690474,0.00979471533852205,0,0.000484417022991579,0.0120929218792009,0,0.000599327350025521,0.0094870602638732,0,0.000469034269259137,71
"result.72",0.00485809070023002,0.00953306926231079,0,0.000233748928104039,0.0117428949362007,0,0.000344240211798535,0.00920527428870482,0,0.00021735917942374,72
"result.73",0.000571283511049181,0.00947040583790937,0,0.00044495611634301,0.0117608144045568,0,0.000559476544675381,0.00920904494794132,0,0.000431888071844608,73
"result.74",-0.00519550538773039,0.00939464969267334,0,0.000729507754020187,0.011539603030653,0,0.000836755420919172,0.00906563270228423,0,0.000713056904500732,74
"result.75",-0.0056501413718868,0.00932233602950561,0,0.000748623870069621,0.011533550736036,0,0.000859184605396142,0.00907006400854203,0,0.000736010269021442,75
"result.76",0.00802855620185206,0.0093173478026003,0,6.44395800374121e-05,0.0115424011554387,0,0.000175692247679332,0.00907933887114505,0,5.25391334646499e-05,76
"result.77",-0.00163453627798749,0.00935874573504947,0,0.000549664100651848,0.0117426041418615,0,0.000668857020992449,0.00921501872107965,0,0.000542477749953357,77
"result.78",-0.0137549458172224,0.00942100996946493,0,0.00115879778933437,0.011576490090197,0,0.00126657179537097,0.00909929860442725,0,0.00114271222108248,78
"result.79",0.0038910907970866,0.00949594382047536,0,0.000280242651169438,0.0123515889312138,0,0.000423024906706361,0.00971468996965331,0,0.000291179958628336,79
"result.80",0.00229317826357622,0.00995526171831074,0,0.000383104172736726,0.0122710007067399,0,0.000498891122158182,0.00967425664036455,0,0.000369053918839417,80
"result.81",-0.00579664765455146,0.00990679807956241,0,0.000785172286705694,0.0121709786333955,0,0.000898381314397348,0.00959838836554651,0,0.000769751801004899,81
"result.82",0.000796332568313574,0.00973597148632876,0,0.00044698194590076,0.0120518172548237,0,0.000562774234325509,0.00950541508968415,0,0.000435454126068529,82
"result.83",-0.00388004191044189,0.00974263447579204,0,0.000681133819311697,0.0119808920784505,0,0.00079304669944462,0.00941812138334316,0,0.000664908164689253,83
"result.84",0.00372941418512074,0.00964931807408931,0,0.000295995194448429,0.0119326688110623,0,0.000410162731297078,0.00936604618544884,0,0.000281831600016405,84
"result.85",0.00465844026893247,0.00960486165181607,0,0.00024732106914418,0.0118672378618266,0,0.000360439879644708,0.0093176999281742,0,0.000232962982962087,85
"result.86",-0.00220842721016279,0.00954644682834527,0,0.000587743701925403,0.011824112309788,0,0.000701626975997538,0.00928081494530258,0,0.000574462107773269,86
"result.87",0.00252962382454669,0.00946980575891843,0,0.000347009096718587,0.0116221187909767,0,0.000454624748321501,0.00915592262394785,0,0.000331314939970058,87
"result.88",-0.00678872596749969,0.00939498765101376,0,0.000809185680925673,0.0115216834216667,0,0.000915520469458319,0.00908424226384383,0,0.000793648411567177,88
"result.89",0.00546040011605342,0.00933403196193439,0,0.000193681592294048,0.0116063164620438,0,0.000307295817299519,0.00913530443210536,0,0.000183745215802597,89
"result.90",0.00203466007827391,0.00936536083506923,0,0.000366535037839766,0.0115966424786513,0,0.000478099120018868,0.00912051059249586,0,0.000354292525711098,90
"result.91",-0.00081336688951783,0.00933555841697142,0,0.000507446265324463,0.0114757019988649,0,0.000614453444419136,0.00901846265154359,0,0.000491591477053071,91
"result.92",0.00514722565845993,0.00925879582816691,0,0.000205578508485349,0.011373694532669,0,0.000311323443710452,0.00893003992210833,0,0.00018914071318242,92
"result.93",0.00314782672080494,0.00919880948803353,0,0.00030254913836143,0.0113735312151744,0,0.000411285224718476,0.00894324375139205,0,0.000289770851529356,93
"result.94",0.000339725684525227,0.00918907232058785,0,0.000442467331803132,0.0113182533459674,0,0.000548926383072108,0.00888547544651779,0,0.000427287488099629,94
"result.95",-0.00536397408123079,0.00912301957105655,0,0.000724349682614368,0.0112117477565543,0,0.000828786091889253,0.00879027166038408,0,0.000707712287080744,95
"result.96",0.000554716554288959,0.00904062311953879,0,0.000424295328262492,0.0112083851417647,0,0.000532683429373788,0.00879043159413306,0,0.000411785751992205,96
"result.97",-0.000554716554288959,0.00903425703808836,0,0.000479448679618866,0.011097277676763,0,0.0005825997115526,0.00870185041018403,0,0.00046282834822365,97
"result.98",-0.0089829049679393,0.0089490162826209,0,0.000896596062528011,0.01099150829885,0,0.000998720663339464,0.0086160763378211,0,0.000879949065288021,98
"result.99",-0.00815205454871659,0.00888288036444607,0,0.000851746745658134,0.0111897834404444,0,0.000967091899458052,0.00878055110356064,0,0.000846630282613862,99
"result.100",-0.00126004711144745,0.00904595331937941,0,0.000515300021541343,0.0113616831928568,0,0.000631086515215211,0.00890191101096355,0,0.000508097906120551,100
"result.101",-0.0164829019045216,0.00914189591392045,0,0.0012812398909221,0.0112562131071192,0,0.00138695575058204,0.00881543102183506,0,0.00126491664631784,101
"result.102",-0.0154341404528955,0.00921851041302801,0,0.00123263254329618,0.0123393439215793,0,0.00138867421872374,0.00964155782248508,0,0.00125378491376903,102
"result.103",0.000493652134238687,0.0100695659720529,0,0.00047879569189071,0.0132230704631327,0,0.000636470916444704,0.0104029382245772,0,0.000495464304516925,103
"result.104",-0.0154859055192107,0.0104803055487608,0,0.00129831055339858,0.0129634315198849,0,0.00142246685195478,0.010168503163601,0,0.00128272043414059,104
"result.105",0.0211231707569492,0.0106801072785814,1,0.00992091030444948,0.0140677706797332,1,0.0067026300733552,0.0110337304896245,1,0.0095849682539585,105
"result.106",-0.000535557950198218,0.0115443138017852,0,0.000603993587599172,0.0160227170862688,0,0.000827913751823352,0.0125074462992709,0,0.000652150212473455,106
"result.107",0.0062964332522375,0.0125367096045679,0,0.000312013817616519,0.0156596049512249,0,0.000468158584949369,0.012252651933003,0,0.000297810934038274,107
"result.108",-0.00841894313998903,0.0124171319477924,0,0.00104180375438907,0.0156401882528026,0,0.00120295656963958,0.0122362036462378,0,0.00103275733931134,108
"result.109",0.00617634436497028,0.0124003121435763,0,0.000311198388930301,0.0157123462527969,0,0.000476800094391331,0.0123044221331523,0,0.000306403888409101,109
"result.110",-0.00512567532184338,0.0124134825477924,0,0.00087695789348179,0.0156116538350528,0,0.00103686645784481,0.0122282013874838,0,0.000867693835466358,110
"result.111",-0.00293120148806025,0.0122686253547144,0,0.000759991342138733,0.0154600777252404,0,0.000919563960665034,0.0120481408319334,0,0.000748967115999683,111
"result.112",0.000268854182439604,0.0121758570863264,0,0.00059535014519434,0.0152416241591008,0,0.00074863849883306,0.0119067640434357,0,0.000581895493049804,112
"result.113",-0.00044817604148939,0.0121227659396723,0,0.000628547099058086,0.0151161005656005,0,0.000778213830354497,0.0118260141534581,0,0.000613709509747374,113
"result.114",-0.00837239781474963,0.011907362318972,0,0.00101398800668609,0.0148410993692296,0,0.00116067485919896,0.0116093613814202,0,0.00099908795980849,114
"result.115",0.000180831638910917,0.011787826735663,0,0.000580349754837606,0.0149577283450054,0,0.000738844835304723,0.0116800225825253,0,0.000574959547180718,115
"result.116",-0.0013115162987889,0.0117710943361331,0,0.000654130531746101,0.0146814657402568,0,0.000799649101952285,0.0114740327327138,0,0.000639277451575134,116
"result.117",0.0152020351966557,0.0115721230305681,1,0.00344841655778327,0.0144224762944747,1,0.000740580957071958,0.0112784442420804,1,0.00372741140684658,117
"result.118",-0.00245438558741728,0.0116295952531615,0,0.000704199042028942,0.015338367005262,0,0.000889637629633967,0.0119744933710512,0,0.000721443947923424,118
"result.119",0.011284714511401,0.0120015190265335,0,3.58402257566226e-05,0.015007185360048,0,0.000186123542432348,0.0117253379849021,0,2.20311736750537e-05,119
"result.120",-0.00185720722201399,0.0121249780783401,0,0.000699109265017706,0.015521366364952,0,0.000868928679348301,0.0121872842139121,0,0.000702224571796304,120
"result.121",-0.00614892332602057,0.0122624594456582,0,0.000920569138583938,0.0153468875865572,0,0.00107479054562889,0.0119742067253247,0,0.000906156502567263,121
"result.122",0.00402217846480646,0.0121139848903837,0,0.000404590321278864,0.0152454119205047,0,0.000561161672784911,0.0119210153258516,0,0.00039494184305226,122
"result.123",0.00466847841878071,0.0120418948057122,0,0.000368670819346573,0.015060711755176,0,0.000519611666819763,0.0117877311697035,0,0.000355962637546141,123
"result.124",2.20959111150165e-05,0.0119297718130511,0,0.000595383795096805,0.0149426576368349,0,0.000746028086285997,0.0116897080780061,0,0.000583380608344553,124
"result.125",-0.00289582517921705,0.0118014923953709,0,0.000734865878729397,0.0146808891168061,0,0.00087883571480116,0.0115028128145442,0,0.000719931899688064,125
"result.126",-0.000752953191904382,0.0116627080159688,0,0.00062078306039366,0.0145113160095073,0,0.000763213460070583,0.0113831026117083,0,0.000606802790180633,126
"result.127",-0.00791818628285323,0.0115210434653719,0,0.000971961487411256,0.0142920659786685,0,0.00111051261307609,0.0112191973096294,0,0.000956869179624133,127
"result.128",-0.012357763739149,0.0113967011335561,0,0.00118772324363525,0.0143352046053998,0,0.00133464841722744,0.0112632240037048,0,0.00118104938714269,128
"result.129",0.00830777785906722,0.0114439305099481,0,0.000156807632544043,0.0147105369830306,0,0.000320137956198169,0.0115532132337795,0,0.000162271768735612,129
"result.130",-0.0101860486340879,0.0117618878944583,0,0.00109739682642731,0.0148668889154507,0,0.00125264687747693,0.0116489661721245,0,0.00109175074031062,130
"result.131",0.0051059937093223,0.0118578481548539,0,0.000337592722276581,0.0151340827131566,0,0.000501404450191718,0.0118433190134644,0,0.000336866265207104,131
"result.132",0.00087852102962227,0.0120204256636285,0,0.000557095231700311,0.0150711155723996,0,0.000709629727138867,0.0117932239193464,0,0.000545735144486208,132
"result.133",0.000787673196099625,0.0119172257160116,0,0.0005564776259956,0.0148423660343268,0,0.00070273464191136,0.0116210174724085,0,0.000541667213815445,133
"result.134",0.0109190557067009,0.0117390848326906,0,4.10014562994832e-05,0.0145648365364034,0,0.000182289041485123,0.0114405461767072,0,2.6074523500312e-05,134
"result.135",0.00956755911700657,0.0116707082044272,0,0.00010515745437103,0.0149358059412214,0,0.000268412341210743,0.011699117617763,0,0.00010657792503782,135
"result.136",0.00613076172357552,0.0118651144336255,0,0.000286717635502498,0.0151029372979396,0,0.000448608778718207,0.0118170083522193,0,0.000284312331432188,136
"result.137",-0.00342330366993426,0.0119547913396261,0,0.000768904750478017,0.0150606868015294,0,0.000924199523573185,0.0117593176990207,0,0.000759131068447749,137
"result.138",-0.00378805226046897,0.0118791718000111,0,0.000783361203024003,0.0148393992980063,0,0.000931372577923766,0.0116132060858912,0,0.000770062917318011,138
"result.139",0.00354618929188266,0.0117805934262449,0,0.000411720206718114,0.0147158051737634,0,0.000558480794094039,0.0115197035116213,0,0.000398675710986934,139
"result.140",0.00335839202791988,0.0116825775922749,0,0.00041620927821775,0.014573338967695,0,0.000560747346988754,0.0114154417623382,0,0.000402852486720914,140
"result.141",0.00157653197691499,0.011610379426962,0,0.00050169237250235,0.0144812290038441,0,0.000645234851346455,0.0113359154288956,0,0.00048796917259903,141
"result.142",0.000590533606612986,0.0114858133281999,0,0.000544763986079345,0.0142806258877695,0,0.000684504614057826,0.0111877527295429,0,0.000529860956146497,142
"result.143",-0.00181650250053433,0.0113691998203862,0,0.000659285116046027,0.0141288092030563,0,0.000797265585179535,0.0110614750737871,0,0.00064389887871607,143
"result.144",0.00247230824805467,0.0112266156736851,0,0.000437715371281522,0.0139721663022323,0,0.000574992902708882,0.0109256606199391,0,0.00042266761859422,144
"result.145",4.36784372546128e-05,0.011146015775104,0,0.000555116866892469,0.0139044749727032,0,0.000693039826772432,0.0108454047277785,0,0.000540086314526195,145
"result.146",0.00540438239863938,0.0110166564731529,0,0.000280613703725674,0.013714622769493,0,0.000415512018542683,0.0106985486210669,0,0.000264708311121376,146
"result.147",-0.00272032025167679,0.0108738720207739,0,0.000679709613622537,0.0136842472052504,0,0.000820228372846362,0.0106406179943178,0,0.000668046912299729,147
"result.148",-0.00146117419692882,0.0108361223421625,0,0.000614864826954565,0.013537977186706,0,0.000749957569181742,0.0105390573987345,0,0.000600011579783164,148
"result.149",-0.00251290574142171,0.0107611124243974,0,0.000663700908290955,0.0134117382007545,0,0.00079623219710881,0.0104449980095946,0,0.000647895187550815,149
"result.150",0.00174875883954506,0.0106405829824539,0,0.00044459120714544,0.0132854499907552,0,0.000576834557560507,0.0103359597977804,0,0.000429360047911768,150
"result.151",0.0017675978149585,0.0105437162481437,0,0.000438805921659258,0.0131700742920393,0,0.000570123823854043,0.0102287640931952,0,0.000423058313911837,151
"result.152",0.00093703874077633,0.0104373838460319,0,0.000475017255262778,0.0130326728805386,0,0.000604781706988115,0.0101208961180343,0,0.000459192868862898,152
"result.153",0.00709736122263216,0.0102704699273133,0,0.000158655435234056,0.0128570473989169,0,0.00028798430881424,0.00994222127167537,0,0.000142243002452161,153
"result.154",-0.00381376014947588,0.0102171714695842,0,0.000701546580953006,0.0129265565272608,0,0.000837015833836832,0.0100399894884026,0,0.000692687481893925,154
"result.155",0.00286168389945107,0.0102444981195404,0,0.000369140711004468,0.0128409160721953,0,0.00049896160863721,0.00996134242356589,0,0.000354982926205741,155
"result.156",-0.00756208862576724,0.0101981317041648,0,0.000888011016496605,0.0127560738879678,0,0.00101590812568675,0.00989632948006481,0,0.000872920905291603,156
"result.157",-0.00649942857831398,0.0101438723787126,0,0.000832165047851331,0.0128640699299185,0,0.000968174925411626,0.00998843087702842,0,0.000824392972767121,157
"result.158",-0.00913090521148519,0.0102097366167797,0,0.000967032091413246,0.0128762798090734,0,0.00110035925102793,0.0100096456003593,0,0.000957027540592227,158
"result.159",0.00386984553682623,0.0102024513700272,0,0.000316630291660047,0.0130196641204669,0,0.000457490929182033,0.0101247896197317,0,0.000312747204145276,159
"result.160",-0.00766573896578748,0.0103383921346776,0,0.000900206555023254,0.0129600589087045,0,0.0010312898937246,0.0100585522165414,0,0.000886214559116443,160
"result.161",-0.0153068597180939,0.0102816416349114,0,0.00127942506765026,0.0130212778036928,0,0.00141640687608933,0.0101297753262718,0,0.00127183175221829,161
"result.162",0.0101336883439043,0.0103978447369215,0,1.32078196508623e-05,0.0138470515439817,0,0.000185668160003874,0.0107665447011273,0,3.16428178611521e-05,162
"result.163",-0.00277595600826874,0.0109701910305162,0,0.000687307351939249,0.0140708008806127,0,0.000842337844444074,0.0109457495405573,0,0.0006860852774413,163
"result.164",0.00349110342053294,0.0111084217695421,0,0.000380865917450457,0.0139380415545482,0,0.000522346906700764,0.0108162397118154,0,0.000366256814564123,164
"result.165",-0.00753454853257551,0.0109993247048195,0,0.000926693661869749,0.0138191472697613,0,0.00106768479011684,0.0107195894404054,0,0.000912706898649049,165
"result.166",0.00433484793439742,0.0109161556001212,0,0.000329065383286187,0.0138818607951299,0,0.000477350643036622,0.010760509332473,0,0.000321283069903779,166
"result.167",0.000380884414044935,0.0109298922737437,0,0.000527450392984941,0.0137801524352664,0,0.000669963401061073,0.0106662816707629,0,0.000514269862835901,167
"result.168",-0.000537792730048281,0.0108592109956689,0,0.000569850186285859,0.0136043835082301,0,0.000707108811913922,0.0105414274232366,0,0.000553961007664243,168
"result.169",0.00503069774531184,0.010743575948517,0,0.000285643910160261,0.0134708374075304,0,0.000422006983110928,0.0104254854385555,0,0.000269739384662183,169
"result.170",0.00260595741591185,0.0106253985939802,0,0.000400972058903415,0.0134201822261678,0,0.000540711240512798,0.0103775612347919,0,0.000388580190944001,170
"result.171",-0.00331990818232608,0.0105761081867612,0,0.000694800818454367,0.0133117031563109,0,0.000831580566931849,0.0102739113671515,0,0.00067969097747388,171
"result.172",-0.000245501722804242,0.0104932798767194,0,0.000536939079976185,0.0131927294118836,0,0.000671911556734394,0.0102040828645012,0,0.000522479229365274,172
"result.173",0.00173974924550535,0.0104085273560983,0,0.000433438905529649,0.0130600727038948,0,0.000566016172919475,0.0100864119147563,0,0.000417333133462547,173
"result.174",0.0103754071545108,0.0103078155063301,1,6.42120657716738e-05,0.0129350461463106,0,0.000127981949589989,0.00999351254351301,1,0.000362799880447897,174
"result.175",0.00165276543763238,0.0102150335342444,0,0.000428113404830599,0.0132284728959963,0,0.000578785372918195,0.0101984832041423,0,0.000427285888325495,175
"result.176",0.00233125310483917,0.0104225594638834,0,0.000404565317952211,0.0131036786005975,0,0.000538621274787917,0.0101078706108294,0,0.000388830875299513,176
"result.177",-0.00299207338314211,0.0102985762143319,0,0.000664532479873704,0.0129948528986036,0,0.000799346314087284,0.00999173279355983,0,0.000649190308835097,177
"result.178",-0.00499190183003595,0.0102504888391834,0,0.000762119533460971,0.0129330136815476,0,0.000896245775579179,0.00995289570264843,0,0.00074723987663422,178
"result.179",0.00223394881737704,0.0101685976948644,0,0.000396732443874371,0.0128649707374712,0,0.00053155109600471,0.00991618241423282,0,0.000384111679842789,179
"result.180",0.00110409412920998,0.0101368470856684,0,0.000451637647822923,0.0127929304124556,0,0.000584441814162283,0.00982541787483995,0,0.000436066187281499,180
"result.181",0.00251281876809273,0.0100309035994925,0,0.000375904241569991,0.0125987007384374,0,0.000504294098517236,0.00970523712201851,0,0.00035962091769629,181
"result.182",-0.00196122850120606,0.00992251474044537,0,0.000594187162082572,0.0125068790111231,0,0.00072340537561646,0.00960716475027664,0,0.000578419662574135,182
