"","1993-11-04","","","1993-11-04","","","","","","",""
"result.34",0.00433192976718733,0.0109766055593425,0,6.64467579215523e-05,0.0134314820567197,0,9.09955228953242e-05,0.0103845946486929,0,6.05266488150554e-05,34
"result.35",0.000128379157616543,0.0108860905018489,0,0.000107577113442323,0.0134273434939681,0,0.000132989643363516,0.0103753292834678,0,0.000102469501258513,35
"result.36",0.00673834849363963,0.0108927405096537,0,4.15439201601409e-05,0.0133205702856343,0,6.58222179199466e-05,0.0102952999156488,0,3.55695142200922e-05,36
"result.37",0.000849711134369713,0.0108240709714451,0,9.97435983707541e-05,0.0135201220790807,0,0.00012670410944711,0.0104418337948727,0,9.592122660503e-05,37
"result.38",-0.000764752786456491,0.0108402792028599,0,0.000116050319893164,0.0132484318427946,0,0.000140131846292511,0.010243853267149,0,0.000110086060536055,38
"result.39",-0.00413103374021251,0.0107040961398539,0,0.000148351298800664,0.013067300925898,0,0.000171983346661105,0.0101066006545666,0,0.000142376343947792,39
"result.40",-0.00468405595373422,0.0106118420060355,0,0.000152958979597697,0.0130512466332853,0,0.000177353025870196,0.0100940692152659,0,0.000147781251690001,40
"result.41",-0.00216766008929881,0.0106015389717911,0,0.000127691990610899,0.0130645803277457,0,0.000152322404170445,0.0101071776068698,0,0.000122748376961686,41
"result.42",0.00311051696860876,0.01058311541032,0,7.47259844171123e-05,0.0129376657590609,0,9.82714879045215e-05,0.0100055794663481,0,6.89506249773938e-05,42
"result.43",0.00141255320324163,0.010531772193751,0,9.11921899050939e-05,0.01289830622879,0,0.000114857530255484,0.00997784364482666,0,8.56529044158504e-05,43
"result.44",-0.00092009594435627,0.0104527864354722,0,0.000113728823798285,0.012751962890355,0,0.000136720588347113,0.0098591847695739,0,0.000107792807139302,44
"result.45",0.0059337200687013,0.0103258395863079,0,4.39211951760666e-05,0.0125906267844516,0,6.6569067157503e-05,0.00972621276187182,0,3.79249269317053e-05,45
"result.46",0.0113631471123847,0.0102714342658388,1,0.00108079571808051,0.0127470530359527,0,1.38390592356794e-05,0.00985477268062072,1,0.00149329068744637,46
"result.47",-0.00240148421123632,0.0106990911459306,0,0.000131005753571669,0.0139324767330944,0,0.000163339609443307,0.0107506798258551,0,0.000131521640370915,47
"result.48",8.43783597268555e-05,0.0112174819430138,0,0.000111331035832869,0.0137957444327611,0,0.000137113660730343,0.0106434459646075,0,0.000105590676048807,48
"result.49",-0.00359167962983609,0.0110992276871329,0,0.00014690907316969,0.0136094733798358,0,0.000172011530096719,0.010497090351933,0,0.000140887699817691,49
"result.50",0.00515106584953795,0.0110203300689093,0,5.8692642193714e-05,0.0135955847454018,0,8.44451889586388e-05,0.0104821481326062,0,5.33108228306826e-05,50
"result.51",-0.00339590926236966,0.0109909872226908,0,0.000143868964850604,0.0136516935989823,0,0.000170476028613519,0.0105226078323149,0,0.000139185170946845,51
"result.52",0.00200519725682025,0.0110061566213844,0,9.00095936456414e-05,0.0135544243023625,0,0.000115492270455423,0.0104607905480348,0,8.45559329121454e-05,52
"result.53",0.000105398767969334,0.0108923243341579,0,0.000107869255661886,0.0133486812306742,0,0.000132432824627048,0.0103086416378471,0,0.000102032428698777,53
"result.54",0.00143271346080809,0.0107489860522847,0,9.31627259147661e-05,0.0131241907172038,0,0.000116914772563957,0.010145316353928,0,8.71260289311993e-05,54
"result.55",-0.000547562394884515,0.0105991803118926,0,0.000111467427067771,0.012935750236135,0,0.000134833126310195,0.0100050303625274,0,0.000105525927574119,55
"result.56",-0.00580973228669546,0.0104677236604758,0,0.000162774559471712,0.0127564244740748,0,0.000185661567607703,0.00986492222557163,0,0.000156746545122671,56
"result.57",-0.00222717054678778,0.0104016652491268,0,0.000126288357959146,0.0128856228826878,0,0.000151127934294756,0.00997441283822319,0,0.00012201583385011,57
"result.58",0.00482990164795449,0.0104630212528249,0,5.63311960487046e-05,0.0127868981272065,0,7.95699647925199e-05,0.0098852448148349,0,5.05534316688041e-05,58
"result.59",0.00810312457977069,0.0104089310706925,0,2.30580649092183e-05,0.012841599894078,0,4.73847531430732e-05,0.00992775884462928,0,1.82463426485859e-05,59
"result.60",0.0034528394230966,0.0105980339275291,0,7.14519450443252e-05,0.013387214215162,0,9.93437479206541e-05,0.0103340784851992,0,6.88123906210261e-05,60
"result.61",0.00606050528675262,0.0108234160614913,0,4.76291077473868e-05,0.0133179281603391,0,7.25742287358648e-05,0.0102810932081842,0,4.2205879214316e-05,61
"result.62",-0.00414051347630018,0.0108195035367302,0,0.000149600170130304,0.0134884496214999,0,0.000176289630978001,0.0104037440623451,0,0.000145442575386453,62
"result.63",0.0049500007737926,0.0109296052112668,0,5.97960443747426e-05,0.0134909685564969,0,8.54096778270431e-05,0.0104135372248276,0,5.46353645103502e-05,63
"result.64",-0.00267995509373975,0.0109134524534156,0,0.000135934075471553,0.0135220746529133,0,0.000162020297466531,0.010435068580511,0,0.000131150236742507,64
"result.65",-0.0229358055621551,0.0109079764321294,0,0.000338437819942845,0.0134028634341351,0,0.000363386689962903,0.0103406747414348,0,0.000332764803035899,65
"result.66",0.00414204949476193,0.0117340502076289,0,7.59200071286693e-05,0.0177665791407699,0,0.00013624529646008,0.0135078535855203,0,9.36580409075836e-05,66
"result.67",-0.00150618286979309,0.0139712890934405,0,0.000154774719632336,0.017635358035042,0,0.000191415409048351,0.01345152066531,0,0.000149577035351031,67
"result.68",0.00364476901528743,0.0139565908434847,0,0.000103118218281972,0.0175190029696572,0,0.000138742339543698,0.0133743914205493,0,9.72962240526187e-05,68
"result.69",-0.00815550038707347,0.0138893304070749,0,0.000220448307941483,0.0175614659990793,0,0.000257169663861528,0.0133513556446287,0,0.000215068560317022,69
"result.70",0.00266209657407224,0.013781529001001,0,0.000111194324269288,0.0177075274343792,0,0.00015045430860307,0.0134661434178264,0,0.000108040468437541,70
"result.71",0.000106374878690474,0.0139822216673409,0,0.000138758467886504,0.0176469294350155,0,0.00017540554556325,0.0134177303768136,0,0.000133113554981231,71
"result.72",0.00485809070023002,0.0136087148006752,0,8.75062410044514e-05,0.0170547785030775,0,0.000121966878028475,0.013019195094691,0,8.16110439446097e-05,72
"result.73",0.000571283511049181,0.0135192610636281,0,0.000129479775525789,0.0170940090108904,0,0.000165227254998412,0.0130245280100063,0,0.000124532444989571,73
"result.74",-0.00519550538773039,0.0134111171126605,0,0.000186066225003909,0.0167352685481344,0,0.000219307739358648,0.0128216973341764,0,0.000180172027219068,74
"result.75",-0.0056501413718868,0.0133078873981489,0,0.000189580287700357,0.016740361711681,0,0.000223905030835679,0.0128279646151813,0,0.000184781059870681,75
"result.76",0.00802855620185206,0.0133007665690243,0,5.2722103671723e-05,0.0167552017112753,0,8.72664550942325e-05,0.0128410822303569,0,4.81252602850486e-05,76
"result.77",-0.00163453627798749,0.0133598632398488,0,0.000149943995178363,0.0170588964234624,0,0.000186934327014499,0.0130329768313559,0,0.000146675131093434,77
"result.78",-0.0137549458172224,0.0134487471223608,0,0.000272036929395832,0.0167977181082816,0,0.00030552663925504,0.012869311662038,0,0.000266242574792604,78
"result.79",0.0038910907970866,0.0135557172260334,0,9.66462642894684e-05,0.0179932819484689,0,0.000141021911513823,0.0137396714136532,0,9.84858061656657e-05,79
"result.80",0.00229317826357622,0.0142114059766882,0,0.00011918227713112,0.0178474832072592,0,0.00015554304943683,0.0136824857844336,0,0.000113893075208574,80
"result.81",-0.00579664765455146,0.0141422228185846,0,0.00019938870473136,0.0177281295713266,0,0.000235247772258781,0.0135751838355318,0,0.000193718314900833,81
"result.82",0.000796332568313574,0.01389836322587,0,0.000131020306575565,0.0175222243949029,0,0.000167258918265894,0.013443689957231,0,0.000126473573889174,82
"result.83",-0.00388004191044189,0.0139078748239498,0,0.000177879167343917,0.0174386391884331,0,0.00021318681098875,0.0133202288024899,0,0.000172002707129318,83
"result.84",0.00372941418512074,0.0137746631308389,0,0.000100452489457181,0.0173861835510528,0,0.00013656769365932,0.0132465778563347,0,9.517163671214e-05,84
"result.85",0.00465844026893247,0.0137112003829074,0,9.05276011397494e-05,0.0172593917691059,0,0.000126009515001735,0.013178200822059,0,8.51976055312649e-05,85
"result.86",-0.00220842721016279,0.0136278116388482,0,0.00015836238849011,0.0171908102712073,0,0.000193992374813701,0.0131260336868918,0,0.000153344608970546,86
"result.87",0.00252962382454669,0.0135184044345991,0,0.000109887806100524,0.0168849523735461,0,0.000143553285489994,0.0129493960934263,0,0.000104197722688796,87
"result.88",-0.00678872596749969,0.0134115995573509,0,0.000202003255248506,0.0167355608071576,0,0.000235242867746573,0.0128480171922243,0,0.00019636743159724,88
"result.89",0.00546040011605342,0.0133245836587506,0,7.86418354269714e-05,0.0168285364802972,0,0.000113681363642437,0.0129202353912378,0,7.45983527518434e-05,89
"result.90",0.00203466007827391,0.0133693064744378,0,0.000113346463961639,0.0167948863176475,0,0.000147602262393736,0.0128993121815609,0,0.00010864652103287,90
"result.91",-0.00081336688951783,0.0133267627147049,0,0.000141401296042227,0.0165904166010273,0,0.000174037834905452,0.0127549838312477,0,0.000135683507207655,91
"result.92",0.00514722565845993,0.0132171820382538,0,8.06995637979392e-05,0.0164357365625216,0,0.000112885109040617,0.0126299258775988,0,7.48270021913883e-05,92
"result.93",0.00314782672080494,0.0131315499115701,0,9.98372319076514e-05,0.016447557345489,0,0.000132997306246841,0.012648600305329,0,9.50077358452409e-05,93
"result.94",0.000339725684525227,0.0131176498410852,0,0.0001277792415656,0.0163550825512453,0,0.0001601535686672,0.0125668974893282,0,0.000122271718048029,94
"result.95",-0.00536397408123079,0.0130233577505194,0,0.000183873318317502,0.0161995425406816,0,0.000215635166219124,0.0124322489577848,0,0.000177962230390156,95
"result.96",0.000554716554288959,0.0129057345823256,0,0.000123510180280366,0.0161985141758947,0,0.000156437976216057,0.012432475155138,0,0.000118777586008491,96
"result.97",-0.000554716554288959,0.012896646828473,0,0.00013451363382762,0.0160380783447509,0,0.000165927948990399,0.0123071930962464,0,0.000128619096505354,97
"result.98",-0.0089829049679393,0.0127749633392753,0,0.000217578683072146,0.0158824338274275,0,0.000248653387953668,0.0121858811888403,0,0.000211687861567796,98
"result.99",-0.00815205454871659,0.0126805525232427,0,0.000208326070719593,0.0161770616263667,0,0.000243291161750834,0.0124185009887679,0,0.000205705555374845,99
"result.100",-0.00126004711144745,0.0129133435870799,0,0.000141733906985273,0.0164030527366592,0,0.000176630998481067,0.0125901426217707,0,0.000138501897332181,100
"result.101",-0.0164829019045216,0.0130503042416805,0,0.000295332061462022,0.0162220871014217,0,0.000327049890059433,0.0124678323228117,0,0.000289507342273334,101
"result.102",-0.0154341404528955,0.01315967351605,0,0.000285938139689455,0.0178592164487514,0,0.000332933569016469,0.0136362392223012,0,0.000290703796751967,102
"result.103",0.000493652134238687,0.0143745783975433,0,0.000138809262633046,0.0192675130301504,0,0.000187738608959118,0.014713074054727,0,0.000142194219204883,103
"result.104",-0.0154859055192107,0.0149609202779075,0,0.000304468257971182,0.0187672297746015,0,0.000342531352938122,0.0143815080741642,0,0.000298674135933749,104
"result.105",0.0211231707569492,0.0152461426635639,1,0.00581825781245145,0.0205971644523631,1,0.000520746241540244,0.0156052155928613,1,0.00546277561244705,105
"result.106",-0.000535557950198218,0.0164798209029229,0,0.000170153788531211,0.0235274165924691,0,0.000240629745426674,0.0176895199859916,0,0.000182250779361898,106
"result.107",0.0062964332522375,0.0178964928139109,0,0.000116000595616734,0.0229011279374662,0,0.000166046946852287,0.0173291594514293,0,0.000110327261991918,107
"result.108",-0.00841894313998903,0.0177257924672816,0,0.000261447356072706,0.0228545246996839,0,0.000312734678396729,0.0173058963255676,0,0.000257248394655566,108
"result.109",0.00617634436497028,0.0177017817408043,0,0.00011525437375834,0.0229746845066358,0,0.000167983401416655,0.0174023790334533,0,0.00011226034668483,109
"result.110",-0.00512567532184338,0.0177205828498543,0,0.000228462581716977,0.0228604768154455,0,0.00027986152137289,0.0172945785783013,0,0.000224202539001447,110
"result.111",-0.00293120148806025,0.0175137952798323,0,0.000204449967678926,0.0226444029117933,0,0.000255756043998536,0.017039915498414,0,0.000199711169864743,111
"result.112",0.000268854182439604,0.0173813660618904,0,0.000171125118794509,0.0222694438190534,0,0.000220005896366139,0.0168399636084881,0,0.000165711094260486,112
"result.113",-0.00044817604148939,0.0173055770108235,0,0.000177537530523129,0.0221826152773153,0,0.000226307913188047,0.0167257574981082,0,0.000171739335395977,113
"result.114",-0.00837239781474963,0.0169980825029725,0,0.000253704803177222,0.0217890994859714,0,0.00030161497300721,0.0164193413481377,0,0.000247917391628874,114
"result.115",0.000180831638910917,0.0168274422173553,0,0.000166466105784444,0.0219142487461938,0,0.000217334171072829,0.0165192788333185,0,0.000163384471944076,115
"result.116",-0.0013115162987889,0.0168035562634188,0,0.000181150725622077,0.0215509602681059,0,0.000228624765668949,0.016227943457738,0,0.000175394597565269,116
"result.117",0.0152020351966557,0.0165195193308918,0,1.31748413423605e-05,0.0211327907919579,0,5.93075559530217e-05,0.0159513189229366,0,7.49283726280845e-06,117
"result.118",-0.00245438558741728,0.0166015624866347,0,0.00019055948074052,0.0224626913033316,0,0.000249170768907489,0.0169357544890424,0,0.000193901400764597,118
"result.119",0.011284714511401,0.0171324937554758,0,5.84777924407476e-05,0.0220196632888589,0,0.000107349487774579,0.0165833692716732,0,5.29865476027221e-05,119
"result.120",-0.00185720722201399,0.0173087348987266,0,0.000191659421207406,0.0227584749420319,0,0.000246156821640459,0.017236708638879,0,0.00019093915860893,120
"result.121",-0.00614892332602057,0.0175049932775195,0,0.000236539166035401,0.022567146620503,0,0.000287160699465236,0.0169353490805212,0,0.000230842724065418,121
"result.122",0.00402217846480646,0.0172930418249209,0,0.000132708633601144,0.0224028280689644,0,0.00018380649604158,0.0168601194691724,0,0.000128379410043659,122
"result.123",0.00466847841878071,0.0171901312747806,0,0.000125216528559999,0.0221374603991614,0,0.000174689819803807,0.0166716131436136,0,0.00012003134724833,123
"result.124",2.20959111150165e-05,0.0170300726632675,0,0.000170079767521525,0.021982125310398,0,0.00021960029399283,0.0165329772144095,0,0.000165108813032945,124
"result.125",-0.00289582517921705,0.0168469503170243,0,0.000197427754962414,0.0216047482582555,0,0.000245005734374726,0.0162686476766933,0,0.000191644728559104,125
"result.126",-0.000752953191904382,0.0166488318531819,0,0.000174017850450863,0.0213135962150048,0,0.000220665494069092,0.0160993392523416,0,0.00016852292444246,126
"result.127",-0.00791818628285323,0.0164466018668676,0,0.000243647881497209,0.0209789647026024,0,0.000288971509854556,0.0158675248557367,0,0.000237857111385899,127
"result.128",-0.012357763739149,0.0162690998174568,0,0.000286268635566058,0.0210537742893393,0,0.000334115380284883,0.0159297926493477,0,0.000282875563884967,128
"result.129",0.00830777785906722,0.0163365210325779,0,8.02874317351066e-05,0.0216354209188895,0,0.000133276430598222,0.0163399299514304,0,8.03215209236322e-05,129
"result.130",-0.0101860486340879,0.016790413818363,0,0.000269764624524509,0.0219304905444436,0,0.000321165391785315,0.016475355159426,0,0.000266614037935139,130
"result.131",0.0051059937093223,0.0169273996914328,0,0.000118214059821105,0.0223180738198604,0,0.000172120801105381,0.0167502320918512,0,0.000116442383825289,131
"result.132",0.00087852102962227,0.0171594834924704,0,0.000162809624628482,0.0222424534829701,0,0.000213639324533478,0.0166793816442541,0,0.000158008606146318,132
"result.133",0.000787673196099625,0.0170121627696247,0,0.000162244895735251,0.0218858730903997,0,0.000210981998943001,0.0164358267800607,0,0.000156481535839611,133
"result.134",0.0109190557067009,0.016757861829511,0,5.83880612281007e-05,0.0214360426072716,0,0.000105169869005706,0.0161805827825396,0,5.26152707583868e-05,134
"result.135",0.00956755911700657,0.0166602523390722,0,7.09269322206563e-05,0.0220181157045418,0,0.000124505565875353,0.0165462853060539,0,6.97872618904735e-05,135
"result.136",0.00613076172357552,0.0169377725013575,0,0.00010807010777782,0.0222538228035389,0,0.000161230610799634,0.0167130204215546,0,0.000105822586979791,136
"result.137",-0.00342330366993426,0.0170657887156906,0,0.000204890923856249,0.0221858424633234,0,0.000256091461332577,0.0166314274298006,0,0.000200547310997348,137
"result.138",-0.00378805226046897,0.0169578397729495,0,0.000207458920334185,0.0218208648892781,0,0.000256089171497471,0.0164247789870413,0,0.000202128312475103,138
"result.139",0.00354618929188266,0.0168171164720761,0,0.000132709271801934,0.0216273739987907,0,0.000180811847069081,0.0162925365119019,0,0.000127463472200192,139
"result.140",0.00335839202791988,0.0166771962119938,0,0.00013318804184074,0.0214345245870196,0,0.000180761325590998,0.0161450771302192,0,0.000127866851022994,140
"result.141",0.00157653197691499,0.0165741313738081,0,0.000149975993968932,0.0212534175506286,0,0.000196768855737137,0.0160326015191965,0,0.000144560695422815,141
"result.142",0.000590533606612986,0.0163963098910145,0,0.000158057762844015,0.0209817520222569,0,0.00020391218415644,0.01582305218605,0,0.00015232518579437,142
"result.143",-0.00181650250053433,0.0162298409473678,0,0.000180463434479021,0.0207692213170171,0,0.000225857238175514,0.0156444552877041,0,0.000174609577882385,143
"result.144",0.00247230824805467,0.0160262982127009,0,0.000135539899646462,0.0205401163460386,0,0.000180678080979839,0.0154523703138218,0,0.000129800620657671,144
"result.145",4.36784372546128e-05,0.0159112396725121,0,0.000158675612352575,0.0204228874866317,0,0.000203792090493771,0.0153388628739816,0,0.00015295184436727,145
"result.146",0.00540438239863938,0.0157265757622227,0,0.000103221933635833,0.0201451205860896,0,0.000147407381874502,0.0151311614797417,0,9.72677908110234e-05,146
"result.147",-0.00272032025167679,0.0155227470857469,0,0.000182430673374237,0.0201316230383174,0,0.000228519432899942,0.0150492290888156,0,0.000177695493404924,147
"result.148",-0.00146117419692882,0.0154688583961828,0,0.000169300325931117,0.0199208121557683,0,0.000213819863526971,0.0149055900003579,0,0.000163667641972867,148
"result.149",-0.00251290574142171,0.0153617797051666,0,0.000178746854465883,0.019709090415907,0,0.000222219961573288,0.0147725600113219,0,0.000172854657527437,149
"result.150",0.00174875883954506,0.0151897206594001,0,0.00013440961819855,0.0195121601423176,0,0.000177634013027726,0.0146183451875305,0,0.000128695863479854,150
"result.151",0.0017675978149585,0.0150514407702431,0,0.000132838429552846,0.0193031974795268,0,0.000175355996645683,0.0144667362568743,0,0.000126991384419158,151
"result.152",0.00093703874077633,0.0148996483836967,0,0.000139626096429204,0.0191262137153957,0,0.000181891749746193,0.0143141765211136,0,0.000133771377803373,152
"result.153",0.00709736122263216,0.0146613742399282,0,7.56401301729604e-05,0.0188448849975669,0,0.000117475237749347,0.0140614732761798,0,6.9641120535477e-05,153
"result.154",-0.00381376014947588,0.0145852892466607,0,0.000183990493961366,0.0188012470487635,0,0.000226150071982394,0.0141997487308498,0,0.000180135088803257,154
"result.155",0.00286168389945107,0.0146242987802694,0,0.000117626148808183,0.0187250134423791,0,0.000158633295429281,0.0140885166861957,0,0.000112268327867447,155
"result.156",-0.00756208862576724,0.0145581094653764,0,0.000221201980911436,0.0185611664716345,0,0.000261232550974018,0.0139965676395324,0,0.000215586562652997,156
"result.157",-0.00649942857831398,0.0144806528074,0,0.00020980081385714,0.0187471484767566,0,0.000252465770550706,0.0141268284028683,0,0.000206262569811823,157
"result.158",-0.00913090521148519,0.0145746757927228,0,0.00023705581004208,0.0187845958307274,0,0.000279155010422126,0.0141568327909248,0,0.0002328773800241,158
"result.159",0.00386984553682623,0.0145642759055065,0,0.000106944303686802,0.0189607792267931,0,0.000150909336899668,0.0143196831748656,0,0.000104498376380394,159
"result.160",-0.00766573896578748,0.0147583350322051,0,0.000224240739979926,0.0188610182365227,0,0.000265267572023102,0.0142260023514969,0,0.000218917413172844,160
"result.161",-0.0153068597180939,0.0146773221553573,0,0.000299841818734512,0.01897922828752,0,0.000342860880056139,0.0143267345547696,0,0.000296335942728635,161
"result.162",0.0101336883439043,0.0148432052335963,0,4.70951688969202e-05,0.0203766774148282,0,0.000102429890709239,0.0152273296333693,0,5.09364128946508e-05,162
"result.163",-0.00277595600826874,0.0156602450832324,0,0.000184362010915011,0.020637003811523,0,0.000234129598197918,0.0154807824576175,0,0.000182567384658863,163
"result.164",0.00349110342053294,0.0158575732104467,0,0.000123664697899137,0.0204296515189345,0,0.000169385480984016,0.0152976142353366,0,0.000118065108148037,164
"result.165",-0.00753454853257551,0.0157018341930737,0,0.000232363827256492,0.0202200178949366,0,0.000277545664275122,0.0151609199120631,0,0.000226954684446387,165
"result.166",0.00433484793439742,0.0155831080415183,0,0.000112482601071209,0.0203194708682311,0,0.000159846229338337,0.015218793696306,0,0.000108839457619086,166
"result.167",0.000380884414044935,0.0156027175155131,0,0.000152218331014682,0.0201409316526118,0,0.000197600472385669,0.0150855257161629,0,0.000147046413021179,167
"result.168",-0.000537792730048281,0.0155018180749593,0,0.000160396108050076,0.0199324616812207,0,0.00020470254411269,0.0149089419712394,0,0.000154467347012877,168
"result.169",0.00503069774531184,0.015336745910453,0,0.000103060481651411,0.019739452883692,0,0.000147087551383801,0.0147449630097347,0,9.71426526442283e-05,169
"result.170",0.00260595741591185,0.015168044533219,0,0.000125620871173071,0.0196429397570611,0,0.000170369823411493,0.0146771828937937,0,0.000120712254778819,170
"result.171",-0.00331990818232608,0.0150976811407233,0,0.000184175893230494,0.0195130647156775,0,0.000228329728980036,0.0145305889079953,0,0.000178504970903214,171
"result.172",-0.000245501722804242,0.0149794414827724,0,0.000152249432055767,0.0192718780474539,0,0.000195173797702582,0.0144318291241299,0,0.000146773308469342,172
"result.173",0.00173974924550535,0.0148584549620594,0,0.000131187057165541,0.0190783114354723,0,0.00017338562189967,0.0142654048543407,0,0.000125256556088354,173
"result.174",0.0103754071545108,0.0147146860663483,0,4.3392789118375e-05,0.0188770063981331,0,8.50159924362234e-05,0.014134015500753,0,3.75860834624225e-05,174
"result.175",0.00165276543763238,0.0145822372860138,0,0.000129294718483815,0.0193106922773935,0,0.000176579268397611,0.0144239094176235,0,0.000127711439799912,175
"result.176",0.00233125310483917,0.0148784861763076,0,0.000125472330714684,0.0191596522039404,0,0.000168283990991013,0.0142957542977024,0,0.000119645011928633,176
"result.177",-0.00299207338314211,0.014701496726552,0,0.000176935701096941,0.0189449847433308,0,0.00021937058126473,0.0141314983664305,0,0.000171235717495727,177
"result.178",-0.00499190183003595,0.0146328506949445,0,0.000196247525249804,0.0189248635438445,0,0.000239167653738805,0.0140765703276098,0,0.000190684721576457,178
"result.179",0.00223394881737704,0.0145159488664675,0,0.000122820000490904,0.0188413657278223,0,0.000166074169104453,0.0140246460231882,0,0.000117906972058112,179
"result.180",0.00110409412920998,0.0144706240111319,0,0.000133665298819219,0.01873494067263,0,0.000176308465434201,0.0138962760030265,0,0.000127921818738165,180
