"","99%","99%",""
"result.135",0.018114685574618,0.0179612649470555,135
"result.136",0.0178685519392493,0.043252493401315,136
"result.137",0.0192369359223295,0.0214065804662592,137
"result.138",0.0183318682112843,0.0186085218381679,138
"result.139",0.0192638686467138,0.0194840396856237,139
"result.140",0.0185507824428056,0.021916084409474,140
"result.141",0.0185604065897322,0.0199460904283674,141
"result.142",0.0194648331410041,0.0198129296117421,142
"result.143",0.0187652888539155,0.0185935488580958,143
"result.144",0.019251029349654,0.0186576527061477,144
"result.145",0.0187921233303196,0.0193740722464992,145
"result.146",0.0187093821001956,0.0245813427331323,146
"result.147",0.0189539462765992,0.0184368614300285,147
"result.148",0.0185526695013721,0.0184146350075614,148
"result.149",0.0183071069073638,0.0213790023222458,149
"result.150",0.0183185192039677,0.0171691739746115,150
"result.151",0.0181316408222532,0.0209898381776126,151
"result.152",0.0177798873124766,0.0213088520379568,152
"result.153",0.0180073343405143,0.0234547979341548,153
"result.154",0.0178468109835063,0.0200297528120808,154
"result.155",0.0175348937259683,0.0234515348952373,155
"result.156",0.0173832263610094,0.0232032888116322,156
"result.157",0.0191052161884902,0.0273884334365515,157
"result.158",0.019016254878161,0.0183928755721818,158
"result.159",0.0186058164552218,0.0170270744059192,159
"result.160",0.0182288519724387,0.0210761302615301,160
"result.161",0.0180617878391356,0.0276761814525941,161
"result.162",0.0178165333972756,0.0242829847404074,162
"result.163",0.0178856186640303,0.0204693236310753,163
"result.164",0.017725267647239,0.0219378085416549,164
"result.165",0.017628144620761,0.0233066423655035,165
"result.166",0.0174296769363495,0.0233947949098936,166
"result.167",0.0172093456212263,0.0271074246821792,167
"result.168",0.0170318760767218,0.0215262969701349,168
"result.169",0.0168306095459054,0.0415128808035602,169
"result.170",0.0169430877632714,0.0448800648510937,170
"result.171",0.0166567744927778,0.0270078483011311,171
"result.172",0.0165222832754604,0.099829004520798,172
"result.173",0.016958409306083,0.0493212351476858,173
"result.174",0.0164198290085083,0.0414379960203433,174
"result.175",0.0169502306516822,0.0407492736263886,175
"result.176",0.0174473350212614,0.0581334112130766,176
"result.177",0.0167388839101902,0.0324504685750711,177
"result.178",0.0167883159837773,0.0459800211196684,178
"result.179",0.0164676756936686,0.0688741742145771,179
"result.180",0.0164439530177408,0.0481129296399272,180
"result.181",0.0162314504362139,0.042568069468169,181
"result.182",0.0163116661903888,0.0684474726578182,182
"result.183",0.016229286090998,0.0491855338998181,183
"result.184",0.0159099106690863,0.0610842431937854,184
"result.185",0.0157550398729236,0.0957477654671895,185
"result.186",0.0159943590957808,0.0728214169814265,186
"result.187",0.0158668854289778,0.0436662569193989,187
"result.188",0.0163552639431405,0.0618737661966385,188
"result.189",0.015800040304416,0.0535990995424696,189
"result.190",0.0173888731289246,0.056523139758037,190
"result.191",0.0179972130211509,0.0315119353200327,191
"result.192",0.0169945330393017,0.035671581767682,192
"result.193",0.016755694789511,0.033279039630307,193
"result.194",0.0171137604938734,0.0386027715408011,194
"result.195",0.0166564195657509,0.0471675977333645,195
"result.196",0.0178674878793146,0.0587998965332972,196
"result.197",0.01704498691091,0.022188899321396,197
"result.198",0.0168607778046961,0.0402490774344513,198
"result.199",0.0176344155223439,0.0297425552181576,199
"result.200",0.0173373847192036,0.0375844151908329,200
"result.201",0.0169612160094721,0.041591740416842,201
"result.202",0.0167144793573079,0.034634195951915,202
"result.203",0.0167313900679647,0.0368250069541214,203
"result.204",0.0182981451758488,0.0450452650702794,204
"result.205",0.0180271204139413,0.0223477289345101,205
"result.206",0.0173966456766513,0.0209513844066544,206
"result.207",0.0178431801069452,0.019266149185551,207
"result.208",0.0181415289262482,0.0296495353615723,208
"result.209",0.0190413698020495,0.019881180165485,209
"result.210",0.0194636420065472,0.0173227709645435,210
"result.211",0.0187698960529179,0.0193959181160255,211
"result.212",0.0185302511577486,0.0196257319462707,212
"result.213",0.0183245243635276,0.0205099864035661,213
"result.214",0.0183046895275867,0.0200712244748398,214
"result.215",0.018522046750326,0.0194180799759436,215
"result.216",0.0181134562699093,0.0213139287034545,216
"result.217",0.017927406356281,0.0224899479021537,217
"result.218",0.0176581032639229,0.0248616739264365,218
"result.219",0.0176996239833673,0.0392910556946378,219
"result.220",0.0182232619738748,0.0395027463701253,220
"result.221",0.0175795620439753,0.0203290701157968,221
"result.222",0.0175970471541532,0.0223850263469844,222
"result.223",0.0172377369816247,0.0251603026546702,223
"result.224",0.0175761779225768,0.0241148709197949,224
"result.225",0.0180208776442621,0.0224328162611079,225
"result.226",0.0178799050130773,0.0174124739160807,226
"result.227",0.0179905938425682,0.0212768168987257,227
"result.228",0.0176182513060898,0.0290690858225461,228
"result.229",0.0173894924301533,0.0311462882143546,229
"result.230",0.0171310069506987,0.0258594246037544,230
"result.231",0.0168672217632319,0.0352306257338554,231
"result.232",0.0174654111244306,0.0299127837972262,232
"result.233",0.0169186320753695,0.0252336834254533,233
"result.234",0.0167809549887358,0.0413709448042394,234
"result.235",0.0167291842668666,0.0448240155031207,235
"result.236",0.0165801204585211,0.0452048610090747,236
"result.237",0.0171337152047188,0.0279672964126043,237
"result.238",0.0166452919965565,0.056116109422566,238
"result.239",0.0169284484884084,0.0581218066441458,239
"result.240",0.0166280245271216,0.0512669003021891,240
"result.241",0.0167438417470789,0.0320433605474128,241
"result.242",0.0165040324579201,0.0439413556485358,242
"result.243",0.0162158137563072,0.0721556671142533,243
"result.244",0.0160975267417778,0.0701933483459053,244
"result.245",0.0159159572226743,0.0709964788072663,245
"result.246",0.0157926132001124,0.0388082042966769,246
"result.247",0.0156429133595437,0.128488510576346,247
"result.248",0.0156665214785513,0.0995143606124416,248
"result.249",0.016037101618396,0.0766953851093346,249
"result.250",0.0157171030443207,0.0788272894561104,250
"result.251",0.0155197211396567,0.110063142205202,251
"result.252",0.0153448447870556,0.0559347119053174,252
"result.253",0.0152137534862254,0.1593057073019,253
"result.254",0.0150032057376881,0.430859582301657,254
"result.255",0.0148706674303708,0.155584639793354,255
"result.256",0.0147007769739711,0.212850920881114,256
"result.257",0.0154328765903029,0.446149225127431,257
"result.258",0.016648946132522,0.293168908933429,258
"result.259",0.015635944677814,0.0699930437152639,259
"result.260",0.0154894411406396,0.142781314129269,260
"result.261",0.0153863925338993,0.0894486144439287,261
"result.262",0.0151970873342683,0.196164930577226,262
"result.263",0.0149316365190393,0.17976413319559,263
"result.264",0.0148334881090101,0.135100466861878,264
"result.265",0.0145562487564467,0.157624493266769,265
"result.266",0.0151134497973059,0.38369327828182,266
"result.267",0.0146149225733826,0.145821006545607,267
"result.268",0.0143777054437414,0.487965544879313,268
"result.269",0.0142406604186509,0.345774530138729,269
"result.270",0.0150937634744388,0.566018223371211,270
"result.271",0.0146841921878165,0.306163723582893,271
"result.272",0.0146390952377372,0.224621101912555,272
"result.273",0.0143770042720984,0.341409611480262,273
"result.274",0.0144523460873614,0.337343297616129,274
"result.275",0.0146209937489632,0.445216271426586,275
"result.276",0.0143639161839234,0.335487683589577,276
"result.277",0.0140571349405873,0.265015917477416,277
"result.278",0.0140573579225924,0.55565494670179,278
"result.279",0.0140211442208135,0.701734922491101,279
"result.280",0.0141977877665049,0.756769764217016,280
"result.281",0.0137927568100206,0.700579534108082,281
"result.282",0.0146187462280588,0.438501213408621,282
"result.283",0.014019812106709,0.97686541531221,283
"result.284",0.0140464443146071,0.859703613520782,284
"result.285",0.0137379776922887,0.825392972519143,285
"result.286",0.0136113942746221,0.422445609556273,286
"result.287",0.0143453220750505,0.615499485353716,287
"result.288",0.0137476819942971,0.893724873024595,288
"result.289",0.0148827918390149,1.2352884867054,289
"result.290",0.0144937653689787,0.269764071662408,290
"result.291",0.0141821445505349,0.353792143713184,291
"result.292",0.0141276878382849,0.71180889051972,292
"result.293",0.0142630127358897,0.257062612830373,293
"result.294",0.0139689545985842,0.575136844569544,294
"result.295",0.0139941596116244,0.671078953821638,295
"result.296",0.014347236305042,0.846536301576945,296
"result.297",0.0192778145799996,0.288335470880322,297
"result.298",0.0165958786812914,0.0761413983356233,298
"result.299",0.0164348428216086,0.0652415286698677,299
"result.300",0.0165965221598551,0.0650839083082468,300
"result.301",0.0162783334618534,0.0614328904471043,301
"result.302",0.0160326807721729,0.0642583561575442,302
"result.303",0.0176233021110419,0.0670897648658761,303
"result.304",0.0167376337096865,0.0276720459302506,304
"result.305",0.0165400678361936,0.0444361327493014,305
"result.306",0.016397692745765,0.0476906054536575,306
"result.307",0.018020456525463,0.0543362482809586,307
"result.308",0.0170673000472927,0.0234756047600898,308
"result.309",0.0170262538699212,0.0405454387828182,309
"result.310",0.0168107529188183,0.0210325376221604,310
"result.311",0.0197051981416473,0.0292747951503434,311
"result.312",0.0179506457793011,0.0245590435647665,312
"result.313",0.017919600722222,0.0240549965883385,313
"result.314",0.0179051787541904,0.0223193852191349,314
"result.315",0.0183016106864511,0.0300766627479567,315
"result.316",0.017879420240115,0.0202542925873981,316
"result.317",0.0177043698637866,0.0196225748454713,317
"result.318",0.017830312138224,0.017870777722139,318
"result.319",0.018134726031424,0.0209170379166779,319
"result.320",0.0177188378315492,0.0225949261878063,320
"result.321",0.0175342950929417,0.0273400105406442,321
"result.322",0.0172360811569612,0.0189262214468026,322
"result.323",0.0170523158242918,0.0240876013486265,323
"result.324",0.0172402584371466,0.0471086153055803,324
"result.325",0.0173042241358611,0.0329413411344344,325
"result.326",0.0174569077738205,0.0304609344757758,326
"result.327",0.0170961780161734,0.0282522973167329,327
"result.328",0.0169050854621677,0.0178760191113331,328
"result.329",0.0167309947519594,0.0300247278363391,329
"result.330",0.019839026078175,0.0238142592959575,330
"result.331",0.0180592120781443,0.017927922784843,331
"result.332",0.0179409873373605,0.0241696293770087,332
"result.333",0.017813114260569,0.0205915017130706,333
"result.334",0.0175861914775981,0.0200153518351662,334
"result.335",0.0192314013809937,0.0306987829452742,335
"result.336",0.0181381555774542,0.0169869717307846,336
"result.337",0.017919584349203,0.0213027818531187,337
"result.338",0.0176633887076937,0.0250094383656097,338
"result.339",0.0174421112302231,0.0204207082082603,339
"result.340",0.0173176624868028,0.0294810018842151,340
"result.341",0.0173844809127124,0.0444238809952618,341
"result.342",0.0171228678122879,0.0373832187986615,342
"result.343",0.0177707530271907,0.0235132970777337,343
"result.344",0.0173469096389784,0.027584944326439,344
"result.345",0.0177006001688749,0.0222284719805813,345
"result.346",0.0182504835785696,0.0304339357346389,346
"result.347",0.0175869354917274,0.0255482569432797,347
"result.348",0.0173507384988727,0.0241162731971091,348
"result.349",0.0172338295743233,0.0238791476697514,349
"result.350",0.0173043984567444,0.0365676483713603,350
"result.351",0.0171095108990058,0.045770088565181,351
"result.352",0.0168441202842524,0.0238393475389625,352
"result.353",0.0167806421573432,0.0484244908507209,353
"result.354",0.0166593596240912,0.0276184601595999,354
"result.355",0.0164181305208194,0.0676155432898836,355
"result.356",0.0163348623212822,0.0474545774795729,356
"result.357",0.0162200228286914,0.0557328509514259,357
"result.358",0.0174410798383034,0.0433842271251339,358
"result.359",0.0165200105804863,0.0704058220892144,359
"result.360",0.0163223995039737,0.0668181299971257,360
"result.361",0.0162507622051946,0.0680008854408122,361
"result.362",0.0184295644988219,0.10420316906461,362
"result.363",0.0174495612289739,0.0381706818547387,363
"result.364",0.0180103296827404,0.0247279250987403,364
"result.365",0.0176076915502039,0.0338219210125194,365
"result.366",0.0173429391985774,0.0411050183512315,366
"result.367",0.018031241037098,0.0310220753546678,367
