"","V1","V2","V3","V4","V5","V6","V7"
"result.69",-1.82900083807842,0.246499589191751,1.39666203775233,-1.66379425619369,0.289245204736229,1.42214465416027,69
"result.70",-1.38512721863546,0.423553167635167,1.26443799950636,-1.29522491322069,0.448413795976549,1.27436089261168,70
"result.71",-1.1054799244971,0.503761040050719,1.21987807094303,-1.24093178972704,0.444084767606906,1.24776859600409,71
"result.72",-1.36091908618994,0.415840973103065,1.25355544932707,-1.19814742047983,0.481089102268627,1.27111999915631,72
"result.73",-1.25115780586649,0.463361424482282,1.36865122038495,-1.40513440952501,0.405413950735236,1.41517254204198,73
"result.74",-1.31386296778179,0.420741573689228,1.25000225252542,-1.35737711655248,0.411802461303744,1.24828091554796,74
"result.75",-1.3265848668117,0.439165062339487,1.36159825738576,-1.20611919540361,0.481073968349155,1.293706134524,75
"result.76",-1.41572751445076,0.389670273586825,1.40332838803439,-1.35247428487765,0.40111868095556,1.46553784092725,76
"result.77",-1.70266479813564,0.292555979221747,1.45530144967208,-1.55587046196373,0.349361826870947,1.41795887926675,77
"result.78",-1.69542888399084,0.252012487309368,1.49201848220922,-1.55370288083616,0.319402505779187,1.50850213774184,78
"result.79",-1.20149622758641,0.472161856030428,1.3262062485056,-1.2274813425626,0.459237258028416,1.29964177472067,79
"result.80",-1.57407585655096,0.342231314334223,1.26569983991924,-1.62016484180601,0.323721082739619,1.23678095757182,80
"result.81",-1.36524853068671,0.413554696196538,1.41795641024882,-1.3975436156557,0.406757262030985,1.39202308596185,81
"result.82",-1.43088361739653,0.389978604660165,1.46557624523414,-1.44890308281475,0.388453857534648,1.49468178508463,82
"result.83",-1.60490225890602,0.313849637434521,1.33803568351612,-1.52360576681286,0.343564969412135,1.30575392867887,83
"result.84",-1.4386283798421,0.368758686908235,1.32254335542501,-1.51825038680308,0.359971948917384,1.32872935359977,84
"result.85",-1.45520404283242,0.395591211848543,1.22002605851958,-1.54088469033796,0.359783888650239,1.2177538392573,85
"result.86",-1.51055200877828,0.365873675386063,1.27892961907925,-1.45353681053582,0.384594289525363,1.32689208665708,86
"result.87",-1.57243173845691,0.328544636541766,1.35744877787434,-1.41667932797225,0.392800739289805,1.34774044019881,87
"result.88",-1.22276447484302,0.462954393856078,1.27175644800298,-1.26547638806818,0.443226146362453,1.29369132504502,88
"result.89",-1.36400930734512,0.406845379488443,1.15991772690201,-1.40922289057461,0.384046334232493,1.25295819913073,89
"result.90",-1.74343077614432,0.234652920232674,1.26748985406855,-1.75780541985826,0.240227694917133,1.2593848534592,90
"result.91",-1.31375114094248,0.438357020032196,1.24160591152216,-1.39739507998857,0.400635689940247,1.27687690196796,91
"result.92",-1.38286477402128,0.401917910930097,1.39038006329752,-1.37644285780411,0.408751766899689,1.34122651295846,92
"result.93",-1.5900393482192,0.306019026071938,1.4548073006347,-1.38488110563579,0.376635913768241,1.42714611961478,93
"result.94",-1.46779047879734,0.395908848101025,1.35100013064723,-1.53472402123582,0.360679525238508,1.35948080157921,94
"result.95",-1.61981493897174,0.29837049469332,1.28677769276628,-1.59825252800925,0.317332650706363,1.32035077831437,95
"result.96",-1.27949434101424,0.458307141831099,1.35824382116907,-1.34384136630452,0.436026661405584,1.30277844663311,96
"result.97",-1.35626240925167,0.437037916025507,1.30797813856072,-1.50769242913532,0.381688126835769,1.38677003117966,97
"result.98",-1.26864433018145,0.44193848750973,1.31539609298097,-1.2131194807976,0.466605356584638,1.29082433611973,98
"result.99",-1.64301727165924,0.303717784449389,1.31321989954769,-1.61442854012852,0.311373768083691,1.36748773272336,99
"result.100",-1.38934440900047,0.408824869170062,1.40424711912929,-1.4327085233136,0.389432958353261,1.37240519175578,100
"result.101",-1.24731688756753,0.464865556421604,1.19544099470876,-1.20505293120501,0.474341798754493,1.20281075598783,101
"result.102",-1.32004651163533,0.415454667222545,1.40987846267962,-1.29920080866586,0.416348243609884,1.37305053676325,102
"result.103",-1.41843419310464,0.410725951302991,1.34441260186302,-1.53588522248022,0.358971393840846,1.39703100116734,103
"result.104",-1.55996288211421,0.352789019419847,1.33226256180373,-1.47788266017463,0.37642511687132,1.39003290100506,104
"result.105",-1.4590025103763,0.355784447307214,1.38304290053153,-1.49149265524021,0.355608742622463,1.35832450711044,105
"result.106",-1.6968833878164,0.291209231493831,1.31688228695566,-1.42696729821131,0.389326457237197,1.31834239035406,106
"result.107",-1.82252320752406,0.224111594964768,1.42419131406915,-1.73983404842531,0.271996584394649,1.41980167640934,107
"result.108",-1.12205964482448,0.495934099666889,1.21221343936733,-1.2189683005325,0.450975194570225,1.25413286099299,108
"result.109",-1.84263988923849,0.238431276110079,1.44194652378649,-1.76104840081397,0.264129628546235,1.40433574665341,109
"result.110",-1.14691168202425,0.502529411593686,1.20253671119224,-1.19686728477189,0.481348958148579,1.26776368248082,110
"result.111",-1.55842879172013,0.316022337054025,1.41890306383075,-1.53327015056127,0.337133910941992,1.38839473914801,111
"result.112",-1.47948117113536,0.369015964257722,1.41493063045828,-1.35255316114694,0.42292844230711,1.36869422503898,112
"result.113",-1.45243389376759,0.350300667701979,1.42736785804164,-1.43995980375714,0.377808751023319,1.39129837388704,113
"result.114",-1.94595632061682,0.19128317644068,1.36077543364011,-1.91055841143918,0.206533705677813,1.36693096971212,114
"result.115",-1.21622124372858,0.444447338952556,1.26014918749132,-1.18740392975168,0.458696270048517,1.29802060072006,115
"result.116",-1.19026919333308,0.479450766649552,1.26967733440155,-1.20349920505539,0.478435709517606,1.26901523947995,116
"result.117",-1.19178396391658,0.482116045724136,1.21603937114361,-1.27000152714705,0.448824688879713,1.2675394494437,117
"result.118",-1.44982219595976,0.360464876567615,1.28707675922016,-1.47844884974992,0.364876708301882,1.31044291055105,118
"result.119",-1.53840007841033,0.328580168933455,1.59218029192742,-1.51962251359763,0.342793568069795,1.5713834734594,119
"result.120",-1.36079668806448,0.416343538794615,1.28617014223489,-1.34858115682866,0.429553654129872,1.29563386245185,120
"result.121",-1.55923296631235,0.346326228581957,1.37796806970128,-1.6771720287318,0.289595716602796,1.35026347883508,121
"result.122",-1.20834666790266,0.493831383944882,1.25277826089605,-1.22930538347579,0.479562853561223,1.267227610466,122
"result.123",-1.83369086935404,0.244393261271344,1.40843460265304,-1.60704262369043,0.316173308185244,1.3947358714413,123
"result.124",-1.45828003799526,0.391175912950839,1.40156321210305,-1.58618825671505,0.339787657186068,1.43953863018178,124
"result.125",-1.40277326473273,0.395767481877023,1.42554580835209,-1.36964637530042,0.416967227899852,1.37895216433147,125
"result.126",-1.73052876917382,0.261972801434536,1.47001378055425,-1.66155849144673,0.300214769580998,1.43714530008901,126
"result.127",-1.77685577197652,0.240774073761317,1.41530300316798,-1.74841097343268,0.258653231898214,1.40526686725974,127
"result.128",-1.48689223118426,0.363260520158488,1.39761490320009,-1.37553150900444,0.408119091033582,1.46060776615647,128
"result.129",-1.51896198601053,0.345565202731408,1.22170659145775,-1.50541019658533,0.364118886547812,1.24046187233055,129
"result.130",-1.45592011412292,0.382870496647064,1.44028794245875,-1.45926142955247,0.371688484067844,1.44392175460534,130
"result.131",-1.3863279131367,0.401637625445172,1.34942551393005,-1.31487759889367,0.438133111154792,1.35709144165946,131
"result.132",-1.61699932273674,0.29582346771446,1.4318166816758,-1.56777637815446,0.322664886751821,1.41826371460419,132
"result.133",-1.43953721598467,0.378338583627981,1.3471622315593,-1.3613941949161,0.423526199161351,1.28826558434048,133
"result.134",-1.43162766600343,0.390201270057569,1.40531754327696,-1.44640423481903,0.38288131201622,1.36038279556886,134
"result.135",-1.16757182097136,0.496293780147618,1.23448404304767,-1.19186880800111,0.48672993604991,1.28458908149149,135
"result.136",-1.35178404026187,0.413416135192533,1.4450910146877,-1.37068675098669,0.411479365340748,1.48916240687678,136
"result.137",-1.51223013773927,0.352544282851473,1.35613537725992,-1.45444445980162,0.374815062147119,1.30491203129608,137
"result.138",-1.518163522347,0.383313204857227,1.3261993223848,-1.50340426793863,0.375041498410895,1.32380510184616,138
"result.139",-1.40298383807322,0.397504475666697,1.35358624106953,-1.42510140851042,0.392397150158021,1.34192096113239,139
"result.140",-1.30349387795032,0.44172971222562,1.34384280873091,-1.31291648942442,0.431944370376654,1.31773942747741,140
"result.141",-1.54008253418121,0.325861366272495,1.2811880036743,-1.47024774552949,0.362637748868625,1.27789893664961,141
"result.142",-1.38394935966028,0.376652283036115,1.45054439717081,-1.40297479594656,0.392175751287781,1.43650910774784,142
"result.143",-1.76074943545537,0.282766951899555,1.39346010274968,-1.55406900062242,0.360446091423816,1.37057297150608,143
"result.144",-1.5468367256846,0.329801032568517,1.27823230454244,-1.53804312893842,0.351607399473848,1.31465565944557,144
"result.145",-1.29535359796422,0.454742070998681,1.37754472043797,-1.34325381543474,0.435827104534317,1.40573439526436,145
"result.146",-1.3622044969534,0.407482961311099,1.19775240668482,-1.29751910959045,0.433404835986031,1.21740578704034,146
"result.147",-1.50971721077848,0.370307553549009,1.30321668603629,-1.52808531778168,0.353373370894834,1.36580391692746,147
"result.148",-1.62724547711674,0.312870913116904,1.40344424063752,-1.58042477526732,0.328917245086642,1.37438816815091,148
"result.149",-1.60049681679628,0.329209555224316,1.41717238430275,-1.54152493401665,0.345714109214686,1.38703176613506,149
"result.150",-1.43673511377226,0.400340194489203,1.29121636920586,-1.50705889306143,0.369210830839541,1.30524313116501,150
"result.151",-1.25812326064048,0.440491301569757,1.30138772612273,-1.29303979258245,0.426294575404447,1.24402800566074,151
"result.152",-1.5933906289641,0.333832592136584,1.41106336394401,-1.62374023878162,0.310351854686176,1.38542266560469,152
"result.153",-1.548172694161,0.325471319226413,1.44720588334109,-1.62465534293064,0.306055568399112,1.44731611413647,153
"result.154",-1.51695031302988,0.368181699704958,1.39280403060837,-1.56322480964223,0.347965586868976,1.37771033759031,154
"result.156",-1.64509856953009,0.299190812773314,1.37962727852176,-1.4609575587881,0.361568029576533,1.33284723440195,156
"result.157",-1.37823433619136,0.380017531078654,1.33303953055112,-1.30311774133321,0.417479499747237,1.31100454341135,157
"result.158",-1.41838273856611,0.39460202348785,1.4186566794716,-1.42050291473946,0.395193809753295,1.4716688680236,158
"result.159",-1.66169917294678,0.304958639990234,1.59048026887454,-1.54003301446476,0.34346439963793,1.47060518373324,159
"result.160",-1.62613128955948,0.307031478579307,1.34870051746232,-1.50464571242636,0.348999842957847,1.28821990985272,160
"result.161",-1.31825637884872,0.43573625151161,1.35494343176682,-1.2674030879966,0.44910158734346,1.34215408518151,161
"result.162",-1.25689179674613,0.461446819753919,1.30969523752254,-1.33788831170342,0.424146063843877,1.31770334085924,162
"result.163",-1.27109869683174,0.448004386131041,1.38470377306559,-1.40585233436953,0.382822011021928,1.38560149253635,163
"result.165",-1.48520884887477,0.360269184629398,1.23689282102634,-1.42383268970104,0.390392178931233,1.28525636092039,165
"result.166",-1.30619046382211,0.433050603214662,1.24032002706632,-1.35185619538848,0.416557939535124,1.24916693493859,166
"result.167",-1.3482984539362,0.434124672851341,1.2073958726024,-1.23466963844117,0.464951823167199,1.19364651662036,167
"result.168",-1.48173986006078,0.368274289313373,1.36313317083346,-1.43847778675741,0.393915790722069,1.33051136487048,168
"result.169",-1.4717137448121,0.407291807928997,1.32033550229203,-1.43955488366249,0.416600584382467,1.29893381236385,169
"result.170",-1.36086971344358,0.416202515969531,1.32704948516539,-1.28843091015468,0.448902548422449,1.3073621129958,170
"result.171",-1.83443201573458,0.226887153947769,1.32778005327969,-1.80230600753322,0.236610934117885,1.45098698783842,171
"result.172",-1.33422014700289,0.424852978892762,1.32555920711219,-1.34547504683771,0.423018603478262,1.40209506137638,172
"result.173",-1.42260246856354,0.394649780399391,1.36755770816277,-1.39681771885359,0.397675018422536,1.34319888298305,173
"result.174",-1.55182959981377,0.318112243713493,1.40576756312846,-1.45181040530624,0.373888763479677,1.33036544629313,174
"result.175",-1.38259375707705,0.398716262403746,1.27169890249724,-1.39427546455339,0.3989823458897,1.33201753440462,175
"result.176",-1.41778211470109,0.3747145608505,1.3578949094851,-1.36903896039917,0.398955172300216,1.36561465923927,176
"result.177",-1.81854474630096,0.227418086133849,1.41763311536796,-1.60636293904878,0.308952188970367,1.38563094103587,177
"result.178",-1.17577108256635,0.483378273191378,1.20858962828034,-1.33367977594369,0.418866215348051,1.25677843251349,178
"result.179",-1.64050071649207,0.324607250388166,1.32479139888098,-1.49046431235785,0.376728940651727,1.3079027986767,179
"result.180",-1.53983169303454,0.366083329414247,1.36866615693619,-1.53514917607666,0.362463848864135,1.41550122676318,180
"result.182",-1.35073826847249,0.410037680389957,1.36180001668996,-1.4100069530447,0.368597690070935,1.41285390416932,182
"result.183",-1.55423758719123,0.298227536808725,1.43295257612607,-1.56760139176294,0.306373329160396,1.42941685774904,183
"result.184",-1.38363929840939,0.377571791752439,1.34184382059152,-1.34642658935725,0.398558440642013,1.36938685110204,184
"result.185",-1.41792049055517,0.39806243040747,1.27527862450186,-1.3949624676835,0.395726444669024,1.30991811464556,185
"result.186",-1.02821232468744,0.523320522443249,1.18827088040199,-1.02884710631774,0.532620037653266,1.14674424095281,186
"result.187",-1.36235931877367,0.395002888532324,1.32128755592253,-1.43761111292904,0.370550553570632,1.35643640383641,187
"result.188",-1.04073047496867,0.538388459591289,1.23918722816573,-1.14554442780187,0.501367524677755,1.27535063009747,188
"result.189",-1.25193448076278,0.452686779509751,1.2283791763487,-1.22927988979696,0.464698511629897,1.22747037528132,189
"result.190",-1.48441890938291,0.385331392513863,1.35965747204137,-1.442805011845,0.412382419610405,1.35086518147741,190
"result.191",-1.22664726143201,0.442396384921263,1.27949450259807,-1.16873809929386,0.466745683516225,1.23863377853547,191
"result.192",-1.52020444900457,0.315705308579753,1.38333737537659,-1.52826358555046,0.316884736207132,1.35784684252404,192
"result.193",-1.52640649686744,0.355011244237658,1.3703399079596,-1.42189712823959,0.387616656992891,1.33124034372516,193
"result.194",-1.53979271518007,0.341850799855224,1.32889496363283,-1.56397445491069,0.322961893330422,1.35857416290163,194
"result.195",-1.70621039118287,0.251191868756951,1.37248641041852,-1.58731351842197,0.322397180521165,1.37057456916159,195
"result.196",-1.55328373495551,0.31802106538669,1.27684013574811,-1.63920324484337,0.294724964401878,1.35977141629656,196
"result.197",-1.52429430506676,0.34963170739332,1.29564651233105,-1.48590552293326,0.372012103226887,1.25252903565849,197
"result.198",-1.65506367345148,0.309027362514502,1.322983582217,-1.72855564903587,0.279046137709355,1.37992042705341,198
"result.199",-1.34891951933875,0.412829307595684,1.41977947058556,-1.29708074839776,0.429740244858638,1.36097666503022,199
"result.200",-1.64849001821057,0.276182066382478,1.37017800986805,-1.60604775851018,0.292052475380653,1.41057270111383,200
