"","V1","V2","V3","V4","V5","V6","V7"
"result.57",-1.20711050496395,0.423223247594666,1.10041678225222,-1.09620778930024,0.471335611899597,1.13535429002449,57
"result.58",-0.972422984437168,0.518907819609009,1.20339273026675,-1.09326949775051,0.470198744158504,1.21626003766419,58
"result.59",-1.1063046258189,0.479904562912797,1.11487660079508,-1.04830596038582,0.499907071513446,1.12557682909528,59
"result.60",-1.08145939560306,0.468322899974196,1.05233467876432,-1.10095441258875,0.464492792443103,1.11271422882524,60
"result.61",-1.00790764170259,0.490449746774736,1.03291884390454,-1.07344168759127,0.46340937802009,1.07985140696137,61
"result.62",-1.19781002194423,0.415426689480595,1.15479796309699,-1.13199092985042,0.443708930218425,1.08845276442688,62
"result.63",-1.13534117139309,0.454534050899805,1.24591862769975,-1.08392042591281,0.467028288817665,1.17768928507001,63
"result.64",-1.16431259985448,0.407025130400744,1.12398831151067,-1.09513882903314,0.449485618286759,1.10607544634239,64
"result.65",-1.31219875356926,0.343536134675214,1.1673758620714,-1.16905443667451,0.412374956787611,1.12956388700192,65
"result.66",-1.14199873598537,0.410957435762654,1.20756844420198,-1.1138817955929,0.4287556325089,1.2095540071331,66
"result.67",-1.05434886816676,0.469908138008358,1.14963581431508,-1.09571522146953,0.449684744145464,1.14437412063347,67
"result.68",-0.717433120331938,0.63604629954815,1.011087283013,-0.820834414268838,0.588911208260209,1.15045241912723,68
"result.69",-1.05170668085476,0.487251142316444,1.03262205809597,-1.03677466043378,0.499104458824678,1.02859481277162,69
"result.70",-1.03713958827898,0.514189124498373,1.05729810846848,-1.01153082011789,0.515630014041027,1.0709651342678,70
"result.71",-0.994732571211424,0.489371002235827,1.10156004036703,-0.899977290446522,0.547515487099351,1.0484236739696,71
"result.72",-1.26339004454449,0.401938010064214,1.25931902906212,-1.20793953434751,0.423303903933904,1.22971298247135,72
"result.73",-1.09315225160752,0.469582320193029,1.15202940644029,-1.12468702995131,0.458160882280138,1.19468896663797,73
"result.74",-1.28731673853618,0.388903250986507,1.08551658775635,-1.29009509545585,0.398753176726074,1.09528949994792,74
"result.75",-1.01624115953867,0.504099255069299,1.04732448520767,-0.961616093783194,0.529528752634492,1.0682322353931,75
"result.76",-1.09646387491546,0.475480881324037,1.07750730149092,-0.931778318013237,0.538967617543872,1.08431968302799,76
"result.78",-0.988664814551536,0.523921972719781,1.04999422919264,-1.04928003010333,0.508263800766292,1.08184024579595,78
"result.79",-0.776298525563046,0.615010112030379,0.930810547833583,-0.814157156724028,0.596378053696641,0.930922162412141,79
"result.80",-0.925125631380441,0.533544251811516,1.05114865406859,-0.942747508623774,0.526120736797342,1.0885510046085,80
"result.81",-1.21975843322927,0.430968896110645,1.04468423412364,-1.15847481276527,0.451028298967039,1.10915091239733,81
"result.82",-1.07620402320214,0.491686208003631,1.19810471852159,-1.13370203479871,0.458167240026977,1.17542380200412,82
"result.83",-1.21323518034109,0.453967136832806,1.12559465188432,-1.32908588031997,0.390152898174177,1.23832877798396,83
"result.84",-1.07328003807096,0.467748883462118,1.14592714568038,-1.16709567335525,0.416764460336493,1.1726258366358,84
"result.85",-1.19236581226233,0.456078361851942,1.11757033540859,-1.19695245167208,0.446478684610022,1.12869898422745,85
