"","V1","V2","V3","V4","V5","V6","V7","V8"
"result.85",-1.15990448541701,0.449413108263745,1.12148863814748,23.3391825796933,-1.08884112111765,0.495152149454233,1.05537246040959,85
"result.86",-0.880957438165232,0.54534897489561,0.863724973310728,10.9109686127887,-0.921967109427804,0.524327022107199,0.896668806611473,86
"result.87",-1.10302065609569,0.45397028124829,1.06259942942134,36.2768033090893,-1.0837592056093,0.457825239961303,1.08082023926853,87
"result.88",-0.885104163428682,0.562265588041195,1.0317300457634,21.3593421161075,-0.870379665655705,0.567698393968501,0.973937874709808,88
"result.89",-1.02312155510153,0.515586929245688,1.02571928796399,27.5655350560255,-1.04727411044064,0.504313711284997,1.0497791167652,89
"result.90",-0.896953969628124,0.550224620626888,0.909566558289173,43.0478489525551,-0.921715055791656,0.533699847834049,0.971154730436157,90
"result.91",-0.981808291285374,0.467866709649246,0.909053460964657,23.3482271772547,-1.05591103775929,0.439499408552514,0.957399586236652,91
"result.92",-1.51265978567251,0.277623626461393,1.10219218269958,60.8788453975539,-1.41079099651752,0.324761198698194,1.08879169739304,92
"result.93",-0.960914259017989,0.52344081077435,1.09551581840016,43.3290474793779,-1.00222035868573,0.496323372537999,1.08588349656716,93
"result.94",-1.16777171257916,0.416805826662252,1.03208248978805,16.9022389939563,-1.10195589138173,0.452829092462751,0.994991391652389,94
"result.95",-0.993899814732945,0.497167052567242,0.877228380830362,14.6113835289598,-1.13392984776689,0.440003524210652,0.951896845515017,95
"result.96",-1.05861680929901,0.469427998018647,0.909884181995201,72.7453362825045,-0.934812890719138,0.527812874140178,0.947483934490403,96
"result.97",-0.800775300499436,0.593511434779789,0.928446325929332,47.3041395366545,-0.81428790656086,0.586115197624081,0.92216557109719,97
"result.98",-1.06493425628054,0.445748396221436,1.03261737472946,18.9038488901664,-1.06730846184363,0.445577150610138,1.03740240071311,98
"result.99",-0.837024041838907,0.566043201909817,0.977072722994973,26.9303514725652,-1.01290522761045,0.48647762825108,1.01627063786117,99
"result.100",-0.748058004548801,0.62657075293291,0.9013251546642,16.1332631345006,-0.785177681951126,0.604749213031832,0.918778218139989,100
"result.101",-1.19317309546177,0.419378812823755,1.05629580711181,32.5156984948518,-1.19302543311049,0.415697594724224,1.04843794752964,101
"result.102",-0.957474332539603,0.531186227855282,0.957658591668113,31.5398231104366,-0.979304797969361,0.522066680362021,1.01204214428677,102
"result.103",-0.890872774175604,0.56146321799933,0.944026101051929,13.895448589755,-0.945197843068301,0.541117707199082,0.988288543517976,103
"result.104",-1.03203212947881,0.477916546505659,1.00000661628954,34.3206277804225,-1.06816297872695,0.460201810025978,1.04077887030898,104
"result.105",-1.31068335767172,0.361199626645308,1.07111826267412,17.2981675051993,-1.16417127774358,0.424733647774572,1.0625290151384,105
"result.106",-0.771261347996044,0.598490649698716,0.902125358035304,23.7774180366459,-0.926976276303037,0.517262084812872,0.963619033622029,106
"result.107",-0.992642066760936,0.497897276229722,0.883893160890359,19.6146379872692,-1.05913587256571,0.471375078535468,0.91895591587297,107
"result.108",-0.824986855080651,0.573998093506355,0.934984813888646,17.6618846615646,-0.852593120353023,0.556607094480537,0.956910946129235,108
"result.109",-1.25263249606504,0.434310998096242,1.00610690493839,47.8341610613729,-1.08936629917026,0.48623195936813,0.981429705217945,109
"result.110",-0.825738812395757,0.578996604831989,0.930925864678352,54.5782696049401,-0.918948332149942,0.543182636277794,0.975873172856379,110
"result.111",-1.15992789289317,0.434372802626527,0.942314836519205,46.6253330986008,-1.06820320926579,0.478119899213824,0.951431021388175,111
"result.112",-0.824557513980385,0.590534960209462,0.904713745226882,38.4914312785676,-0.887078553609088,0.559598277275079,0.967466945314136,112
"result.113",-0.963651413287943,0.488213908945569,0.992171400728238,29.5687279438157,-0.991431823396854,0.484879241972979,1.01656615554941,113
"result.114",-1.12921170200144,0.448448699363766,0.889950535202421,26.5073618360696,-1.13117048845373,0.451391566939579,0.913510144214488,114
"result.115",-0.896116381872494,0.552907919394176,1.02930729282834,23.5375991606082,-0.950420810729391,0.515350040820788,1.06107408573125,115
"result.116",-1.07324532326426,0.481078978037442,0.996279900528325,18.3705943475009,-1.09697423746792,0.477533177140452,1.03527754139605,116
"result.117",-0.792819538698908,0.565344995097874,0.908857837418324,16.821689776696,-0.857607722008947,0.560195587994742,0.986097853351652,117
"result.118",-1.18522695605507,0.449201810446906,1.00444788577621,25.1043521638809,-1.06353621157923,0.492523976240735,0.979662126927925,118
"result.119",-0.982426172068222,0.501105598621685,0.99360463379236,9.19477625623826,-0.969917126800089,0.514765979342034,0.942461373165532,119
"result.120",-0.666828245171523,0.663509110144356,0.801328743567012,21.4369266828861,-0.662391637030568,0.652164710956882,0.836239275921313,120
"result.121",-1.01203207770868,0.502551404700114,1.05370808321239,45.1467891832227,-1.12349294051516,0.450214907611685,1.12320010467217,121
"result.122",-1.13230683516898,0.45391699767884,0.981689471179915,26.4848615423674,-1.08395316604174,0.472798198984077,1.0010438165442,122
"result.123",-0.907507415898312,0.533040314790401,0.980203923188422,84.1016931562296,-0.840469039443978,0.580971594253451,0.980864631994569,123
"result.124",-0.962089729388047,0.517755063796949,0.932455815474482,19.2117571194405,-0.952715662368714,0.517898700994537,0.948032136225613,124
"result.125",-1.02083989972693,0.487531302399583,0.935094598498388,27.0594592192208,-1.01523254932736,0.48451886655405,0.942977323505076,125
"result.126",-1.13886068765479,0.448843917491546,1.04198756965224,62.0299024823857,-1.14513871456421,0.430011572335948,1.05752972208973,126
"result.127",-0.849881820291217,0.589760324799623,0.991162829740569,5.60355590337161,-0.891400459340402,0.567669184907861,0.974830107569449,127
"result.128",-0.754963986625187,0.590535865596555,0.840928519842411,17.7893747021413,-0.813440338096698,0.57562285278842,0.941263858762891,128
