"","X.1.39743424514278","X0.862873442081729","X0.89216524851183","X2.83750544465055"
"45",-1.27433668010212,0.872839408002572,0.538948422790846,5.10286983452585
"46",-1.315959050067,0.868860998744948,0.524619999050159,5.2379330560485
"47",-1.31526447109332,0.869035046352269,0.529711405076388,5.32427409936439
"48",-1.24114130945223,0.876427942958586,0.533997645988312,5.04970413327802
"49",-1.25085399207559,0.875478055241981,0.52635078279355,5.05508069221316
"50",-1.30526004337496,0.87032784942358,0.513138485754625,6.1264692394629
"51",-1.36771800044895,0.863482602507715,0.533594004739162,5.55871519064998
"52",-1.34047508734937,0.866122490182185,0.531311097269174,5.90134926774926
"53",-1.34242383868195,0.866327253854835,0.530179431950465,6.56845780237473
"54",-1.36040029315924,0.864451703307671,0.530674827117746,5.81637963559981
"55",-1.41467031455241,0.858445949564301,0.531432630253442,5.56692362002614
"56",-1.39265795631943,0.860423306274798,0.520059414463399,6.24182194728346
"57",-1.35361192770224,0.864964957819478,0.520980713904937,5.82046343384298
"58",-1.30206364661013,0.870073042925032,0.513454279829697,6.19185896738707
"59",-1.4067264672976,0.859353231288333,0.529930250949604,7.13979164697371
"60",-1.32527133307439,0.867248473022672,0.520279868846948,7.54904285575935
"61",-1.3476129320425,0.865650069172853,0.524509311161925,6.98599454437556
"62",-1.25268225978127,0.874471968099831,0.496858276612634,6.68466217505114
"63",-1.37851964044827,0.862495853517089,0.500502286790212,6.38515368162877
"64",-1.36618172183517,0.864358837376658,0.493684121719749,8.37292606093308
"65",-1.24809008441505,0.875820299408255,0.496078366317295,6.73483192068108
"66",-1.20080696692042,0.881053647739761,0.489187692870992,6.50667404512647
"67",-1.24436539982395,0.876402036381228,0.490622326282291,7.95603547791675
"68",-1.24381340685415,0.876900942166403,0.482629777627447,10.9418014107146
"69",-1.13348155693149,0.887557400121426,0.458298214508651,10.5430441399448
"70",-1.05184772832035,0.895297936239839,0.459924020266851,7.15194084900674
"71",-1.07317699793275,0.893286470162886,0.46115892096452,6.46480502111637
"72",-1.09105022565269,0.891520702359807,0.475827582022226,6.11086033273437
"73",-1.06157775477844,0.894728842564999,0.465766514816423,6.25730115964633
"74",-1.10442113629518,0.890687011477814,0.470881705316761,7.17049209150459
"75",-1.18085688539092,0.883211799343687,0.484148254160137,7.52884959255159
"76",-1.19030751260934,0.882024759484264,0.477341002471722,9.17479281921839
"77",-1.12578257777561,0.888651673710934,0.480826997615634,7.35347238499946
"78",-1.17386117794448,0.883923543511309,0.478248812429178,10.2095644673181
"79",-1.31932505010741,0.86975748502068,0.492012462812232,9.38300272241441
"80",-1.4188988360647,0.859653497192931,0.49911779607936,10.3084272470469
"81",-1.39607505592356,0.862184750038382,0.497919398934696,13.4346311249794
"82",-1.41392178488775,0.860264510347673,0.500924435019712,11.5712753905621
"83",-1.33551761365394,0.867626953007311,0.489152817495746,7.91041231776693
"84",-1.26414954963468,0.874779893645075,0.4871588857382,9.32274256010111
"85",-1.1739119792591,0.883220342446251,0.478621301642174,9.75772292560352
"86",-1.13486783640785,0.887357376659178,0.467826981290781,12.7888234683388
"87",-1.20058802716091,0.881073245221331,0.479230463112363,11.3205039815837
"88",-1.19571696707625,0.881386541536814,0.476108041222652,12.5955502055263
"89",-1.2705133186709,0.874132285805062,0.482824789782933,10.7503570172448
"90",-1.22034481166238,0.878913058084917,0.474272568582599,8.20834523440177
"91",-1.22786195613479,0.878162315282016,0.481820371093588,9.14420543350911
"92",-1.098045832301,0.891445543319456,0.467591861401383,9.88853167456358
"93",-1.08738451650055,0.892251497041444,0.465955813072853,9.40991513008317
"94",-1.09837173502095,0.890941211079918,0.475787719671267,8.45938036572089
"95",-1.10278112834837,0.890317564286407,0.47245581784544,7.97518623074412
"96",-1.15074111170442,0.886002364209391,0.468405553327132,7.02683808969551
"97",-1.18808615666119,0.882406045049449,0.474592548147106,6.16860878388942
"98",-1.17841849551771,0.883209814115697,0.471032200622571,6.64418254331095
"99",-1.18131903594897,0.883021955252304,0.466973736111218,8.54411296922004
"100",-1.17278951299263,0.883439094280791,0.473627249493349,8.30052364178275
"101",-1.15632121625369,0.884859772308462,0.476938269482983,9.83364478170487
"102",-1.12905876244496,0.887957878882959,0.468546310409574,8.27728283657525
"103",-1.17421805989074,0.883087311911909,0.483712207299017,7.1998989195117
"104",-1.19748830683613,0.881072194599835,0.47657516188689,7.58039754538123
"105",-1.20117689338057,0.880536383644378,0.480675293441776,7.7056752518146
"106",-1.24673174898179,0.876653664442952,0.483627950192559,8.05524997722288
"107",-1.15778411465047,0.885045605260501,0.471622249778179,8.22175965048394
"108",-1.13586524435495,0.886717662747383,0.477724747092949,6.98842289456803
"109",-1.18115086075359,0.882046476345755,0.475336513967334,7.90014043748683
"110",-1.21985097900127,0.878131231626902,0.469731230080094,7.92589231233821
"111",-1.21558905878518,0.87885560247908,0.467826807830705,9.35547181865897
"112",-1.28007972722873,0.872416582792199,0.478878888950924,15.6946559233648
"113",-1.33411248358122,0.866931552769126,0.489255438646165,11.1977871790487
"114",-1.28667177026383,0.871408198319839,0.4799699076004,11.356220173352
"115",-1.26513062010304,0.873648236074349,0.471804734783554,10.8888008420984
"116",-1.29589112224743,0.870503721084479,0.48213714923281,10.4395359288833
"117",-1.31892909072237,0.868060209516619,0.472274955719772,11.8306013849251
"118",-1.34703698682263,0.865246016493427,0.475960347806328,9.79157520801713
"119",-1.42202381944614,0.857498756841815,0.474686491903534,7.55081610623954
"120",-1.38234748544753,0.861532520050887,0.467465503011199,6.9962707677642
"121",-1.29795492130741,0.869572283872641,0.470652821847584,5.09541269297613
"122",-1.29254320219595,0.870520553695863,0.471923230333179,5.16543116614928
"123",-1.39308528288364,0.860381082625555,0.479587653644455,5.43198957579745
"124",-1.45839629893601,0.854458074623331,0.485935656513992,4.82117730387939
"125",-1.46822162997907,0.853900804509695,0.481847886096736,5.16542845168578
"126",-1.42512090497614,0.857815391858764,0.470271214970417,5.61143456677885
"127",-1.39369934111009,0.861759588389359,0.470578504341705,4.83629749466866
"128",-1.26155871909498,0.874209943523381,0.467286487390393,4.26276860526646
"129",-1.11003507432985,0.888371199996195,0.463007180282305,4.29791697279866
"130",-1.09008647270119,0.889965711001288,0.459234023517267,4.78896514455682
"131",-1.15298568950544,0.883868757295499,0.457548925008271,5.40013002429982
"132",-1.14946596912914,0.884347726662463,0.45225442607358,5.68833956248379
"133",-1.11143513503248,0.888747141391589,0.454853182800838,4.65170270541489
"134",-0.971051606154918,0.903177453722878,0.424003973723373,5.60194228628149
"135",-1.02658305507763,0.897223658471307,0.415334563968933,7.26340485833056
"136",-1.02942510382476,0.897112670485153,0.425885688491014,5.62769256443909
"137",-0.944944072566267,0.905670879311479,0.412680608042473,6.64987228330802
"138",-0.97625502678537,0.902859564871983,0.421144180368907,7.08396536855439
"139",-0.843005124874193,0.915601978008469,0.406783697297266,6.72624351783419
"140",-0.85718817435466,0.914262886274756,0.401761547489873,8.11031095624792
"141",-0.896933560583598,0.910478224842679,0.409645258267324,7.42774636723827
"142",-0.934464925109707,0.906158216414299,0.419491587623529,6.6714038916637
"143",-1.0225062334191,0.897463652707867,0.431242429580959,6.29513720828756
"144",-1.01105989623065,0.898920716886078,0.424464212973574,7.20301905326719
"145",-0.949153247570193,0.904736497007373,0.424131223177016,7.21192869592847
"146",-0.93159365319616,0.906820246225667,0.419680721330396,6.51301998430015
"147",-0.933296721284072,0.906544619554416,0.428699033104123,5.59273392901759
"148",-0.931555553389354,0.906498410012164,0.420101552191136,5.2658257645686
"149",-0.918849102553017,0.907410166154338,0.424042704113552,5.09207937278213
"150",-0.949137328098932,0.904774491362994,0.420396684846484,5.99763743229046
"151",-0.953572472483416,0.904553923226717,0.432292560058727,5.90487234748621
"152",-1.0190291784885,0.898236393222404,0.452751444882465,5.62582927000057
"153",-0.989096094426337,0.901112323499729,0.43978234014209,6.87775952642199
"154",-1.00019485568662,0.899836608221774,0.44428944029964,7.41331634878998
"155",-1.11038610690528,0.888808377188145,0.468169099635075,6.65192022063794
"156",-1.06294446370169,0.893658029598423,0.460316082977849,8.55150233361491
"157",-1.07034297146369,0.892473060899486,0.453664762595196,10.1800355387225
"158",-1.16282093978642,0.883351748389482,0.471975776196545,12.2629122829955
"159",-1.15518406690484,0.884007516532914,0.476294435785491,9.1754181870852
"160",-1.15665115301681,0.883899649816947,0.466411016609574,8.68696231623206
"161",-1.13743895704435,0.885386341824542,0.476146669669004,6.79966623468286
"162",-1.0352441972806,0.895536349503732,0.450718499188508,6.77816029238295
"163",-1.05364909824262,0.893487156523218,0.449943896414203,7.50956205156595
"164",-1.11823906992223,0.886886390830281,0.445820531354524,7.83440642810043
"165",-1.0542723743517,0.893062304351201,0.432418878534051,6.66154644009005
"166",-1.06560735644907,0.892353891089843,0.422169419725869,7.32458340504104
"167",-1.0696236135001,0.892073647613099,0.424725563198104,6.16275021182335
"168",-1.10608186590417,0.889061500682012,0.422010112895789,6.20443899861048
"169",-1.08515641737335,0.89117528728403,0.425026707133778,7.39594303206586
"170",-1.13349594407099,0.886610538490775,0.41785142080894,7.51747075132061
"171",-1.06081242804466,0.894207281173507,0.414013575333693,6.49883322340094
"172",-1.10648357930301,0.888962049537716,0.416789527955539,7.08460050027427
"173",-1.01939728705013,0.898073957396025,0.402767497330734,6.91373669631545
"174",-1.02743782384236,0.896585059272341,0.417426880304554,5.85771138590787
"175",-1.02340077908257,0.896931774327396,0.40864946821019,5.50389049924148
"176",-0.927488737488556,0.906405639496106,0.406133302337043,5.03449175651653
"177",-1.02454237383593,0.897193264929296,0.401400327435912,4.99433849496897
"178",-0.973665778365981,0.902371802686628,0.404934562651607,4.38443229049373
"179",-0.88264925995843,0.91104593701496,0.398321444223862,4.28819069404319
"180",-0.928584208908358,0.906822061402323,0.408112484938083,3.96099455963163
"181",-0.879744580051405,0.911982947949374,0.403499189277556,4.2329919399039
"182",-0.888559669200184,0.910211618033634,0.409497136498294,4.03323409270556
"183",-0.944277348854183,0.904626511898932,0.418007137028968,3.92106224913892
"184",-0.993076404396078,0.900384785963639,0.415838623785932,4.32551289308669
"185",-0.990152421712404,0.901476856635419,0.410951648401208,4.74464637814178
"186",-0.964669606051728,0.904227441679171,0.416252167592979,4.04612337549038
"187",-0.970598633773306,0.903512436020069,0.418651968286788,4.09815276472564
"188",-1.02619832489462,0.897041507079682,0.436412734321953,4.1410961318071
"189",-1.01089245316829,0.898576715055647,0.428041373087091,5.16488375394357
"190",-0.983961130396964,0.902249107100359,0.422559436957806,5.17546533834233
"191",-0.977769614000221,0.902320425162515,0.419286409592558,4.65233671677377
"192",-0.949686087920035,0.905696903393242,0.411730232267096,5.41376943925139
"193",-0.973563491176099,0.903129577086992,0.421698544292653,6.45185776330249
"194",-0.928529050576384,0.908173179308949,0.406953503501887,7.4022669836368
"195",-0.943033777792796,0.906447813013799,0.405717824091163,7.97998116518146
"196",-0.967690618595829,0.904049579854248,0.406064379783036,7.30149167382997
"197",-0.977927895946786,0.902824422572,0.405374811895418,8.02402902730946
"198",-0.976071269170259,0.902919762952151,0.410754675096052,8.0669478269459
"199",-0.943720709247385,0.905552078829971,0.409705249932741,8.82225404207603
"200",-0.911289324712645,0.908968087210069,0.407240857559552,8.86666316065345
"201",-0.894721687522169,0.91043441740389,0.406749165685275,10.2774883238942
"202",-0.907254564727763,0.908911632958621,0.416288875720987,9.63483098783277
"203",-0.906137349926985,0.909328693585577,0.420214521125186,10.770391435175
"204",-0.889790716952081,0.910881642745068,0.421076608370105,12.0714844407272
"205",-0.886369378595425,0.911688414962194,0.413789127624945,10.8128117745585
"206",-0.901545942808037,0.910182768131316,0.414582122583692,9.85250830039559
"207",-0.870050359534801,0.913551684714024,0.40487250601791,9.08177333606685
"208",-0.888622777980565,0.911612342532958,0.411945731724268,11.2244660995445
"209",-0.915615657272265,0.908601586873298,0.413631878839973,15.1412327447693
"210",-0.908686699664435,0.909232301183288,0.402876151115634,23.8173696872542
"211",-0.891916886726545,0.910996635119626,0.397321106483475,25.0748108607524
"212",-0.853837433908056,0.914721837908382,0.396072805897421,38.3794185079984
"213",-0.862684144140096,0.913909081131777,0.397994498786768,16.7778854606193
"214",-0.89369221068926,0.91078413674427,0.40270028854005,14.056277653515
"215",-0.872870224530143,0.912679312031612,0.399519997508235,12.4383659936677
"216",-0.915168048320424,0.90855266970832,0.416895763905931,14.78801797221
"217",-0.953724949841659,0.90499806639272,0.421207620898823,20.9804478828367
"218",-0.918283179073118,0.908416277771847,0.416509431915469,16.2473744445293
"219",-0.975555487974615,0.902963937587759,0.420753629733317,15.4278137436185
"220",-0.946734413897791,0.905277338120634,0.410315055575077,21.3434053953418
"221",-0.93103116621791,0.907053263570976,0.411953393714877,19.9906762504643
"222",-0.874650698654812,0.912603771546463,0.405218354954657,27.4651897016481
"223",-0.957054210616554,0.904387492051985,0.415681473915737,38.5326618916261
"224",-0.936947577046622,0.906554052804046,0.414570952784983,37.763113651068
"225",-0.914316843581619,0.908731341211957,0.406258536005929,35.1598698864765
"226",-0.912946914353719,0.908716838052449,0.407712254062526,55.8809341685631
"227",-0.929166808843534,0.907241430791956,0.408675691993232,29.4924359230134
"228",-0.908956199536138,0.909579006717921,0.403159003435697,16.2291706225951
"229",-0.944152645509928,0.906091007960815,0.415202805737031,17.2214295978174
"230",-1.03176798374639,0.897356359947608,0.423873524725665,14.6359275204672
"231",-1.01464242676205,0.898969618961144,0.416054000669368,16.6013239492741
"232",-0.969710476513122,0.903249638826269,0.412159402053619,17.7441097068547
"233",-0.982149408473945,0.902141457990394,0.412880880110778,17.751299598245
"234",-1.01650194091503,0.898706908513512,0.420993580759211,18.0313623984919
"235",-0.988000553631631,0.901426781172955,0.422755858503955,14.0003506619959
"236",-0.918789422458982,0.908135223521779,0.406946834733223,15.3848793846116
"237",-0.897425564660931,0.910706200749227,0.403565230693387,10.0091060744034
"238",-0.908679105989849,0.909479850154203,0.406275296389107,10.1944023793684
"239",-0.965706675604992,0.903564897939545,0.418859678326188,9.26376253428752
"240",-0.940210451599082,0.906346587066366,0.419566022541359,9.17003227442864
"241",-0.975479690973897,0.903195880775701,0.42128105542059,11.5321251179891
"242",-0.940645725654825,0.90663348268901,0.426869301282925,8.25877000182018
"243",-1.00398729114409,0.900508388391282,0.433594410171672,9.91672794139043
"244",-1.01590792189112,0.899020414839015,0.433214233983685,8.90820327367446
"245",-0.960216903284256,0.904677928039698,0.429228165321066,10.5730560761842
"246",-0.87431114282561,0.913202055703993,0.415927001772042,9.68639095236991
"247",-0.92990388736559,0.907457135893298,0.418129055815261,12.3277417609626
"248",-0.858009511751216,0.914647682373196,0.409473650042319,11.8311355438472
"249",-0.834987529560464,0.916612464645892,0.4103003474178,13.9589505696747
"250",-0.872446756236903,0.913261524079978,0.409077353223091,13.8490351384466
"251",-0.853089336629838,0.915167100713045,0.411669639836127,13.2898880894102
"252",-0.875888980071849,0.913035807330484,0.408440124682187,14.2150417794114
"253",-0.92231246915581,0.908526721381241,0.412141011219776,15.6237999008789
"254",-0.966044588377956,0.903965881726795,0.417118649166839,16.4393699522998
"255",-0.916368316548362,0.90913059483446,0.403591053209419,13.0130783628712
"256",-0.904942856226727,0.910422348587674,0.400326019576965,15.1954339610606
"257",-0.879144694450751,0.912623930330777,0.396821483966947,15.788673217455
"258",-0.86711152491472,0.913625970025174,0.399975288472779,15.2389693680422
"259",-0.838205761293067,0.916291747136036,0.401138981577106,12.7203342330457
"260",-0.862164965450752,0.91390048943926,0.401541228919597,23.4041175171188
"261",-0.910656417744698,0.90922716518118,0.413622781360698,21.2475504411635
"262",-0.918521494655928,0.908419926336581,0.416040822906232,22.3493497386151
"263",-0.905713402706832,0.909709130357441,0.413574066667721,17.7234474005669
"264",-0.89581947527976,0.910695927576376,0.419203818448699,12.2195117900235
"265",-0.855180062565115,0.914622540602751,0.421852524208392,13.2621686390991
"266",-0.832434848741799,0.916769189145768,0.423145031658739,7.78188893028604
"267",-0.93260113243661,0.907199392256196,0.42287883789683,8.4803708240361
"268",-0.889947584922593,0.911293289818263,0.423629190319352,9.35020396877926
"269",-0.964294622530056,0.903823493205311,0.434822043097444,8.73874615431154
"270",-0.946011195789639,0.90575665210214,0.436647084955939,7.58180124673223
"271",-1.0339451053163,0.897403088250849,0.436376237725363,7.39447362909759
"272",-0.994342261152818,0.90110616087532,0.438672232221136,9.91743870236992
"273",-1.01592958730488,0.898836082968659,0.442503728864964,9.13173247758903
"274",-1.06215514423102,0.894593998980024,0.445295427803702,7.52127933973353
"275",-1.06532760478357,0.894071418362784,0.438799267084779,8.48602349944362
"276",-1.01076005526216,0.899162046478889,0.429269031984164,7.22599151849686
"277",-0.921340350000792,0.908343925151842,0.40732755668651,8.38921676977872
"278",-0.908469353115644,0.909076681077077,0.41566596994486,7.56169283095759
"279",-0.882979025652324,0.912078869330397,0.420139735614555,9.25618034963557
"280",-0.861717877606531,0.914352199632745,0.419752915136894,8.82366607813577
"281",-0.870084102702454,0.91336458861108,0.423771887924753,6.91888790508084
"282",-0.897142679577399,0.910656278567429,0.42501212339395,7.57087538237846
"283",-0.88781218413127,0.911286623769848,0.424840490789075,9.03743026440735
"284",-0.967641588108533,0.903202760919193,0.443013844221794,8.14195453551701
"285",-1.03179639839985,0.896745268079592,0.439042106405225,9.49436056508309
"286",-1.02885705284613,0.897449983340536,0.42998654496724,10.4601554507698
"287",-0.961774344729589,0.904170663562476,0.418498613644806,9.92355770394082
"288",-0.949736427804946,0.905208543989142,0.424476349979747,7.33405653833474
"289",-0.892318842172226,0.910980546698682,0.413867097618584,7.37142825401448
"290",-0.848104584296544,0.915254266411871,0.407735735114235,8.63184691232147
"291",-0.84137910192038,0.916305703255546,0.406263143045467,9.64315264811977
"292",-0.921911503820497,0.908071215876508,0.413651313425015,20.5520412669525
"293",-0.894157736705586,0.911098412788638,0.415142540127277,16.823387539281
"294",-0.91082188616903,0.909538643424857,0.41326590620706,21.6322647094367
"295",-0.863521404991047,0.914461643619149,0.406298893693276,27.6993176601753
"296",-0.77080915037146,0.923502491263516,0.400074960795699,14.762169375385
"297",-0.748385677313564,0.925326973548066,0.396395583468325,16.4207773027099
"298",-0.675298970827803,0.932477016077036,0.381190629371531,11.479602742834
"299",-0.670432627344282,0.932775768098332,0.382016751748943,8.58407134896154
"300",-0.738338112662502,0.926264405045427,0.384078271118481,8.60433300733947
"301",-0.726051092870022,0.927720115069054,0.381822078443876,7.84090455256736
"302",-0.727084549998975,0.927068608556115,0.379099754595165,8.9645236038148
"303",-0.789245619890977,0.921496700691251,0.382610842109141,12.4276806261472
"304",-0.820613393331778,0.918268023332378,0.384310810822491,13.8059964221672
"305",-0.783679405346163,0.921988766005694,0.377532074679679,9.0897533416745
"306",-0.774497924053951,0.922897020496445,0.384513077068645,7.80544494172485
"307",-0.768856224231088,0.922991574316967,0.385846622185749,8.23001836823449
"308",-0.737042997794829,0.926691353491898,0.376625812122767,9.60567908907935
"309",-0.757011474145786,0.924708826737826,0.377081896769549,9.05743503862237
"310",-0.712482804709542,0.928760915098657,0.373581668204208,7.94509512164059
"311",-0.744206632619988,0.925165566685084,0.371702415981164,7.14368929557821
"312",-0.731565090032468,0.926547020795699,0.373365605433628,7.97568629680303
"313",-0.733415217389766,0.926343307608943,0.373554791327345,8.783683771926
"314",-0.703473680061,0.928773193355565,0.367518520076828,6.92651863451143
"315",-0.75366330184035,0.924316279060713,0.363366402550546,7.61895340234592
"316",-0.747457290104041,0.925016447844421,0.363959615915365,7.79355237111097
"317",-0.753846382329207,0.924135931452129,0.357970112231452,9.13181914787569
"318",-0.699181838245628,0.929364270056708,0.356645140076518,7.26345767918485
"319",-0.665581316908346,0.932610307715806,0.347334380459972,8.38675658277843
"320",-0.697170762234764,0.929768013263918,0.353431875017342,7.76000290266518
"321",-0.754231286600119,0.924255977434748,0.358506039948036,7.24023752626856
"322",-0.761311684846673,0.923850820345221,0.3504988287372,7.7512181373046
"323",-0.703925742586846,0.92938717509289,0.350789307756825,8.01224876577029
"324",-0.743222641755854,0.925815042689813,0.352135924068556,8.55495952275877
"325",-0.677414650295845,0.932430205950942,0.344826110334859,8.84765914106027
"326",-0.64956395965434,0.934836725589562,0.343308718398805,7.5020623616247
"327",-0.63612580882515,0.93619397701265,0.33859393957685,5.58772002545622
"328",-0.616688470096992,0.93815288783948,0.334159825400297,5.19357093853226
"329",-0.588944504080351,0.940714545387436,0.318862092968614,5.27924990853172
"330",-0.579329579904711,0.941500618287815,0.326469217135718,5.43149619504841
"331",-0.636962636675787,0.935866945638746,0.335090676537611,5.06072624267929
"332",-0.635818146446573,0.936141442849303,0.335796023079016,5.06415278497718
"333",-0.554771120872486,0.944989456583969,0.331538506831463,4.85299369673036
"334",-0.538066435030862,0.9463937808466,0.335496041417655,4.50065203932783
"335",-0.582664568788909,0.942355540488855,0.335204740621315,5.16975238953385
"336",-0.609232589242132,0.939589757197679,0.336928163120823,5.17587540911072
"337",-0.606763878890404,0.939457363530982,0.335977375951889,6.49210981154738
"338",-0.62249147012872,0.937905433208556,0.33476366478758,7.11453291094684
"339",-0.641889385571782,0.936120985158084,0.342058991326614,7.26372262794477
"340",-0.724012053645446,0.927911230772221,0.348868527024504,7.25481793706467
"341",-0.65308950732032,0.934956155613606,0.34018186465392,8.31750830168529
"342",-0.6566960210206,0.934233777485625,0.338644906396765,7.15305291190553
"343",-0.694848691101853,0.930043716444451,0.346411338755853,6.59497793373742
"344",-0.731714002800406,0.926179114666947,0.358893550752708,5.50431638474907
"345",-0.7566724326349,0.924543833878772,0.363560713403636,5.9213831719973
"346",-0.72461142231073,0.927552655446938,0.355840996355374,5.48348870348041
"347",-0.747621001197825,0.925294250666716,0.356207095055441,6.36043994766938
"348",-0.778176754540407,0.921754456507242,0.357529478224537,6.17353912098037
"349",-0.761387767576032,0.92383533042511,0.356236277749904,6.36708837644613
"350",-0.761342695073493,0.923705635474112,0.35757677947877,6.10455267033426
"351",-0.756847012419068,0.924231700589489,0.350843479565966,5.22306010963374
"352",-0.811082442053459,0.918797504454105,0.354465306555217,5.01207992156881
"353",-0.787806660787759,0.921527887297189,0.354199640385793,5.43066392061951
"354",-0.73343892347147,0.926482993020743,0.353871499718871,5.26064304679147
"355",-0.729525002856241,0.926985096456007,0.363397558762907,5.27404452001484
"356",-0.768588475797267,0.923217839441025,0.360824868107674,6.58083475590023
"357",-0.80364818598101,0.919557905866839,0.366483696546434,5.66792218971593
"358",-0.74584557241237,0.925273632619117,0.35198748123019,6.84162748272256
"359",-0.807125254855177,0.919075317768622,0.353313540407696,5.90754665855783
"360",-0.778429410226593,0.921808897187728,0.347575802149701,7.75343307788659
"361",-0.727224877065732,0.926792069837454,0.348070599883166,6.58835636376725
"362",-0.750820537373073,0.924443211315538,0.354502364916514,6.32012001185376
"363",-0.713756125482994,0.928266225199746,0.357254004063929,5.54651222785754
"364",-0.761034306570828,0.923861950322892,0.349834741078192,5.59940960984515
"365",-0.742261868237864,0.925492186254935,0.342089781070731,6.74816488975792
"366",-0.739687635194542,0.92599766044091,0.34666830288581,7.56782527842489
"367",-0.687999011378335,0.930926649838011,0.336448076009755,8.85126118400144
"368",-0.585775053312051,0.940830595955827,0.32124983284122,7.72276700875016
"369",-0.635628059062783,0.935760172694334,0.328506317266866,7.77858846157238
"370",-0.573329236279491,0.941838136598143,0.324325664761528,5.99487141315669
"371",-0.52833529475508,0.946051800052844,0.331676987187599,5.36374413698996
"372",-0.539176177494812,0.944969104282574,0.335110612894582,4.85805639257089
"373",-0.603409477533884,0.939139329232858,0.338175926493516,4.87656742299397
"374",-0.60819740573114,0.93843726792854,0.342521766566115,5.41137484427122
"375",-0.614813609880013,0.937716882021466,0.335017459242393,6.56132146527305
"376",-0.597172662208271,0.939545002021627,0.335239096711931,5.83671111948508
"377",-0.605852322961375,0.938590511729325,0.333012386335705,6.89309760614282
"378",-0.620355125131059,0.93756675955831,0.339405357039484,7.93474614090555
"379",-0.635561991364131,0.935682076435354,0.335655470215933,7.67139722624314
"380",-0.600762652424334,0.939223655093429,0.334509202473773,7.56291453580153
"381",-0.614594329153708,0.93819569364,0.331389027407236,9.92811697425448
"382",-0.558954503908058,0.94402248216817,0.324451617126795,10.2960495448271
"383",-0.539987863523106,0.945696966692136,0.320334664442388,11.5209723867136
"384",-0.555078711633031,0.944006362423643,0.314764718959017,11.0319660115358
"385",-0.534135154418196,0.946229324985781,0.314116254083038,9.44471042376695
"386",-0.546659301505403,0.945027741612564,0.314024621598364,7.80184580846637
"387",-0.554674088546812,0.944466344276243,0.316854678741695,9.11891860332876
