"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"result.49",-6.69846469600177,0.308218713588799,0.608021950172858,-0.0966505240322656,0.98966007290705,0.0773330884534728,5.284404800588,-0.271443959191347,0.971160384847655,0.154024230172461,49
"result.50",-0.121796046639948,0.987290796716681,0.0795338589468868,-0.534095621587726,0.944302594261917,0.223070486635805,2.17086532035682,-0.271673477340126,0.971136717688762,0.153706742869241,50
"result.51",-2.63820088389375,0.724506185469428,0.357659226158707,-0.155485152553412,0.983784175437368,0.114916339298932,2.10000152539812,-0.270383680559211,0.971266087756167,0.153764857461181,51
"result.52",-0.0913395468975481,0.990099006901492,0.0570542324985407,-0.096403911033045,0.989656703831647,0.0960377817846808,2.26011547216017,-0.277513084436485,0.970517053749202,0.155323120816884,52
"result.53",-0.100719694317193,0.989377160672898,0.0692390503805103,-0.131534901894481,0.986323180615337,0.10093561250254,2.38092683292301,-0.273679235999894,0.970905999220037,0.154944140476786,53
"result.56",-0.160521622205044,0.98317196644796,0.0920670487241526,-0.130960235283243,0.986169674296388,0.0848228189499545,9.7978174836481,-0.27231501362805,0.971062323892568,0.15432020900838,56
"result.57",-0.158535774393616,0.983428360242615,0.0814115481648128,-0.0969770908115497,0.990095362141561,0.0630979439489535,5.40228064800842,-0.258828551267425,0.97248690977525,0.149954424373266,57
"result.58",-0.095976022485921,0.98989574388913,0.0667255931233021,-0.0974621498499756,0.989778183056948,0.0686267003532441,9.31540069512644,-0.265199858340677,0.971811433459975,0.152110646709223,58
"result.59",-0.153115399883016,0.983848567412226,0.0875257802315453,-6.55017748351293,0.32343559494663,0.605832678998359,6.51157251731306,-0.27239735901618,0.971043811695624,0.153564278447023,59
"result.60",-0.137194598048097,0.985514652073769,0.0874629916675805,-0.147114786794166,0.984411539558079,0.0910490712733823,4.32825807241208,-0.267605199820641,0.971561888804688,0.152883689830616,60
"result.61",-0.847353962302004,0.911270872896835,0.23199739465905,-0.141490407699061,0.985107292551568,0.0850250107548372,4.5150003382847,-0.271890738377317,0.971109844888935,0.153824476284893,61
"result.62",-0.0962531702500292,0.9900986725149,0.0668539457338806,-0.360051763368296,0.962357208928299,0.163201964198736,2.10002515660082,-0.270611826388083,0.971237710479597,0.153283666537104,62
"result.63",-0.0972441054871158,0.990098947830404,0.0680630346307375,-0.110869731742921,0.988205705184119,0.0801014295565537,10.2886536228816,-0.277985579144436,0.970463026988709,0.155518071283083,63
"result.64",-7.72011099084288,0.203881285895586,0.653844879195234,-0.248649566741268,0.974085578988348,0.153530497510841,2.21224570707705,-0.2674359829501,0.971585868051422,0.152756451118167,64
"result.65",-0.173780644030189,0.981819869906559,0.0901836871886097,-0.116885160998023,0.987806652972805,0.0805047690615599,3.92293327095925,-0.265836963969409,0.971752963577273,0.152401023412215,65
"result.67",-0.115768925609373,0.987774490458665,0.0773397986345795,-0.108129839024095,0.988628762267337,0.0800218628651557,3.59062671857023,-0.281103141409481,0.970131198685989,0.15630382592409,67
"result.70",-8.3031331432079,0.144981401139059,0.670631608618916,-0.102401544039031,0.989366161278026,0.0710734985388263,5.58452715135984,-0.271279823681454,0.971163426554059,0.153961198873404,70
"result.71",-0.149306013777937,0.984350365782842,0.0834304192093243,-0.117273498480744,0.987683913530488,0.0950844576031538,2.59492091432564,-0.265563680324755,0.971782347795566,0.152243048754225,71
"result.73",-0.0947689557401222,0.99009900080666,0.0561369345793744,-0.156965141525307,0.983629103610977,0.0891901879752511,14.059133053063,-0.274696592304864,0.970807746645869,0.154512558375295,73
"result.75",-0.160070940685156,0.983203687074083,0.0894849284881492,-0.871847684270436,0.909348548300524,0.287100723520627,2.14293285624735,-0.282933569723212,0.969939039128357,0.15760240445001,75
"result.76",-0.108892724060388,0.988475577227542,0.0863011990490436,-0.13691798252125,0.985649581694071,0.0897193970819954,2.36009805106907,-0.257196321782448,0.972660919820321,0.149799931651555,76
"result.77",-0.144905093450038,0.984763809444776,0.0933858341316254,-0.0959356715883332,0.990097603576304,0.0647092705329283,11.346825113176,-0.269361404265354,0.971373659422748,0.153017637067514,77
