"","V1","V2","V3","V4","V5","V6","V7"
"result.1",-0.595327762220031,0.94152963452313,1.1339740692175,-0.655861680608705,0.936010861324713,1.15124434612387,1
"result.2",-0.586228332467727,0.945290739914549,1.12992165727178,-0.543589531283386,0.946566462963753,1.11303016595765,2
"result.3",-0.854509508857054,0.921427590006532,1.19473726344976,-0.971246473404822,0.91113103933508,1.2043589918447,3
"result.4",-0.725693249037853,0.924524411968252,1.15847369229675,-0.69855762816482,0.93020100600449,1.15910929879638,4
"result.5",-0.725851619480195,0.929913334538122,1.14423475272135,-0.768312876812206,0.925659698187522,1.18192028339078,5
"result.6",-0.555338414849366,0.940755425871409,1.0765709998101,-0.577691956647733,0.937005223587926,1.09098494615469,6
"result.7",-0.674275338529523,0.941031726972846,1.07174142430963,-0.660232050184976,0.941530840472899,1.0837790777275,7
"result.8",-0.508827961106497,0.951816738753721,1.12751432610645,-0.527832448070842,0.950086293307897,1.12252735464547,8
"result.9",-0.64920512036549,0.944205524279462,1.42785014197636,-0.553052364460514,0.947521575085931,1.21278737548751,9
"result.10",-0.587900781921894,0.93916889978337,1.17753318420839,-0.575205584799112,0.938175545655351,1.15206935580653,10
"result.11",-1.05362444918212,0.900898713566026,1.30506338471289,-0.919576444497258,0.910185959728465,1.28527119116814,11
"result.12",-0.796309999875803,0.922665325868613,1.17377034904909,-0.815842000368817,0.918152887596678,1.17250946204555,12
"result.13",-0.685253073873405,0.932696446244719,1.21831273691055,-0.758613135840153,0.925226286496984,1.2302292157093,13
"result.14",-0.598250890904825,0.945263002295091,1.06506369347579,-0.602238992985707,0.942200869092524,1.07090871154712,14
"result.15",-0.517775321320229,0.949322122368459,1.13123208066526,-0.618169508869363,0.94023214281975,1.18225759858931,15
"result.16",-0.825564841512995,0.927458071256495,1.08540146968762,-0.636202571719888,0.94020805512941,1.08117033011288,16
"result.17",-0.619864215053311,0.938941955323605,1.14780061774692,-0.62025732886112,0.93551132571599,1.17574664018345,17
"result.18",-0.647916116045154,0.942968868007867,1.13199575404762,-0.646594406798254,0.938744151084322,1.09821171068819,18
"result.19",-0.68347113724343,0.93234448141717,1.15403623330649,-0.681103137517236,0.930351931367573,1.13505294703922,19
"result.20",-0.584948104838903,0.932288426006426,1.1310812427361,-0.628749566197948,0.931165371887519,1.10306271642302,20
"result.21",-0.469118348841539,0.956974706957568,1.073433623519,-0.537139013725681,0.9493773633358,1.12653718863637,21
"result.22",-0.784583493007221,0.924363774435605,1.20674429346882,-0.761107755162682,0.924129111508628,1.20110126741836,22
"result.23",-0.527833537516648,0.948210416915083,1.15535888055318,-0.552783713560537,0.946490438776048,1.14725487973447,23
"result.24",-0.822812066521114,0.918126545090784,1.10763637275028,-0.832180124395907,0.915996554253697,1.11238128412565,24
