"","1993-11-04","","","1993-11-04","","","","","","",""
"result.700",0.00552772990751293,0.0380780261489733,0,3.25502962414567e-06,0.0148809751169579,0,9.35324520944393e-07,0.0293310352399281,0,2.38033053324126e-06,700
"result.701",-0.00840145799460856,0.0373364986868623,0,4.57379566814658e-06,0.0148809751169579,0,2.32824331115639e-06,0.0290254474341779,0,3.74269054287823e-06,701
"result.702",0.00279822606484359,0.0368994183867315,0,3.41011923218842e-06,0.0148809751169579,0,1.2082749052113e-06,0.0290379305358649,0,2.62397044710185e-06,702
"result.703",0.000347407367288888,0.0366557939192163,0,3.63083865519234e-06,0.0148809751169579,0,1.45335677496674e-06,0.0282804800526667,0,2.79330726853747e-06,703
"result.704",0.00441434232326365,0.0360436811055749,0,3.16293387823077e-06,0.0148809751169579,0,1.04666327936931e-06,0.0277187133668514,0,2.33043710435852e-06,704
"result.705",0.00205737457575594,0.0351513965518322,0,3.30940219760726e-06,0.0148809751169579,0,1.28236005412005e-06,0.0271998627501894,0,2.51424881744307e-06,705
"result.706",-0.00133608820990716,0.0344367718077123,0,3.57728600176155e-06,0.0148809751169579,0,1.62170633268633e-06,0.0264582633501275,0,2.77943515600316e-06,706
"result.707",-0.000931790917468867,0.0337309620618456,0,3.46627529793106e-06,0.0148809751169579,0,1.5812766034425e-06,0.0258926473641177,0,2.68244382815836e-06,707
"result.708",0.00839980383325933,0.0327392615792306,0,2.43394577459686e-06,0.0148809751169579,0,6.48117128369785e-07,0.0250110412841296,0,1.66112374508684e-06,708
"result.709",-0.005457046740724,0.0323079747219666,0,3.77650214626864e-06,0.0148809751169579,0,2.03380218576797e-06,0.0254563781218012,0,3.09134248625218e-06,709
"result.710",-0.00473364810771493,0.0325068095837295,0,3.72404576914404e-06,0.0148809751169579,0,1.96146232246707e-06,0.0252031605031742,0,2.99368086108859e-06,710
"result.711",0.00378870908303863,0.0317152236279341,0,2.79265145448924e-06,0.0148809751169579,0,1.1092266033918e-06,0.0244859929393321,0,2.06972838562912e-06,711
"result.712",-0.00238884432937958,0.0318026208637363,0,3.41914651931121e-06,0.0148809751169579,0,1.72698194463356e-06,0.02449298662163,0,2.68818309510066e-06,712
"result.713",-0.0112085848000865,0.0312848574594042,0,4.2493442259486e-06,0.0148809751169579,0,2.60895599170415e-06,0.0239965526392171,0,3.52051374392997e-06,713
"result.714",-0.00826348868951055,0.0309246494886608,0,3.9188138178167e-06,0.0148809751169579,0,2.31444638064659e-06,0.0249355805380974,0,3.31990692276043e-06,714
"result.715",0.0041784099814004,0.0319477219310969,0,2.77693119496934e-06,0.0148809751169579,0,1.07025651355563e-06,0.0251542317526903,0,2.09758217712876e-06,715
"result.716",0.00135845804760049,0.0318235154880924,0,3.04650574404885e-06,0.0148809751169579,0,1.35225170693559e-06,0.0245343496819262,0,2.31758916343232e-06,716
"result.717",-0.00945562090689833,0.0313054946684375,0,4.07611155753313e-06,0.0148809751169579,0,2.43365960238535e-06,0.0239530090594342,0,3.34086299663288e-06,717
"result.718",0.00956239820443106,0.0311460339692431,0,2.15836357648097e-06,0.0148809751169579,0,5.31857691252626e-07,0.0247482685821099,0,1.51858703776771e-06,718
"result.719",0.0122477990471213,0.0317113726592524,0,1.9463573612129e-06,0.0148809751169579,0,2.63317606983635e-07,0.0252011596613906,0,1.29533606142679e-06,719
"result.720",7.53075163224537e-05,0.032325392805852,0,3.2250085289526e-06,0.0148809751169579,0,1.48056676006338e-06,0.026234226991754,0,2.61589194754287e-06,720
"result.721",0.0052138304553333,0.033257719365487,0,2.80438889101507e-06,0.0148809751169579,0,9.66714466162353e-07,0.0254899004668269,0,2.02760700114913e-06,721
"result.722",0.00578290329978959,0.0327146168195682,0,2.69317135197757e-06,0.0148809751169579,0,9.09807181716731e-07,0.0253527425962492,0,1.95698392964575e-06,722
"result.723",0.013893873652191,0.0323706643609896,0,1.84767907087966e-06,0.0148809751169579,0,9.87101464766822e-08,0.0251411122222919,0,1.12472385700997e-06,723
"result.724",0.00504207984300376,0.0322896402234321,0,2.72475603804253e-06,0.0148809751169579,0,9.83889527395306e-07,0.0266163531188691,0,2.15742732758629e-06,724
"result.725",-0.00152163727848986,0.0338866840420664,0,3.54083213205524e-06,0.0148809751169579,0,1.6402612395446e-06,0.0262567019270083,0,2.77783392054951e-06,725
"result.726",-0.00215482384019783,0.0334366637183265,0,3.55914875585205e-06,0.0148809751169579,0,1.70357989571539e-06,0.0256530591356135,0,2.78078829758082e-06,726
"result.727",0.00224267250112131,0.0328194226005181,0,3.05767500993934e-06,0.0148809751169579,0,1.26383026158352e-06,0.0251968253199217,0,2.29541528187978e-06,727
"result.728",0.0058831420310792,0.0320599636491679,0,2.61768216180858e-06,0.0148809751169579,0,8.99783308587771e-07,0.0246000891147016,0,1.87169470836204e-06,728
"result.729",-0.000800939237137754,0.031622425504203,0,3.24233647413372e-06,0.0148809751169579,0,1.56819143540939e-06,0.0245710710365665,0,2.53720102737014e-06,729
"result.730",-0.00126813130156656,0.0312499815354883,0,3.25181128370513e-06,0.0148809751169579,0,1.61491064185227e-06,0.0239112031040582,0,2.5179334405622e-06,730
"result.732",4.3695003916433e-05,0.0301665794641153,0,3.01228844601955e-06,0.0148809751169579,0,1.48372801130398e-06,0.0230491026638339,0,2.3005407659915e-06,732
"result.733",0.000481056826632908,0.0295286229729399,0,2.90475661463038e-06,0.0148809751169579,0,1.43999182903234e-06,0.0225458100600632,0,2.20647532334279e-06,733
"result.734",0.00165999074787759,0.0288007754261557,0,2.71407846782751e-06,0.0148809751169579,0,1.32209843690788e-06,0.0219807775614316,0,2.03207868135518e-06,734
"result.735",0.00254284827884366,0.0282275088906161,0,2.56846606117696e-06,0.0148809751169579,0,1.23381268381129e-06,0.0215611115562347,0,1.9018263277389e-06,735
"result.736",0.00712898478516522,0.0276896275223137,0,2.05606427371463e-06,0.0148809751169579,0,7.75199033179183e-07,0.0211822516159461,0,1.40532668307793e-06,736
"result.737",-0.00177385370233019,0.0273189217470033,0,2.90927754493303e-06,0.0148809751169579,0,1.66548288192863e-06,0.0214494900234205,0,2.32233437257482e-06,737
"result.738",0.0124513782783602,0.0275969570460219,0,1.51455787676601e-06,0.0148809751169579,0,2.42959683859745e-07,0.0210557517959737,0,8.60437351761255e-07,738
"result.739",0.00267654620838798,0.0276984755890552,0,2.50219293806645e-06,0.0148809751169579,0,1.22044289085686e-06,0.0228682283055077,0,2.01916820971175e-06,739
"result.740",-0.00384623035624188,0.0292528363858722,0,3.30990667421104e-06,0.0148809751169579,0,1.87272054731977e-06,0.0224152778480144,0,2.62615082042534e-06,740
"result.741",-0.00558192490577714,0.0288270489967246,0,3.4408973902498e-06,0.0148809751169579,0,2.04629000227328e-06,0.0221748064199397,0,2.77567313257138e-06,741
"result.742",-0.00306178416969605,0.0285168265065678,0,3.15786106762604e-06,0.0148809751169579,0,1.7942759286652e-06,0.0221195822575062,0,2.51813664271995e-06,742
"result.743",0.00867219405395403,0.0283967272676975,0,1.97245332137413e-06,0.0148809751169579,0,6.20878106300319e-07,0.0217741168998816,0,1.31019228459261e-06,743
"result.744",0.00410199279137924,0.0281719394960973,0,2.40699467047154e-06,0.0148809751169579,0,1.07789823255775e-06,0.0223483882524039,0,1.82463954610227e-06,744
"result.745",-0.00137965189665668,0.0287606007946479,0,3.01402526913013e-06,0.0148809751169579,0,1.62606270136128e-06,0.0221484009447563,0,2.35280528414104e-06,745
"result.746",0.00261548433531633,0.0283323779993125,0,2.57168936639934e-06,0.0148809751169579,0,1.22654907816402e-06,0.0216299429545573,0,1.90144586192389e-06,746
"result.747",0.00365597270989504,0.0279502296711556,0,2.42942569612579e-06,0.0148809751169579,0,1.12250024070616e-06,0.021394178766415,0,1.7738206056518e-06,747
"result.748",0.00540273566200433,0.0275613808566604,0,2.21586451946536e-06,0.0148809751169579,0,9.47823945495252e-07,0.0211762156890098,0,1.57734800270038e-06,748
"result.749",-0.00136559674288161,0.0272254096727593,0,2.85910064156378e-06,0.0148809751169579,0,1.62465718598377e-06,0.0211071311780508,0,2.247272792093e-06,749
"result.750",-0.00463135920442959,0.0273335952786411,0,3.19649544830672e-06,0.0148809751169579,0,1.95123343213853e-06,0.0208556257868347,0,2.54869849912615e-06,750
"result.751",0.000990229508051499,0.0269137394275631,0,2.59235099195088e-06,0.0148809751169579,0,1.38907456089049e-06,0.0207716383605009,0,1.97814088524472e-06,751
"result.752",-0.00706612379496718,0.0267620972856477,0,3.38282210806112e-06,0.0148809751169579,0,2.19470989119227e-06,0.0203988553548474,0,2.74649791498115e-06,752
"result.753",-0.0019526592218968,0.0264117781688995,0,2.83644373907932e-06,0.0148809751169579,0,1.68336343388528e-06,0.0207403351114671,0,2.26929943333614e-06,753
"result.754",-0.00523535078169068,0.0266573319790879,0,3.18926827607751e-06,0.0148809751169579,0,2.01163258986464e-06,0.0203455697801839,0,2.55809205618718e-06,754
"result.755",0.00606251673782587,0.0262533185690117,0,2.01908018311836e-06,0.0148809751169579,0,8.81845837913105e-07,0.0203428363581449,0,1.42803196203174e-06,755
"result.756",-0.000855641794547779,0.026438040187962,0,2.72936819825068e-06,0.0148809751169579,0,1.57366169115039e-06,0.0205982009846513,0,2.14538427791967e-06,756
"result.757",0.00621547882800577,0.0265855378120747,0,2.03700589840667e-06,0.0148809751169579,0,8.66549628895117e-07,0.0202570362462595,0,1.40415574182522e-06,757
"result.758",-0.00212910992456727,0.0261760724191973,0,2.83051823437614e-06,0.0148809751169579,0,1.70100850415233e-06,0.0204196676835933,0,2.25487776081581e-06,758
"result.759",0.00419704267283194,0.0263093045330791,0,2.21122618602447e-06,0.0148809751169579,0,1.06839324441248e-06,0.0200816960806594,0,1.58846534078258e-06,759
"result.760",0.0104303732301405,0.0261692006105321,0,1.57388273803898e-06,0.0148809751169579,0,4.4506018868169e-07,0.0201583164480649,0,9.72794321792335e-07,760
"result.761",0.0145269723561814,0.0260944170785038,0,1.15674447223211e-06,0.0148809751169579,0,3.54002760776471e-08,0.0212312161339599,0,6.70424377777775e-07,761
"result.762",0.00421418143166452,0.0273942417980422,0,2.31800603663751e-06,0.0148809751169579,0,1.06667936852922e-06,0.0233149759926322,0,1.91007945609656e-06,762
"result.763",0.00434700463417848,0.029900063566096,0,2.55530589319147e-06,0.0148809751169579,0,1.05339704827783e-06,0.0230359399546719,0,1.86889353204914e-06,763
"result.764",0.00143569475270766,0.0296855139994179,0,2.82498192467071e-06,0.0148809751169579,0,1.34452803642488e-06,0.0228815744843301,0,2.14458797316201e-06,764
"result.765",-0.00316128577469232,0.029306288301008,0,3.24675740756968e-06,0.0148809751169579,0,1.80422608916482e-06,0.0223889808390057,0,2.55502666136952e-06,765
"result.766",0.00214967939997557,0.0287880923310908,0,2.66384129311123e-06,0.0148809751169579,0,1.27312957169809e-06,0.0220975170958729,0,1.99478376958951e-06,766
"result.767",0.00647577939777477,0.0283740159455803,0,2.18982365478031e-06,0.0148809751169579,0,8.4051957191822e-07,0.0217080746072426,0,1.52322952094662e-06,767
"result.768",0.00236171131151508,0.0279809437227883,0,2.56192324112704e-06,0.0148809751169579,0,1.25192638054414e-06,0.0218302788035354,0,1.94685674920182e-06,768
"result.769",-0.000813724064182786,0.0281374370514627,0,2.89511611156423e-06,0.0148809751169579,0,1.5694699181139e-06,0.0215433428959348,0,2.23570669601151e-06,769
"result.770",0.00694976096521938,0.0277494631555939,0,2.07997021903722e-06,0.0148809751169579,0,7.93121415173765e-07,0.0211840086105731,0,1.42342476453522e-06,770
"result.771",0.00240902743910176,0.0273334808650461,0,2.49244534259415e-06,0.0148809751169579,0,1.24719476778548e-06,0.021409048477207,0,1.90000210381031e-06,771
"result.772",-0.00161433006110556,0.0275871105034255,0,2.92014405645279e-06,0.0148809751169579,0,1.64953051780616e-06,0.0211163690795264,0,2.27306991406295e-06,772
"result.773",0.00801889683298462,0.0272270408343118,0,1.92081440013251e-06,0.0148809751169579,0,6.86207828397252e-07,0.0207984709217555,0,1.27795740887695e-06,773
"result.774",0.0110245099029811,0.0267917595914966,0,1.57672496885138e-06,0.0148809751169579,0,3.85646521397638e-07,0.0211888868420936,0,1.01643769391114e-06,774
"result.775",-0.00141442724977736,0.0274628221263882,0,2.88772493761624e-06,0.0148809751169579,0,1.62954023667335e-06,0.0223322274389095,0,2.37466546886842e-06,775
"result.776",-0.0012707445798803,0.028704687394189,0,2.9975431974066e-06,0.0148809751169579,0,1.61517196968364e-06,0.0219475587959617,0,2.32183033758394e-06,776
"result.777",0.002671950338061,0.0281786047703818,0,2.5506654432318e-06,0.0148809751169579,0,1.22090247788956e-06,0.0215261292142959,0,1.88541788762328e-06,777
"result.778",-0.000607859523373833,0.0277619281212864,0,2.83697876446571e-06,0.0148809751169579,0,1.548883464033e-06,0.0212750771638695,0,2.18829366872409e-06,778
"result.779",-0.0110045618274626,0.0273972601952792,0,3.84018220227376e-06,0.0148809751169579,0,2.58855369444176e-06,0.0208902937635404,0,3.18948555909995e-06,779
"result.780",-0.00425887288700988,0.0270377402198321,0,3.12966131068385e-06,0.0148809751169579,0,1.91398480039657e-06,0.0220726656564421,0,2.6331538543449e-06,780
"result.781",-0.000966741500734614,0.0283813677554221,0,2.93481092561535e-06,0.0148809751169579,0,1.58477166176908e-06,0.0218606922933179,0,2.282743379405e-06,781
"result.782",-0.00644219678550861,0.0281890390026334,0,3.46312357881382e-06,0.0148809751169579,0,2.13231719024642e-06,0.0215210573100332,0,2.79632540955388e-06,782
"result.783",0.0136437015940354,0.0277026767144761,0,1.40589751204392e-06,0.0148809751169579,0,1.23727352292238e-07,0.0216229694205966,0,7.97926782656036e-07,783
"result.784",-0.00296538254806844,0.0278133788731267,0,3.07787614211918e-06,0.0148809751169579,0,1.78463576650244e-06,0.0232867420083405,0,2.62521245564061e-06,784
"result.785",-0.00915162668268188,0.0297917424036811,0,3.89433690863587e-06,0.0148809751169579,0,2.40326017996371e-06,0.0228809166647018,0,3.20325433473802e-06,785
"result.786",-0.0155510058902282,0.0294547299931551,0,4.50057358833783e-06,0.0148809751169579,0,3.04319810071827e-06,0.0233949910768344,0,3.89459969670583e-06,786
"result.787",-0.000905350074380529,0.0301873031868141,0,3.10926532611912e-06,0.0148809751169579,0,1.57863251913367e-06,0.025610126182089,0,2.65154762564666e-06,787
"result.788",-0.0105684335525247,0.0326668359376683,0,4.32352694901882e-06,0.0148809751169579,0,2.54494086694798e-06,0.0250506716353046,0,3.56191051878254e-06,788
"result.789",0.00699370951526745,0.0320219570310556,0,2.50282475157854e-06,0.0148809751169579,0,7.88726560168958e-07,0.0256525076267949,0,1.86587981115254e-06,789
"result.790",0.00754679162715011,0.0327037257082097,0,2.51569340810568e-06,0.0148809751169579,0,7.33418348980698e-07,0.0255532408765737,0,1.80064492494216e-06,790
"result.791",0.019251974982005,0.0327312718535708,0,1.34792968715643e-06,0.0148809751169579,1,0.00437056276506063,0.0256562119600752,0,6.40423697806945e-07,791
"result.792",0.00416155098981363,0.0330841425857429,0,2.89225915959261e-06,0.0148809751169579,0,1.07194241271431e-06,0.0290146434123616,0,2.48530924225452e-06,792
"result.793",-0.00260733543264013,0.03667522305836,0,3.92825584909958e-06,0.0148809751169579,0,1.74883105495961e-06,0.0283735156670914,0,3.09808510997282e-06,793
"result.794",0.00548757472686034,0.0359173681365732,0,3.04297934097095e-06,0.0148809751169579,0,9.39340039009652e-07,0.0276827064379046,0,2.21951317110418e-06,794
"result.795",0.0063576255361264,0.0354474186118168,0,2.90897930756872e-06,0.0148809751169579,0,8.52334958083056e-07,0.0275161858518881,0,2.11585603157594e-06,795
"result.796",0.0012825131958305,0.0349731964684494,0,3.36906832726152e-06,0.0148809751169579,0,1.35984619211259e-06,0.027243232972617,0,2.59607197767836e-06,796
"result.797",-0.00389239766120664,0.0343801253031231,0,3.82725229643255e-06,0.0148809751169579,0,1.87733727781625e-06,0.0264265352455724,0,3.03189329067757e-06,797
"result.798",-0.0175437043570694,0.033692964578826,0,5.12366689358898e-06,0.0148809751169579,0,3.24246794740238e-06,0.0259915410288524,0,4.3535245385917e-06,798
"result.799",-0.00504819884463181,0.0334841376693973,0,3.85323365140249e-06,0.0148809751169579,0,1.99291739615875e-06,0.0287121818602605,0,3.37603807048886e-06,799
"result.800",0.0148416487039311,0.0364154881246392,0,2.15738394207057e-06,0.0148809751169579,0,3.93264130267744e-09,0.0282484445445224,0,1.34067958405898e-06,800
"result.801",-0.000508136760150713,0.0359998564328734,0,3.65079931930201e-06,0.0148809751169579,0,1.53891118771069e-06,0.0297725797849788,0,3.02807165451262e-06,801
"result.802",0.00743561336547049,0.0376230148136685,0,3.01874014481947e-06,0.0148809751169579,0,7.44536175148658e-07,0.0289717818051901,0,2.15361684397173e-06,802
"result.803",-0.00641967942313215,0.0367850199099493,0,4.32046993330767e-06,0.0148809751169579,0,2.13006545400877e-06,0.0288116670345639,0,3.52313464576922e-06,803
"result.804",0.008568102146576,0.0367248803707483,0,2.81567782241692e-06,0.0148809751169579,0,6.31287297038121e-07,0.028634139634606,0,2.00660374880278e-06,804
"result.805",0.0061412998164796,0.0361341740154799,0,2.9992874198997e-06,0.0148809751169579,0,8.73967530047734e-07,0.0284796444933496,0,2.23383446768676e-06,805
"result.806",1.31796366504844e-05,0.0362077953907018,0,3.61946157540474e-06,0.0148809751169579,0,1.48677954803058e-06,0.0281931761735424,0,2.81799965368888e-06,806
"result.807",0.0122353771334236,0.035746861747036,0,2.35114846136098e-06,0.0148809751169579,0,2.64559798353401e-07,0.0274544055736073,0,1.52190284401821e-06,807
"result.808",-0.00216133959538034,0.0351244607858447,0,3.7285800381221e-06,0.0148809751169579,0,1.70423147123364e-06,0.0284512662528075,0,3.06126058481845e-06,808
"result.809",0.0033182475940885,0.0358663735520892,0,3.25481259579971e-06,0.0148809751169579,0,1.15627275228681e-06,0.0276266341526602,0,2.4308386558569e-06,809
"result.810",0.00830575964833624,0.0350798047256475,0,2.67740450773083e-06,0.0148809751169579,0,6.57521546862093e-07,0.0270317586216726,0,1.87259989733343e-06,810
"result.811",0.000682644422635548,0.0344646229361629,0,3.37819785135237e-06,0.0148809751169579,0,1.41983306943208e-06,0.0271328644471458,0,2.64502200245073e-06,811
"result.812",0.00772080513288387,0.0345215965492187,0,2.68007914163319e-06,0.0148809751169579,0,7.16016998407324e-07,0.0264926186042364,0,1.87718134713504e-06,812
"result.813",0.00447434904289601,0.0337912970669194,0,2.93169480240202e-06,0.0148809751169579,0,1.04066260740607e-06,0.0265170843074136,0,2.20427352645152e-06,813
"result.814",-0.0110885361295985,0.033684093273699,0,4.47726294032926e-06,0.0148809751169579,0,2.59695112465535e-06,0.026013911610515,0,3.71024477401094e-06,814
"result.815",-0.00909517137130944,0.0332716627186542,0,4.2366834089959e-06,0.0148809751169579,0,2.39761464882647e-06,0.026760560621492,0,3.58557319927974e-06,815
"result.816",-0.00716363413170384,0.0341824511329705,0,4.13460852646698e-06,0.0148809751169579,0,2.20446092486593e-06,0.0270607740614662,0,3.42244081931663e-06,816
"result.817",0,0.0344693098743889,0,3.44693098743851e-06,0.0148809751169579,0,1.48809751169563e-06,0.0269632971362746,0,2.69632971362717e-06,817
"result.818",0.00973000535315105,0.0342692842013506,0,2.45392788481968e-06,0.0148809751169579,0,5.15096976380628e-07,0.026289280201993,0,1.65592748488401e-06,818
"result.819",0.014993803128541,0.0334983601670089,0,1.85045570384658e-06,0.0148809751169579,1,0.000112816728781981,0.0266628315002352,0,1.16690283716929e-06,819
"result.820",0.00253448780957477,0.0342693096052429,0,3.17348217956646e-06,0.0148809751169579,0,1.23464873073818e-06,0.0285482553015396,0,2.60137674919619e-06,820
"result.821",0.000724789453789398,0.0361202781199452,0,3.53954886661519e-06,0.0148809751169579,0,1.41561856631669e-06,0.0277965630982265,0,2.70717736444341e-06,821
"result.822",0.00321072112069665,0.0352130801908785,0,3.20023590701784e-06,0.0148809751169579,0,1.167025399626e-06,0.0270090377119311,0,2.37983165912318e-06,822
"result.823",-0.0140094164196745,0.0344261883989461,0,4.84356048186152e-06,0.0148809751169579,0,2.88903915366292e-06,0.0264809701234633,0,4.04903865431333e-06,823
"result.824",0.00239984578567753,0.0339346094276394,0,3.15347636419584e-06,0.0148809751169579,0,1.2481129331279e-06,0.0280513409674879,0,2.56514951818076e-06,824
"result.825",0.0119895860912242,0.0356370138309572,0,2.36474277397303e-06,0.0148809751169579,0,2.89138902573333e-07,0.0273923898631687,0,1.54028037719428e-06,825
"result.826",-0.00524449614260636,0.0349164742292416,0,4.01609703718435e-06,0.0148809751169579,0,2.0125471259562e-06,0.0282664212688379,0,3.35109174114406e-06,826
"result.827",0.00528252799458784,0.0358582943733197,0,3.05757663787285e-06,0.0148809751169579,0,9.598447122369e-07,0.0277939263812797,0,2.25113983866894e-06,827
"result.828",0.0165544143361886,0.0353881810307044,0,1.88337666945137e-06,0.0148809751169579,1,0.00167327187530883,0.0274368305727938,0,1.08824162366039e-06,828
"result.829",0.0112103774040246,0.0349445765137588,0,2.37341991097316e-06,0.0148809751169579,0,3.67059771293285e-07,0.0294806211925667,0,1.827024378854e-06,829
"result.830",-0.00412273252810635,0.0374939326953196,0,4.16166652234214e-06,0.0148809751169579,0,1.90037076450622e-06,0.0300416647249868,0,3.41643972530894e-06,830
"result.831",0.00961374022711059,0.0378964142797074,0,2.82826740525937e-06,0.0148809751169579,0,5.26723488984673e-07,0.0293377744754774,0,1.97240342483646e-06,831
"result.832",-0.00466606290492866,0.0374976227263843,0,4.21636856313084e-06,0.0148809751169579,0,1.95470380218844e-06,0.0297429766284296,0,3.44090395333544e-06,832
"result.833",-0.0119979921535007,0.0375517417622504,0,4.95497339157457e-06,0.0148809751169579,0,2.68789672704557e-06,0.0290930496623055,0,4.10910418158017e-06,833
"result.834",-0.0012837933356904,0.0368697426995723,0,3.81535360352585e-06,0.0148809751169579,0,1.61647684526465e-06,0.0297509225585582,0,3.10347158942451e-06,834
"result.835",0.0105580940968926,0.0377041989479423,0,2.71461048510467e-06,0.0148809751169579,0,4.32288102006486e-07,0.0289999645350113,0,1.84418704381167e-06,835
"result.836",0.00215741826926941,0.0369889387633364,0,3.48315204940632e-06,0.0148809751169579,0,1.27235568476871e-06,0.0295479797218294,0,2.73905614525569e-06,836
"result.837",-0.00785068835339509,0.0373841732391682,0,4.52348615925583e-06,0.0148809751169579,0,2.27316634703505e-06,0.028754909262285,0,3.6605597615676e-06,837
"result.838",-0.0132564627547245,0.0363682880413236,0,4.96247507960426e-06,0.0148809751169579,0,2.81374378716793e-06,0.0285508856684542,0,4.18073484231741e-06,838
"result.839",-0.0053597792239124,0.03644380127988,0,4.18035805037878e-06,0.0148809751169579,0,2.02407543408681e-06,0.0297791718944513,0,3.51389511183598e-06,839
"result.840",0.00566158256785165,0.0377210989958243,0,3.20595164279691e-06,0.0148809751169579,0,9.21939254910523e-07,0.029276162330554,0,2.36145797626997e-06,840
"result.841",-0.00549720342457327,0.0370620380471607,0,4.25592414717293e-06,0.0148809751169579,0,2.03781785415289e-06,0.0287980097374603,0,3.42952131620298e-06,841
"result.842",0.0138613566756467,0.0365464681263816,0,2.26851114507324e-06,0.0148809751169579,0,1.01961844131109e-07,0.0283748372189251,0,1.45134805432768e-06,842
"result.843",-0.00428602327507388,0.0361053551315464,0,4.03913784066159e-06,0.0148809751169579,0,1.91669983920297e-06,0.0296810733937597,0,3.39670966688298e-06,843
"result.844",0.00799487040040425,0.0376470612875082,0,2.96521908871006e-06,0.0148809751169579,0,6.88610471655289e-07,0.0291219315225012,0,2.11270611220946e-06,844
"result.845",0.0107253539861407,0.0369038584505503,0,2.61785044644067e-06,0.0148809751169579,0,4.15562113081672e-07,0.0289984543747981,0,1.82731003886553e-06,845
"result.846",-0.00284309255258197,0.0368287478846767,0,3.96718404372543e-06,0.0148809751169579,0,1.77240676695379e-06,0.0294518600797785,0,3.22949526323569e-06,846
"result.847",-0.00876462263045941,0.0371952713231778,0,4.59598939536321e-06,0.0148809751169579,0,2.36455977474147e-06,0.0286497753962925,0,3.74143980267478e-06,847
"result.848",-0.018446786678564,0.0364209640649236,0,5.48677507434816e-06,0.0148809751169579,0,3.33277617955183e-06,0.0287509574852177,0,4.71977441637765e-06,848
"result.849",0.00456172727307358,0.0367905644555648,0,3.22288371824877e-06,0.0148809751169579,0,1.03192478438832e-06,0.0317072178874334,0,2.71454906143569e-06,849
"result.850",0.0031972724885625,0.040173774384094,0,3.69765018955274e-06,0.0148809751169579,0,1.16837026283941e-06,0.0311428805809033,0,2.79456080923378e-06,850
"result.851",-0.00763238662100996,0.0391379364182498,0,4.67703230392546e-06,0.0148809751169579,0,2.25133617379654e-06,0.0302367603875916,0,3.78691470085974e-06,851
"result.852",-0.00493828468738844,0.0384424346290402,0,4.33807193164238e-06,0.0148809751169579,0,1.98192598043442e-06,0.0301500121488778,0,3.50882968362624e-06,852
"result.853",-0.00397852619568795,0.0381081839618034,0,4.20867101574867e-06,0.0148809751169579,0,1.88595013126438e-06,0.0295438231206996,0,3.35223493163839e-06,853
"result.854",0.00185090462925519,0.0373472873081013,0,3.54963826788422e-06,0.0148809751169579,0,1.30300704877013e-06,0.0288375462815497,0,2.69866416522915e-06,854
"result.855",0.00862237995938564,0.0366939558231749,0,2.80715758637862e-06,0.0148809751169579,0,6.25859515757157e-07,0.0282095672909556,0,1.95871873315678e-06,855
"result.856",-0.00230386690761542,0.0358001956003235,0,3.81040625079348e-06,0.0148809751169579,0,1.71848420245714e-06,0.0282643304317955,0,3.05681973394076e-06,856
"result.857",0.00181061096922175,0.0358474061289016,0,3.40367951596761e-06,0.0148809751169579,0,1.30703641477347e-06,0.0275102731247103,0,2.56996621554858e-06,857
"result.858",-0.0212488273782911,0.0347499804655982,0,5.59988078438832e-06,0.0148809751169579,0,3.61298024952451e-06,0.0266239287883103,0,4.78727561665962e-06,858
"result.859",-0.0218950745252418,0.0345838273642514,0,5.64789018894869e-06,0.0148809751169579,0,3.67760496421956e-06,0.0313067528540744,0,5.32018273793103e-06,859
"result.860",0.00332290184624551,0.0399751197278206,0,3.66522178815711e-06,0.0148809751169579,0,1.15580732707111e-06,0.035449698383692,0,3.2126796537443e-06,860
"result.861",-0.012624814146788,0.044211017790623,0,5.68358319374047e-06,0.0148809751169579,0,2.75057892637428e-06,0.0343211348305158,0,4.69459489772986e-06,861
"result.862",0.000279949084584175,0.0435240883595824,0,4.32441392749935e-06,0.0148809751169579,0,1.46010260323721e-06,0.0351400775877044,0,3.48601285031164e-06,862
"result.863",0.010051690954394,0.0438798667808769,0,3.38281758264792e-06,0.0148809751169579,0,4.82928416256341e-07,0.0339256950441317,0,2.38740040897351e-06,863
"result.864",0.00556566888616583,0.0428093876843505,0,3.72437187981806e-06,0.0148809751169579,0,9.31530623079104e-07,0.0340267576044508,0,2.84610887182818e-06,864
"result.865",0.00522165753747217,0.0426074303311239,0,3.73857727936476e-06,0.0148809751169579,0,9.65931757948467e-07,0.0332120185151188,0,2.79903609776436e-06,865
"result.866",-0.00723124496794547,0.0417060851590136,0,4.89373301269537e-06,0.0148809751169579,0,2.21122200849009e-06,0.0324417283310437,0,3.96729732989848e-06,866
"result.867",-0.00297569444895096,0.0411246622378698,0,4.41003566868159e-06,0.0148809751169579,0,1.78566695659069e-06,0.0322221932399675,0,3.51978876889146e-06,867
"result.868",-0.0276623795918409,0.0406231739723282,0,6.82855535641616e-06,0.0148809751169579,0,4.25433547087941e-06,0.0313997979690171,0,5.90621775608515e-06,868
"result.869",0.00820854895116341,0.0402412897335651,0,3.20327407823982e-06,0.0148809751169579,0,6.67242616579376e-07,0.038158180159627,0,2.99496312084603e-06,869
"result.870",0.0146687422606107,0.0477716858251043,0,3.310294356449e-06,0.0148809751169579,0,2.12232856347219e-08,0.0376870577005182,0,2.3018315439905e-06,870
