"","V1","V2","V3"
"result.428",0.0185443966442954,0.021891375379063,428
"result.429",0.0206086971858156,0.0212271672940361,429
"result.430",0.0193238457095123,0.0214251637306191,430
"result.431",0.023348867457474,0.0213350592596626,431
"result.432",0.0186554000921493,0.0222651282322985,432
"result.433",0.018278860426009,0.0214742179985805,433
"result.434",0.0194559343184326,0.0208663365170807,434
"result.435",0.0175155041273398,0.0208344257367443,435
"result.436",0.0181795963510506,0.0202038416310373,436
"result.437",0.0169259652929841,0.0200306243271839,437
"result.438",0.0191657822780968,0.0195496387977769,438
"result.439",0.0176778932882766,0.0199402302220832,439
"result.440",0.0180770165121802,0.0197100760634825,440
"result.441",0.0210296408190589,0.0197063233126684,441
"result.442",0.0194631993685145,0.0206653070236271,442
"result.443",0.0175379240919185,0.0207054736039751,443
"result.444",0.0169826060534841,0.0201394304710121,444
"result.445",0.0171375998540302,0.0196165799336612,445
"result.446",0.0165349293745223,0.0193348636878241,446
"result.447",0.0163840987015973,0.0189709455005342,447
"result.448",0.015914989896395,0.0186447762743214,448
"result.449",0.015428767201291,0.0183689610614053,449
"result.450",0.0159342623433752,0.018018468716626,450
"result.451",0.0159493356782529,0.01796896293353,451
"result.452",0.0163776723744255,0.0179507400670857,452
"result.453",0.0151891143646394,0.0180575902153421,453
"result.454",0.0152848824411743,0.0177699334340886,454
"result.455",0.0204765856866528,0.0176599095490175,455
"result.456",0.0163968183240529,0.0193057300648931,456
"result.457",0.0167768020626204,0.0189327480000614,457
"result.458",0.0167042853490257,0.0187301779397515,458
"result.459",0.0208788265040373,0.0187120605809312,459
"result.460",0.0168168566259606,0.0200353910428177,460
"result.461",0.0195117473743755,0.0195100256362863,461
"result.462",0.0173526435820171,0.0200189750534392,462
"result.463",0.0176994249969601,0.0196496994710529,463
"result.464",0.0184198401542031,0.0195340806093682,464
"result.465",0.0168857038727842,0.0196654096304698,465
"result.466",0.0168518970098966,0.0192778520870789,466
"result.467",0.0160549481617371,0.0190150724639366,467
"result.468",0.0163108568439581,0.0186183952449781,468
"result.469",0.0224683941528232,0.0185026279879636,469
"result.470",0.0185092452388164,0.0204559970436762,470
"result.471",0.0169826834772917,0.0202552595763521,471
"result.472",0.0175799173241027,0.0196948178819198,472
"result.473",0.0169017508315743,0.019502949576669,473
"result.474",0.0170716651498316,0.0191848888384314,474
"result.475",0.0176267962909906,0.0190390861305829,475
"result.476",0.0160512880797734,0.019114359771315,476
"result.477",0.0167399998728813,0.0186887146360917,477
"result.478",0.0157934714618888,0.0186148679823432,478
"result.480",0.018202650452978,0.0179702050394681,480
"result.481",0.0156758970697177,0.0186100243619549,481
"result.482",0.0168181998952639,0.0182508389759803,482
"result.483",0.0154464643593971,0.0183393987770515,483
"result.484",0.015126125523105,0.0179962035736665,484
"result.485",0.0149904810485058,0.0176708740218103,485
"result.486",0.0152553875674717,0.0174188303289426,486
"result.487",0.0147786270915128,0.0173273423079721,487
"result.488",0.0145341900521511,0.0171463031729147,488
"result.489",0.0144601401641099,0.0169152507971475,489
"result.490",0.014167146075392,0.0167965839341875,490
"result.491",0.0139666866476857,0.0165538102572995,491
"result.492",0.0138720364367481,0.0163653647151349,492
"result.493",0.0139573287867743,0.0162068749177351,493
"result.494",0.0146341314798756,0.0161525326306204,494
"result.495",0.0137624331038355,0.0162743672795003,495
"result.496",0.0136227031996015,0.0161185830541015,496
"result.497",0.0153366372892125,0.0159576840087468,497
"result.498",0.037452244873001,0.0175193909381974,498
"result.499",0.0223253670279378,0.0265670860327916,499
"result.500",0.021468178871326,0.0251386972980683,500
"result.501",0.0227652460494721,0.024094155905054,501
"result.502",0.0201719257310577,0.0239922947448363,502
"result.503",0.0200089046316012,0.022859538825891,503
"result.504",0.0203590874784802,0.0221927410332157,504
"result.505",0.01875714768958,0.0218923665441437,505
"result.506",0.0213008186039035,0.0212486733818693,506
"result.507",0.0182737874360365,0.0216378231892449,507
"result.508",0.0188021682470362,0.0209344761905399,508
"result.509",0.0177989131686199,0.0206619551605556,509
"result.510",0.0169274309478989,0.0201864802676042,510
"result.511",0.0173651271399791,0.0195978881810603,511
"result.512",0.0163327940080381,0.0194119398489434,512
"result.513",0.0164183728848794,0.018962227343799,513
"result.514",0.0205971437499744,0.0187803168537286,514
"result.515",0.0168983205705511,0.0199037592416644,515
"result.516",0.0259832945972679,0.0195034012234387,516
"result.517",0.0186672591964547,0.0222410975712464,517
"result.518",0.0180246508125384,0.0214349305460289,518
"result.519",0.0182919004109339,0.020748265252017,519
"result.520",0.0179115806705058,0.0203838058058565,520
"result.521",0.0180704832507403,0.0200231879403034,521
"result.522",0.0207187019949259,0.0198780898600077,522
"result.523",0.0191730687087072,0.0205701941949243,523
"result.524",0.0181851447643599,0.0205080614444526,524
"result.525",0.0181611202626925,0.0202238149719776,525
"result.526",0.0176157133618826,0.0200298055955912,526
"result.527",0.0167549721594186,0.0198210925371214,527
"result.528",0.0168070086060766,0.019429202961355,528
"result.529",0.0161362526422382,0.0191913429078951,529
"result.530",0.0158079926732844,0.0188084023989958,530
"result.531",0.0202740743631337,0.0185603209293888,531
"result.532",0.0165314147881774,0.0194081656736884,532
"result.533",0.0166853946271748,0.0190437747073915,533
"result.534",0.01654750794979,0.0188714838394262,534
"result.535",0.016024873213532,0.0186959785429011,535
"result.536",0.0155136928630006,0.0184477494764153,536
"result.537",0.0162287016686048,0.0181607217867352,537
"result.538",0.0158497708634067,0.0181158488086979,538
"result.539",0.015786051242161,0.0179837457915752,539
"result.540",0.0181748238856743,0.0179275530938199,540
"result.541",0.0187741983355083,0.0185181421861458,541
"result.542",0.0209308703431357,0.0191141032074071,542
"result.543",0.0201916346719651,0.0201757546031374,543
"result.544",0.0174287631281983,0.0205518214867695,544
"result.545",0.0174259226317097,0.0200439922120879,545
"result.546",0.0167028203714598,0.019725953101549,546
"result.547",0.0171593346959782,0.0193257292892994,547
"result.548",0.0160870342660453,0.0191710645012151,548
"result.549",0.0157679959430247,0.0187821436776048,549
"result.550",0.0160523444823532,0.0184425304086133,550
"result.551",0.0155466319994123,0.0182908815930816,551
"result.552",0.0173409208834503,0.0180599381085997,552
"result.553",0.0155747892092254,0.0184639156920312,553
"result.554",0.0305450648113336,0.0183537093123292,554
"result.555",0.0195059426439124,0.0229271163492584,555
"result.556",0.0191359340031199,0.0221474925312535,556
"result.557",0.0256872837827904,0.0217660973470757,557
"result.558",0.0194994682893592,0.0231741321148675,558
"result.559",0.0197282845259928,0.02234725591412,559
"result.560",0.0194266627147314,0.0218682783467798,560
"result.561",0.0196333128838501,0.0214717329990819,561
"result.562",0.0181612352912701,0.0212566405393417,562
"result.564",0.01705308461058,0.0201641488769653,564
"result.565",0.0179861022922487,0.019704518122218,565
"result.566",0.0164225846249693,0.0195710449975408,566
"result.567",0.0161109268980964,0.0191355627471737,567
"result.568",0.0158541046308414,0.0188175434625819,568
"result.569",0.0155940936252467,0.0185186703777518,569
"result.570",0.0155489522901994,0.0182384806251932,570
"result.571",0.0161440421475244,0.0180995368805767,571
"result.572",0.0156173697153612,0.018217653251078,572
"result.574",0.0154012818061976,0.0183349451130894,574
"result.575",0.0174619542647373,0.0181408397226406,575
"result.576",0.0194690607575272,0.0186907745630478,576
"result.577",0.0182519882381001,0.0196447862923392,577
"result.578",0.0167742008399566,0.0197742414597641,578
"result.579",0.016366486900887,0.0193692073130975,579
"result.580",0.0159715068512827,0.0189715997841873,580
"result.581",0.0175390557776067,0.0186822038085168,581
"result.582",0.0161734837439633,0.0189937594118348,582
"result.583",0.0161485470367054,0.0187387092843991,583
"result.584",0.0156077503694981,0.0185879848366213,584
"result.585",0.0155975155975864,0.0183199379843799,585
"result.586",0.0153159201369278,0.0182230196284294,586
"result.587",0.0154743029058099,0.0180404096333078,587
"result.588",0.0156947782811933,0.0179829219896632,588
"result.589",0.0191341253105718,0.0180858828349315,589
"result.590",0.0173819861072548,0.0191922669053994,590
"result.592",0.0187142936720002,0.0218918726796105,592
"result.593",0.0177043905700185,0.0210596867289397,593
"result.594",0.0258334252082018,0.0204211801348251,594
"result.595",0.0202472632842157,0.0229376550657534,595
"result.596",0.0193640110497083,0.0221692699490532,596
"result.598",0.018827232439614,0.0212299896173462,598
"result.599",0.0174294759849489,0.0207654863659386,599
"result.600",0.0178144052298487,0.0200920338924604,600
"result.601",0.0175352298667551,0.019852774791751,601
