"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"result.54",0.0326148725866556,0.0536251796677973,0.00210103070811417,0.102862275178929,0.00070247402592273,0.0884979009386356,0.005588302835198,0.301781337109643,0.00269166464522988,54
"result.55",0.0223835570438814,0.0506869426371495,0.00283033855932681,0.0972262335309679,0.000748426764870866,0.0783805648828451,0.00559970078389637,0.268083857082067,0.00245700300038186,55
"result.56",-0.0122763513637088,0.0452604390114786,0.00575367903751874,0.0868172705650281,0.00099093621928737,0.0642469814064417,0.00765233327701505,0.219618203163696,0.00231894554527405,56
"result.57",0.00564647469219946,0.0375560806585966,0.00319096059663972,0.0720389922659237,0.000663925175737243,0.048947063632344,0.00433005889401446,0.167744079807484,0.00162097605115284,57
"result.58",-0.0329232157459394,0.0290419059533278,0.00619651216992672,0.0557073475631782,0.000886305633091177,0.0357945464372409,0.00687177621831802,0.12275127733383,0.00155674493079769,58
"result.59",0.00811620348579985,0.0216498114862347,0.00135336080004348,0.0415280448562427,0.000334118413704429,0.0536075615115709,0.0045491358025771,0.184322329479329,0.00176206125993529,59
"result.60",-0.00354388188946451,0.0316755876517689,0.00352194695412334,0.0607591999444068,0.000643030818338714,0.0399735000369494,0.00435173819264139,0.137339207287691,0.00140883089177156,60
"result.61",-0.0176203281435101,0.0239353574525509,0.0041555685596061,0.0459121133027978,0.000635324414463079,0.0287470376725647,0.00463673658160747,0.0993007060142949,0.00116921034157805,61
"result.62",0.00412576410233227,0.0175914932602623,0.00134657291579301,0.0337434957188876,0.000296177316165553,0.0325913650656938,0.00284656009633616,0.11188573909786,0.00107759974995528,62
"result.63",-0.00714625162546317,0.0197086171800223,0.00268548688054854,0.0378045018464448,0.00044950753471908,0.0239484564933257,0.00310947081187888,0.0820853570917573,0.000892316087172205,63
"result.64",0.0064578580995024,0.0146779962761698,0.000822013817666743,0.0281549097156741,0.000216970516161718,0.0197773410281048,0.00133194829286024,0.0681400663940216,0.000616822082945192,64
"result.65",-0.0179486653005466,0.0122968241285761,0.00302454894291227,0.0235874138823604,0.00041536079182907,0.0168440501885648,0.00347927154891113,0.0579825217866798,0.000759311870872265,65
"result.66",0.0102401021078012,0.010560785986236,3.20683878434808e-05,0.0202573955173975,0.000100172934095963,0.0283562133939716,0.00181161112861704,0.0977369231363397,0.000874968210285386,66
"result.67",0.0200485913952656,0.0173269873605406,0.0024494436312525,0.0332361281200733,0.000131875367248077,0.0249500317418196,0.0004901440346554,0.0859852472831279,0.000659366558878624,67
"result.68",0.00158028519420931,0.0153322498755486,0.00137519646813393,0.0294098801268419,0.000278295949326326,0.033802894190441,0.00322226089962317,0.116392691677566,0.00114812406483357,68
"result.69",-0.0259357817024232,0.0204177330134243,0.00463535147158475,0.0391647074148196,0.000651004891172429,0.0241181141525447,0.00500538958549679,0.0832118294691505,0.00109147611171574,69
"result.70",0.0349718162682979,0.0148773917534371,0.0180849820633748,0.0285373843773939,0.00637008757199493,0.0409185195964216,0.000594670332812364,0.140615166283294,0.00105643350014996,70
"result.71",0.00267959579411177,0.0244563492309382,0.00217767534368264,0.0469114647270104,0.000442318689328986,0.0578516508802889,0.00551720550861771,0.199004702011021,0.00196325106216909,71
"result.72",-0.0279634332270253,0.033964377352028,0.00619278105790532,0.0651494904279772,0.000931129236550026,0.0414321936290574,0.00693956268560827,0.143113762125745,0.0017107719535277,72
"result.73",-0.00145203930696101,0.0248636094345542,0.00263156487415152,0.0476926595200595,0.000491446988270206,0.0498809444994669,0.00513329838064279,0.171119618602004,0.00172571657908965,73
"result.74",0.0159747412728184,0.0294504658622188,0.00134757245894004,0.0564910354134653,0.00040516294140647,0.0358270782007836,0.00198523369279652,0.123171387411237,0.00107196646138418,74
"result.75",0.0217291440067129,0.0215650193326482,0.000147712206658234,0.0413653989893348,0.000196362549826219,0.0343415951464064,0.00126124511396935,0.118506901124353,0.000967777571176405,75
"result.76",0.000247382694510392,0.0207124218715293,0.00204650391770189,0.039729971095106,0.000394825884005957,0.0395420835446778,0.00392947008501674,0.136067030161376,0.00135819647466866,76
"result.77",0.0167885074733517,0.0236650726331291,0.000687656515977744,0.0453936607466616,0.0002860515327331,0.0284469052736051,0.00116583978002534,0.0980265628764785,0.000812380554031269,77
"result.78",-0.000729862061334009,0.0173262317653311,0.00180560938266651,0.0332346787591078,0.000339645408204418,0.0314386480063549,0.00321685100676889,0.10820286635843,0.00108932728419764,78
"result.79",-0.0054613438072511,0.0190303885329612,0.00244917323402123,0.0365035431893332,0.000419648869965844,0.0226572959897494,0.00281186397970005,0.0780036723482837,0.000834650161555348,79
"result.80",0.0016060019268932,0.0139459231021206,0.00123399211752274,0.0267506680376854,0.000251446661107923,0.0180534404642821,0.00164474385373889,0.0618103353822995,0.000602043334554063,80
"result.81",-0.00435642018535944,0.0112329693696793,0.00155893895550388,0.0215467583239572,0.000259031785093167,0.0131858143328659,0.00175422345182253,0.045140352567034,0.000494967727523935,81
"result.82",-0.000523365808623777,0.00831851394260497,0.000884187975122874,0.0159563338630093,0.000164796996716331,0.0111931675649163,0.00117165333735401,0.0387235055402394,0.000392468713488632,82
"result.83",-0.00177192296892955,0.007166199543299,0.000893812251222855,0.0137459975701049,0.000155179205390344,0.00801012994257337,0.000978205291150292,0.0277810491034001,0.000295529720723297,83
"result.84",-0.00135511598090459,0.00520842739732785,0.000656354337823245,0.00999065542553268,0.000113457714064373,0.0062159298045739,0.000757104578547849,0.0215874323459536,0.000229425483268583,84
"result.85",0.0046987160294102,0.0040844223160903,0.000552864341987913,0.00783462125118461,3.13590522177442e-05,0.00480327391052828,1.04557881118079e-05,0.0166480832431454,0.000119493672137353,85
"result.86",0.00361865903758809,0.00321749909111446,0.000361043951826268,0.00617171408931227,2.55305505172418e-05,0.0075293759494475,0.00039107169118594,0.0260295634185288,0.000224109043809407,86
"result.87",0.00292280491271999,0.00493303147346325,0.000201022656074325,0.00946239889605494,6.53959398333495e-05,0.00745887286389908,0.000453606795117909,0.0257289418991876,0.000228061369864677,87
"result.88",0.00602099162932935,0.00488193549249871,0.00102515052314757,0.00936438805698714,3.34339642765779e-05,0.00674684528251929,7.25853653189939e-05,0.0232940275781705,0.000172730359488411,88
"result.89",0.00128385032291737,0.00444008555117392,0.000315623522825655,0.00851684422527654,7.23299390235918e-05,0.00993918763644483,0.000865533731352747,0.0341327767531616,0.000328489264302442,89
"result.90",-0.00268380012554625,0.00639412517916327,0.000907792530470952,0.012265026761348,0.000149488268868943,0.00725979964596542,0.000994359977151168,0.0249244088286906,0.000276082089542369,90
"result.91",-0.00506823449384056,0.00473953745878219,0.000980777195262275,0.00909124424992314,0.000141594787437637,0.00643234993180222,0.00115005844256428,0.0220763029890761,0.000271445374829167,91
"result.92",-0.0086162550678748,0.00422932535175136,0.00128455804196262,0.0081125700808613,0.000167288251487361,0.00872913871694037,0.00173453937848152,0.0296243251314479,0.000382405801993228,92
"result.93",-0.0107152241321787,0.00558584500885928,0.0016301069141038,0.0107146070179525,0.000214298311501312,0.0141492572317183,0.00248644813638969,0.0475663650312522,0.000582815891634309,93
"result.94",-0.00174577128124324,0.00874848528373917,0.00104942565649824,0.0167810925059726,0.000185268637872158,0.0185953773916981,0.00203411486729413,0.062769530345255,0.000645153016264983,94
"result.95",-0.000926856623114208,0.011377003430205,0.00123038600533192,0.0218230403105295,0.000227498969336437,0.0133922519469949,0.00143191085701091,0.0452822612909212,0.000462091179140355,95
"result.96",-0.00719519598126479,0.00837755527324902,0.00155727512545138,0.0160695852430237,0.000232647812242885,0.00961641345834023,0.0016811609439605,0.0322941411398628,0.000394893371211277,96
"result.97",-0.00154926108729087,0.00615818995935768,0.000770745104664856,0.0118124626178897,0.000133617237051806,0.0124642743656891,0.00140135354529799,0.0415721786827875,0.000431214397700785,97
"result.98",0.00255366798841909,0.00784316184040534,0.000528949385198626,0.015044527151197,0.000124908591627779,0.00919897605000957,0.000664530806159049,0.0307552737522893,0.000282016057638702,98
"result.99",0.00463282927081638,0.00589696497484482,0.000126413570402844,0.0113113883761358,6.67855910531939e-05,0.00754304513121128,0.000291021586039491,0.0253284936378981,0.000206956643670817,99
"result.100",0.0161796412307176,0.00490455861501715,0.0101475743541304,0.00940778307904822,0.00670413957015268,0.00854268396301288,0.00687326154093424,0.0287607180527321,0.000125810768220145,100
"result.101",-0.00624893152773787,0.00551731283453449,0.00117662443622724,0.0105831505749663,0.000168320821027042,0.0238456730104747,0.00300946045382126,0.0800449952088993,0.000862939267366372,101
"result.102",0.0220245231577303,0.0145628422932518,0.00671551277803071,0.0279340246622226,5.90950150449227e-05,0.0192997790149932,0.00245226972846344,0.0650512256265607,0.000430267024688304,102
"result.103",-0.0318090808636253,0.0119544357003534,0.00437635165639786,0.0229306542604846,0.000547397351241099,0.0339189211951069,0.00657280020587321,0.115285267684513,0.00147094348548139,103
"result.104",-0.0505873903837822,0.0205683967292387,0.00711557871130208,0.039453706215248,0.000900410965990303,0.0513752729874534,0.0101962663371236,0.173193060051923,0.00223780450435706,104
"result.105",0.0503533887205666,0.0302921919876482,0.0180550770596266,0.0581056102246933,7.75222150412666e-05,0.0806602126843511,0.00303068239637845,0.27183142127902,0.00221478032558454,105
"result.106",-0.0340877939745973,0.0464958209613471,0.00805836149359443,0.089186944641007,0.00123274738615604,0.092053669566767,0.0126141463541364,0.310218942528005,0.00344306736502603,106
"result.107",-0.00430005444649934,0.0527057156653896,0.00570057701118889,0.101098585811023,0.00105398640257523,0.0819742663855306,0.00862743208320299,0.276811455244917,0.00281111509691417,107
"result.108",-0.0214144973667157,0.0473424204467889,0.00687569178135046,0.0908108673910633,0.00112225364757779,0.0595309238258626,0.00809454211925783,0.201531395307829,0.00222945892674545,108
"result.109",0.0166783701268888,0.0350607397844058,0.00183823696575171,0.0672525012693868,0.000505741311424981,0.052375614233475,0.00356972441065863,0.178086127278311,0.00161407757151422,109
"result.110",0.0176765955224412,0.0311790672568648,0.00135024717344236,0.0598067888231881,0.00042130193300747,0.044332316394075,0.00266557208716338,0.151556004671243,0.00133879409148802,110
"result.111",0.0548483816123931,0.0267548450335298,0.025284182920977,0.0513203731765017,0.00349272835153242,0.0404712317971611,0.0129394348337087,0.138392200020185,0.000835438184077922,111
"result.112",0.065243748230523,0.0245390688731604,0.0366342114216263,0.0470701351623077,0.0179918769375331,0.0814250106942227,0.00161812624636997,0.278808957066632,0.00213565208836109,112
"result.113",0.00907604831108975,0.047683215141241,0.00386071668301512,0.0914645699587382,0.000823885216476485,0.108336525955855,0.00992604776447654,0.369929161056128,0.00360853112745038,113
"result.114",0.000375675262756958,0.0623389539723078,0.00619632787095508,0.119576786084245,0.00119201110821488,0.079661631624785,0.0079285956362028,0.272121929018509,0.00271746253755752,114
"result.115",-0.0461724070884816,0.0465604587968969,0.00927328658853784,0.0893109310755236,0.00135483338164005,0.0578593419150874,0.0104031749003569,0.197553385235874,0.00243725792324356,115
"result.116",0.00928625560334561,0.0343738095804227,0.00250875539770771,0.0659348515363902,0.000566485959330447,0.0767066618916719,0.00674204062883262,0.26179775451571,0.00252511498912365,116
"result.117",0.024918874779607,0.0448984423301866,0.00199795675505796,0.0861228989568517,0.000612040241772447,0.0570803119122014,0.00321614371325944,0.195221306276464,0.00170302431496857,117
"result.118",-0.0257863678818498,0.0339708127786693,0.00597571806605191,0.0651618346780154,0.000909482025598653,0.0540470987662848,0.00798334666481347,0.182836641944884,0.00208623009826734,118
"result.119",-0.0141160804972696,0.0322104829880416,0.00463265634853112,0.0617852207729115,0.000759013012701812,0.0529760061208749,0.00670920866181445,0.179757355220689,0.00193873435717959,119
"result.120",0.0015510314981272,0.0316920514607162,0.0030141019962589,0.0607907803485617,0.000592397488504345,0.0430267742039451,0.00414757427058178,0.146390855749387,0.0014483982425126,120
"result.121",-0.00671102690277252,0.0260717133532964,0.00327827402560689,0.0500100096623655,0.00056721036565138,0.0313101849612281,0.00380212118640006,0.106471277609579,0.00113182304512351,121
"result.122",0.00387324932237269,0.0192520713893103,0.00153788220669376,0.0369287688597026,0.0003305551953733,0.0243521242100222,0.00204788748876495,0.0833633003159949,0.000794900509936222,122
"result.123",-0.00934471734515868,0.0152521340356273,0.0024596851380786,0.0292562042301299,0.000386009215752886,0.0184404139657221,0.00277851313108807,0.0630622829750551,0.000724070003202139,123
"result.124",0.0113373152646563,0.011733534886595,3.96219621938665e-05,0.0225069286817003,0.00011169613417044,0.0186549642661536,0.000731764900149721,0.0634857523002915,0.000521484370356352,124
"result.125",-0.00184914365044592,0.0118047281932192,0.00136538718436651,0.0226434896320384,0.000244926332824844,0.0207343230580069,0.00225834667084528,0.070490490523895,0.000723396341743409,125
"result.126",-0.00179735336926069,0.0130271351455704,0.00148244885148311,0.0249882754414656,0.000267856288107264,0.0152573694818618,0.00170547228511225,0.0518929151978178,0.000536902685670786,126
"result.127",-0.00729249142870519,0.00973380501039145,0.00170262964390966,0.018671104427419,0.000259635958561243,0.0113357397446312,0.00186282311733363,0.0385601453842515,0.000458526368129567,127
"result.128",0.000854685483864782,0.00735440529523856,0.000649971981137378,0.0141070084229469,0.000132523229390821,0.0130779805047844,0.00122232950209196,0.0442481384946164,0.000433934530107517,128
"result.129",0.0173107931326129,0.00837477333043779,0.00804241782195762,0.0160642490004292,0.00123407869086185,0.00955655625480026,0.00697881319003139,0.0323464550029316,0.000150356618703187,129
"result.130",-9.78353428737294e-05,0.0062287344502252,0.000632656979309893,0.0119477790285245,0.000120456143713982,0.0251023472381924,0.00252001825810661,0.0847276847156662,0.0008482552005854,130
"result.131",-0.00142884551649304,0.0155154929508612,0.00169443384673542,0.0297613717163117,0.000311902172328047,0.0182121032766295,0.00196409487931226,0.0614994193966566,0.000629282649131496,131
"result.132",-0.0153644803415676,0.0114427066160019,0.00268071869575695,0.0219490702691942,0.000373135506107619,0.0133639045266407,0.00287283848682083,0.0446137324068449,0.000599782127484126,132
"result.133",0.00148520225962637,0.00853838952796337,0.0007053187268337,0.016378092878206,0.000148928906185797,0.0234323594046483,0.00219471571450219,0.0785805140752541,0.000770953118156278,133
"result.134",0.00958202091495954,0.0145626666583851,0.000498064574342559,0.0279336877644667,0.000183516668495072,0.0171369885875399,0.00075549676725804,0.0574865537854849,0.000479045328705254,134
"result.135",0.012848144176865,0.0108313792269499,0.00181508845492365,0.0207764396783787,7.92829550151369e-05,0.0182264690810114,0.000537832490414635,0.0610962891045884,0.000482481449277234,135
"result.136",0.0015049215541415,0.011473599134213,0.000996867758007147,0.0220083274078959,0.000205034058537545,0.0222359523368468,0.00207310307827053,0.0744575407276187,0.000729526191734772,136
"result.137",0.00339930489960763,0.0138403279843757,0.00104410230847681,0.0265481185240688,0.000231488136244612,0.0162371902409668,0.00128378853413592,0.0545908696174656,0.00051191564717858,137
"result.138",-0.00577123103347315,0.010308411331458,0.00160796423649311,0.0197732977232548,0.000255445287567279,0.012717305023398,0.00184885360568711,0.0426237903738247,0.000483950214072978,138
"result.139",0.00244480909353102,0.00816894122558409,0.000572413213205307,0.0156694277850917,0.000132246186915607,0.0122016068413782,0.000975679774784719,0.0409366228997995,0.000384918138062685,139
"result.140",9.19728508267753e-05,0.00786298585568801,0.000777101300486123,0.0150825530063869,0.000149905801555602,0.00950192429460977,0.000940995144378299,0.0318424105408772,0.000317504376900504,140
"result.141",0.00394294640885597,0.00618444052008016,0.000224149411122419,0.0118628156874152,7.91986927855924e-05,0.00690685226655595,0.000296390585769997,0.0230860842977847,0.000191431378889287,141
"result.142",0.00376436147793442,0.00456509027613805,8.00728798203632e-05,0.00875662468843785,4.99226321050344e-05,0.00743655917997338,0.000367219770203896,0.0248309004912211,0.000210665390132867,142
"result.143",-0.0010261908877657,0.00489238693096894,0.000591857781873464,0.00938443570526459,0.000104106265930303,0.00747570644917604,0.000850189733694174,0.0251076622424204,0.000261338531301862,143
"result.144",0.00232212874487857,0.00494810063381834,0.000262597188893977,0.00949130412545429,7.16917538057573e-05,0.00560365266618094,0.000328152392130237,0.0188313027075913,0.000165091739627127,144
"result.145",0.00028735263689296,0.00377018019796793,0.000348282756107497,0.00723185107070634,6.94449843381339e-05,0.0051848551477894,0.000489750251089644,0.0174287922033897,0.000171414395664968,145
"result.146",0.0019384962427287,0.0035034126388851,0.000156491639615639,0.00672014522206865,4.78164897933995e-05,0.00379628188000766,0.000185778563727896,0.0127637603214352,0.000108252640787066,146
"result.147",0.00325570933781013,0.0026087655086755,0.00058224944622116,0.00500405886365485,1.74834952584472e-05,0.00385311046969095,5.97401131880825e-05,0.0129574212973706,9.7017119595605e-05,147
"result.148",-0.00265593413487249,0.00264441484942068,0.000530034898429317,0.00507244040230859,7.72837453718108e-05,0.00530148587326228,0.000795742000813477,0.0178138944649642,0.000204698285998367,148
"result.149",0.00128666963436543,0.00357681332153703,0.00022901436871716,0.00686094029750706,5.57427066314163e-05,0.00535198380365326,0.000406531416928783,0.0178760781181066,0.000165894084837412,149
"result.150",0.00189203692884682,0.00359040429025725,0.000169836736141043,0.00688701010228243,4.99497317343561e-05,0.00428556710865162,0.00023935301798048,0.0143120090069227,0.000124199720780759,150
"result.151",-0.00103268690104533,0.00290561005878232,0.000393829695982765,0.0055734575302111,6.60614443125644e-05,0.00408417313736902,0.000511686003841435,0.0136341943028453,0.000146668812038907,151
"result.152",0.0095975539819942,0.00277462206069146,0.00614063872917247,0.00532220012487272,0.00423260031855026,0.00330343955293463,0.00566470298615361,0.0110317905353243,1.43423655333013e-05,152
"result.153",-0.00175628442792609,0.00227293998326417,0.000402922441119026,0.00435988801292098,6.11617244084708e-05,0.0136243729558191,0.00153806573837452,0.0453379792349356,0.000470942636628617,153
"result.154",0.00682023601160973,0.00866532430581657,0.000184508829420684,0.0166215755132342,9.80133950162446e-05,0.0101619155492492,0.000334167953763948,0.0338599061044481,0.000270396700928384,154
"result.155",0.00153923372871332,0.00657412312737193,0.000503488939865861,0.0126102936414654,0.000110710599127521,0.0120662984782506,0.00105270647495373,0.0401187688304279,0.000385795351017146,155
"result.156",-0.0104072101497142,0.00771485290790253,0.00181220630576167,0.0147984086523181,0.000252056188020323,0.00901359566596676,0.0019420805815681,0.0300140635272047,0.000404212736769189,156
