"","99%","99%",""
"result.436",0.0167666000481065,0.0125302638179367,436
"result.437",0.016151122357799,0.012607925588776,437
"result.438",0.0172143703468185,0.0131804676836413,438
"result.439",0.0165774367803018,0.012992045827406,439
"result.440",0.0161313822449477,0.0118661623374803,440
"result.441",0.0184534931495046,0.0129676664433106,441
"result.442",0.0162423012595991,0.0128040523082318,442
"result.443",0.0167810176844495,0.0129922298773757,443
"result.444",0.0164961349983238,0.0124611590864031,444
"result.445",0.0166725204654649,0.0131345418510719,445
"result.446",0.0160688468576228,0.0138372611119979,446
"result.447",0.0178662390903551,0.0129496248260939,447
"result.448",0.01671825905926,0.0125020018801469,448
"result.449",0.0175885660022842,0.011979895751471,449
"result.450",0.0164990558154593,0.0135285525541684,450
"result.451",0.0161572922647764,0.0124471425386919,451
"result.452",0.0184042082775755,0.0128511594470332,452
"result.453",0.0164407685315779,0.0131398982071847,453
"result.454",0.0165715503608335,0.0119357838351506,454
"result.455",0.0163621709752272,0.0135299976088599,455
"result.456",0.0168428343150539,0.0125019751049198,456
"result.457",0.0160588643820958,0.0123218686365871,457
"result.458",0.0159097380325239,0.0124533130399368,458
"result.459",0.0157463033706809,0.0124470696380625,459
"result.460",0.0159148216607066,0.0121816183623124,460
"result.461",0.0156800142566235,0.0121119557745172,461
"result.462",0.0153966547826251,0.0108835070644352,462
"result.463",0.0152349252132154,0.0112886391932793,463
"result.464",0.0151036959757098,0.0108078955491918,464
"result.465",0.0189335788509514,0.010378148634835,465
"result.466",0.0167687368753713,0.0116209323045261,466
"result.467",0.0159385179433858,0.0110176264972226,467
"result.468",0.0163585160828107,0.0128317005501974,468
"result.469",0.0157176527697688,0.0111072512620794,469
"result.470",0.015569116067256,0.0115066233375783,470
"result.471",0.0160164076948547,0.013281288431772,471
"result.472",0.0155375672596289,0.0108886455104739,472
"result.473",0.0151901231146177,0.0123842659775778,473
"result.474",0.0150742341900626,0.0134773590504594,474
"result.475",0.0163007915970364,0.0110605244439248,475
"result.476",0.0150197874058153,0.0127910546956581,476
"result.477",0.0150278164612646,0.0113675159914439,477
"result.478",0.0148505487416566,0.0113388805536652,478
"result.479",0.0188317702378203,0.01220311480922,479
"result.480",0.0196465273590054,0.0131143467258799,480
"result.481",0.0168760340044888,0.013123839309371,481
"result.482",0.0162744204290277,0.0125578549315772,482
"result.483",0.0160687626755649,0.012321798333923,483
"result.484",0.0174952457194166,0.0138373500781284,484
"result.485",0.0162546983413603,0.0128653719722888,485
"result.486",0.01709272405499,0.0115876858902645,486
"result.487",0.0164227666181334,0.0121218082749749,487
"result.488",0.0172071930706986,0.0128527108241336,488
"result.489",0.016565708852262,0.0128821014598474,489
"result.490",0.0161797748972983,0.0138389741915661,490
"result.491",0.016016989138411,0.0128133213662127,491
"result.492",0.0174606067890846,0.0130505954962859,492
"result.493",0.0164879497964975,0.0116158120328549,493
"result.494",0.0162125139433118,0.0131154088172084,494
"result.495",0.0158894373622417,0.0110954267934916,495
"result.496",0.015816647670454,0.0129894145762664,496
"result.497",0.0155311538897551,0.0114367399450562,497
"result.498",0.0153815638899143,0.0125069613295162,498
