"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"result.34",0.0172107348035855,0.0193625372699344,0.000107590123317446,0.0286279729806935,0.00011417238177108,0.0211058641568203,0.000194756467661738,0.0314121125084191,0.000142013777048336,34
"result.35",-0.00490691816635904,0.0219212760929182,0.00134140971296386,0.0324111293340295,0.000373180475003885,0.0214950772969109,0.0013200997731635,0.031927843226805,0.000368347613931641,35
"result.36",0.00538281894073573,0.0222104612879477,0.000841382117360598,0.0328386965393932,0.000274558775986575,0.0204962707499638,0.000755672590461403,0.0305635399117368,0.000251807209710011,36
"result.37",-0.0167638564901144,0.0213561405979377,0.00190599985440261,0.0315755630311472,0.000483394195212616,0.0198644175847597,0.00183141370374371,0.0294148419750676,0.000461786984651821,37
"result.38",0.00770588540297911,0.0206371541083072,0.000646563435266407,0.0305125243647026,0.000228066389617236,0.0203214296493393,0.000630777212318008,0.0301267013211801,0.00022420815918201,38
"result.39",0.0155643993310603,0.02103700727789,0.000273630397341488,0.0311037168089214,0.000155393174778612,0.0195081369087682,0.000197186878885395,0.0291763389289624,0.000136119395979021,39
"result.40",-0.00632556937068284,0.0204911703880057,0.00134083698793443,0.0302966839538001,0.00036622253324483,0.0200212578908623,0.00131734136307726,0.0296490066400209,0.000359745760107038,40
"result.41",0.0345186443261365,0.0207621155725306,0.0130687023159256,0.0306972828687933,0.00378314784276984,0.0190058456501016,0.0147371587422332,0.0286648982040256,0.00579520866088977,41
"result.42",0.000542372537165331,0.0202705750586958,0.000986410126076523,0.0299705285001508,0.000294281559629855,0.0237038614510049,0.00115807444569198,0.0352321711327142,0.000346897985955489,42
"result.43",0.00926328289109633,0.0243306356027304,0.000753367635581705,0.0359734248114236,0.000267101419203273,0.022621419873312,0.000667906849110784,0.0335989435663451,0.000243356606752488,43
"result.44",-0.00117764073028671,0.0232854848947355,0.00122315628125111,0.0344281445719545,0.000356057853022413,0.0216548427796621,0.00114162417549744,0.0326347701442333,0.0003381241087452,44
"result.45",-0.00513714995636889,0.0226560550674648,0.00138966025119169,0.0334975175659267,0.000386346675222956,0.0207330524510682,0.00129351012037185,0.031255542305038,0.000363926922614069,45
"result.46",0.00929376345915092,0.021741588954491,0.000622391274767003,0.0321454576158899,0.00022851694156739,0.0201546533916176,0.000543044496623334,0.0300111381920636,0.000207173747329127,46
"result.47",-0.0274477904323106,0.0209758480256639,0.00242118192289872,0.0310132913963983,0.000584610818287089,0.0195604451452421,0.00235041177887764,0.0293353835441304,0.00056783173976441,47
"result.48",0.00226353579351803,0.0206373193882214,0.000918689179735172,0.0305127687349724,0.000282492329414544,0.021939359625952,0.000983791191621698,0.0330663149194887,0.000308027791259707,48
"result.49",-0.00178151186135192,0.022941853244582,0.0012361682552967,0.0339200769845931,0.00035701588845945,0.0210184627772661,0.0011399987319309,0.0316212778026588,0.000334027896640107,49
"result.50",-0.00481833331612214,0.022021496572215,0.00134199149441686,0.0325593077020372,0.000373776410181594,0.0201505791294914,0.00124844562228068,0.0303096509389746,0.000351279842550968,50
"result.51",-0.00342239238223917,0.0211517865058042,0.00122870894440217,0.0312734206338732,0.000346958130161124,0.0194494941021982,0.00114359432422187,0.0293013814594656,0.000327237738417048,51
"result.52",0.00941971186476845,0.0204493689272809,0.000551482853125622,0.0302348794975202,0.000208151676327518,0.0186281332798362,0.000460421070753389,0.0282283447398829,0.000188086328751145,52
"result.53",0.0158122385671358,0.0197152220790784,0.000195149175597131,0.0291494258794742,0.000133371873123385,0.0183840164100901,0.00012858889214772,0.0277112075371467,0.00011898968970011,53
"result.54",0.0103478387810071,0.0194382352921494,0.000454519825557116,0.0287398943112791,0.00018392055530272,0.0188330294844112,0.000424259535170206,0.028427783105782,0.000180799443247749,54
"result.55",0.0298028686332638,0.0199233324093697,0.00938555941269939,0.0294571219644055,0.000342289202169699,0.0185960247765853,0.0106465016638446,0.0281632378608149,0.0016232344647244,55
"result.56",-0.0167218126882006,0.0198169435243685,0.00182693781062845,0.0292998234614785,0.000460216361496791,0.0217668491350797,0.00192443309116402,0.0332023330910924,0.00049924145779293,56
"result.57",-0.0114466932401551,0.0228385699701263,0.00171426316051407,0.0337673702008843,0.000452140634410394,0.0223178814474605,0.00168822873438078,0.0332615184952331,0.000447082117353883,57
"result.58",-0.035862829876502,0.0230430978060454,0.00294529638412737,0.0340697694825067,0.000699325993590088,0.0214539309965518,0.00286583804365269,0.0329361847207489,0.000687990145972509,58
"result.59",0.0225161372058621,0.0228258223147506,1.54842554444241e-05,0.0337485224885015,0.000112323852826393,0.0255679526893122,0.000152590774172506,0.0388537866992146,0.000163376494933525,59
"result.60",-0.0187997959999853,0.0266993286473891,0.00227495623236872,0.0394755939505629,0.000582753899505483,0.0261862466813217,0.00224930213406535,0.0398065134695784,0.000586063094695638,60
"result.61",-0.00719558661994866,0.0273388775076668,0.00172672320638078,0.0404211821881191,0.000476167688080678,0.0260725131129496,0.00166340498664491,0.0399483193616908,0.000471439059816395,61
"result.62",0.0136197929841304,0.0272689780841588,0.000682459255001423,0.0403178342239769,0.000266980412398466,0.0250718585029417,0.000572603275940564,0.0383296280710594,0.00024709835086929,62
"result.63",0.0115121598959379,0.026300166989607,0.000739400354683456,0.0388854239230128,0.000273732640270749,0.0246016156345074,0.000654472786928476,0.0376780334790494,0.000261658735831115,63
"result.64",0.000914978424317275,0.0258165537120547,0.00124507876438687,0.0381703901622004,0.000372554117378831,0.0239782953490445,0.00115316584623636,0.0367369461049604,0.000358219676806432,64
"result.65",0.00190420243131465,0.0251959420860786,0.0011645869827382,0.0372528010770381,0.000353485986457235,0.022887826853603,0.00104918122111442,0.0351421457497714,0.000332379433184568,65
"result.66",-0.00989010468507972,0.024164694093848,0.00170273993894639,0.0357280763342729,0.000456181810193526,0.0219753183122291,0.00159327114986544,0.0337298204264614,0.000436199251115412,66
"result.67",0.00952131069742234,0.0231812675955823,0.000682997844907996,0.0342740568104816,0.000247527461130592,0.0214372527978925,0.00059579710502351,0.0326088159445184,0.000230875052470961,67
"result.68",0.00948303992187855,0.0226639349886923,0.00065904475334069,0.0335091682173427,0.000240261282954642,0.0209185540387677,0.000571775705844456,0.0321008641445927,0.000226178242227142,68
"result.69",-0.0113240410420678,0.0221253932294943,0.0016724717135781,0.0327129213868389,0.000440369624289067,0.0204307823514271,0.00158774116967474,0.0313428554246767,0.000426668964667445,69
"result.70",0.0168697881029892,0.0216149964677683,0.000237260418238957,0.0319582876061517,0.000150884995031626,0.0201149800722966,0.00016225959846537,0.0308188790343712,0.000139490909313821,70
"result.71",-0.0195762208473129,0.0213620603548534,0.00204691406010832,0.031584315532875,0.00051160536380188,0.0205287679129943,0.00200524943801536,0.0314628648570937,0.000510390857044067,71
"result.72",-0.0100883635217365,0.0218017841288187,0.00159450738252776,0.0322344576162621,0.000423228211379986,0.0212635075522172,0.00156759355369768,0.0326554311173523,0.000427437946390887,72
"result.73",0.00578145695123381,0.0225016576725849,0.000836010036067557,0.0332692373365759,0.000274877803853422,0.0208047692651988,0.000751165615698252,0.0319627139932145,0.000261812570419807,73
"result.74",0.00483909451955298,0.0220552353630765,0.000860807042176178,0.0326091913087012,0.000277700967891483,0.0201081125238631,0.000763450900215505,0.03062212074994,0.00025783026230387,74
"result.75",0.00261274577614852,0.0213105447862247,0.000934889950503812,0.0315081485364672,0.000288954027603187,0.0193974947131436,0.000839237446849753,0.0294641377932711,0.000268513920171226,75
"result.76",-0.0116140659745961,0.0205796990071505,0.00160968824908733,0.0304275756278329,0.00042041641602429,0.0186507839821176,0.00151324249783569,0.0285739715955704,0.000401880375701665,76
"result.77",0.0034125230287476,0.0198279827832195,0.000820772987723596,0.0293161452689006,0.00025903622240153,0.0185450184822089,0.000756624772673066,0.0280954555932828,0.000246829325645352,77
"result.78",-0.00713092843866354,0.0196975253270679,0.00134142268828657,0.0291232608097047,0.000362541892483683,0.0178663183820428,0.00124986234103532,0.0270021376240668,0.000341330660627304,78
"result.79",-0.0080592284063871,0.0189926547180548,0.0013525941562221,0.0280810928092947,0.000361403212156818,0.0173871598113401,0.00127231941088636,0.0262918837785805,0.000343511121849677,79
"result.80",0.00446911697149392,0.0185584234338663,0.000704465323118618,0.0274390715030037,0.000229699545315098,0.0169383895894484,0.000623463630897725,0.0260660901418429,0.00021596973170349,80
"result.81",0.023668161051541,0.0181696724025571,0.00522356421653472,0.0268642938348975,3.19613278335654e-05,0.0164935028300652,0.00681592531040199,0.0251622048325349,1.49404378099389e-05,81
"result.82",-0.0163888548013459,0.0179056362909975,0.00171472455461717,0.0264739101490008,0.000428627649503468,0.0187607252752665,0.00175747900383062,0.02846097031373,0.00044849825115076,82
"result.83",0.0102966156489625,0.0199658939295873,0.000483463914031236,0.0295200501867825,0.0001922343453782,0.0191885277290669,0.000444595604005218,0.0291908877360994,0.000188942720871368,83
"result.84",0.0137757305302647,0.0204426305012149,0.000333344998547511,0.0302249165739354,0.000164491860436708,0.0189155703001502,0.000256991988494278,0.0291270208266447,0.000153512902963801,84
"result.85",0.0165245857969842,0.0201697494810205,0.000182258184201814,0.0298214554797411,0.00013296869682757,0.0190066118334005,0.000124101301820816,0.0289723949871347,0.000124478091901505,85
"result.86",0.00135940388776045,0.0202967948557315,0.000946869548398556,0.0300092950951623,0.000286498912074018,0.0194355990658138,0.000903809758902669,0.0299997686429536,0.000286403647551932,86
"result.87",-0.00110676550043766,0.0207285376823805,0.00109176515914091,0.0306476371576636,0.000317544026581013,0.0187085998499685,0.000990768267520311,0.0288387452065855,0.000299455107070232,87
"result.88",0.00546759390060957,0.0199398077964261,0.000723610694790828,0.0294814812169548,0.000240138873163453,0.0179621392706013,0.000624727268499588,0.0273315780775457,0.000218639841769362,88
"result.89",-0.00231576605685748,0.0192437430498629,0.00107797545533602,0.028452332894112,0.000307680989509695,0.0174240649353981,0.00098699154961278,0.0265759186997976,0.000288916847566551,89
"result.90",0.00613208159050608,0.0186610532070333,0.00062644858082636,0.0275908120694552,0.000214587304789492,0.0167286452021038,0.000529828180579884,0.0258595758941264,0.000197274943036204,90
"result.91",-0.00379116768557861,0.0180216840635481,0.00109064258745634,0.0266454895474411,0.000304366572330197,0.0163569219252991,0.00100740448054388,0.0248797323218479,0.000286709000074265,91
"result.92",0.00161437996390713,0.0175680013934496,0.000797681071477124,0.0259747089033269,0.000243603289394198,0.0157581510912535,0.00070718855636732,0.0240605154741411,0.000224461355102339,92
"result.93",-0.0157026284128084,0.0170340380069476,0.0016368333209878,0.0251852313060326,0.00040887859718841,0.0151995050947472,0.00154510667537778,0.0234544690967726,0.00039157097509581,93
"result.94",0.00216961278687566,0.0165554733495199,0.000719293028132213,0.024477662050451,0.000223080492635753,0.0161376153897164,0.000698400130142035,0.0248283549252867,0.000226587421384111,94
"result.95",0.00533868436390307,0.0173673613791934,0.000601433850764515,0.0256780578587481,0.000203393734948451,0.0155930734738012,0.000512719455494905,0.0239839798759734,0.000186452955120704,95
"result.96",0.00746435600770558,0.0167975894566794,0.000466661672448692,0.0248356364872322,0.000173712804795266,0.0151745452236834,0.000385509460798893,0.0233515813260384,0.000158872253183328,96
"result.97",-0.0189163277591529,0.0164032120331328,0.00176597698961428,0.0242525400640758,0.000431688678232287,0.0149623836471438,0.00169393557031484,0.0230412615280818,0.000419575892872347,97
"result.98",-0.00686622113939375,0.0162803249902268,0.00115732730648103,0.024070848641351,0.000309370697807448,0.0163761213323058,0.00116211712358498,0.0250359465242903,0.000319021676636841,98
"result.99",-0.0188713844758252,0.0177164626979973,0.00182939235869113,0.0261942124816059,0.000450655969574312,0.0162190144232318,0.00175451994495285,0.0245158004058439,0.000433871848816692,99
"result.100",0.0199292204793905,0.0174015645568133,0.00240127312644835,0.0257286280723221,5.79940759293162e-05,0.0174399268087346,0.00236482898712315,0.0264360376352168,6.50681715582633e-05,100
"result.101",-7.74602886933903e-05,0.018678011326152,0.00093777358074227,0.0276158850528745,0.000276933453415679,0.0186683742125103,0.000937291725060186,0.0283467466744407,0.000284242069631341,101
"result.102",-0.00312447772691959,0.0198860844761342,0.00115052811015269,0.0294020500070857,0.000325265277340054,0.0177944327604998,0.00104594552437097,0.0271902092059302,0.000303146869328498,102
"result.103",-0.0112347320204694,0.0191581330185713,0.00151964325195204,0.0283257564218147,0.000395604884422841,0.0172451951302849,0.00142399635753772,0.0262564524261041,0.000374911844465735,103
"result.104",0.00105220486521266,0.0185288985364949,0.000873834683564111,0.0273954182383207,0.000263432133731081,0.0172277607559618,0.000808777794537459,0.0265294294286345,0.000254772245634219,104
"result.105",-0.00599664190884237,0.0184954860444364,0.00122460639766394,0.0273460170722117,0.000333426589810541,0.0166042431002106,0.00113004425045265,0.0255608919832606,0.00031557533892103,105
"result.106",0.0137975414130233,0.0178502170193369,0.000202633780315679,0.0263919714345846,0.000125944300215613,0.0161784356516474,0.000119044711931206,0.0245900752329322,0.000107925338199089,106
"result.107",0.00542276706979234,0.0174473923906291,0.000601231266041838,0.0257963856171912,0.000203736185473989,0.0166046912564612,0.000559096209333444,0.0255472706163571,0.000201245035465648,107
"result.108",-0.00293117540719398,0.0178514220020034,0.00103912987045987,0.0263937530301988,0.000293249284373928,0.0161448939360055,0.000953803467159974,0.0248360540772636,0.000277672294844576,108
"result.109",0.0248974858734321,0.0173980319932738,0.00712448118615033,0.025723405092883,8.25919219450876e-06,0.0154842551431919,0.0089425691937282,0.0240267858408524,0.000861993032253897,109
"result.110",-0.00676463296520563,0.0169549207959463,0.0011859776880576,0.0250682546233278,0.000318328875885335,0.0182004960563391,0.00124825645107724,0.028880012870301,0.000356446458355067,110
"result.111",0.00751681487677609,0.0194881708427559,0.00059856779829899,0.0288137252133751,0.00021296910336599,0.0177377419583472,0.000511046354078556,0.0273136847489575,0.000197968698721814,111
"result.112",0.0140179295338974,0.0190189935919491,0.000250053202902588,0.0281200354622868,0.000141021059283894,0.0173511760689085,0.000166662326750557,0.0275225877431776,0.000135046582092802,112
"result.113",0.0106780595829706,0.0186346163958646,0.000397827840644702,0.0275517246138506,0.0001687366503088,0.0176941763743975,0.000350805839571348,0.0279985015251945,0.000173204419422239,113
"result.114",0.00146686487994725,0.0189422625272968,0.000873769882367479,0.0280065867538255,0.000265397218738783,0.0175890815525615,0.000806110833630715,0.0270190104047599,0.000255521455248127,114
"result.115",0.000508230407871723,0.018816563650752,0.000915416662144015,0.0278207379680495,0.000273125075601778,0.0169161420630751,0.000820395582760172,0.0260303092521214,0.000255220788442497,115
"result.116",0.00299900115449551,0.0181915185146622,0.000759625868008334,0.0268965938324826,0.000238975926779871,0.0163122664951386,0.000665663267032157,0.0258920505632767,0.000228930494087813,116
"result.117",0.00320766810799915,0.0175607897544907,0.000717656082324579,0.0259640463232031,0.00022756378215204,0.0158456020652012,0.0006318966978601,0.0242732934799354,0.000210656253719363,117
"result.118",-0.00152724382041076,0.0170424390278257,0.000928484142411821,0.0251976524156916,0.000267248962361024,0.0153358223408491,0.000843153308062993,0.0243037040182766,0.000258309478386874,118
"result.119",0.00350995531038787,0.0165278116654335,0.000650892817752282,0.0244367635910478,0.0002092680828066,0.0146783696278541,0.000558420715873311,0.0226157614278595,0.000191058061174716,119
"result.120",-0.00743072358203036,0.0160227010983434,0.00117267123401869,0.0236899455751356,0.00031120669157166,0.0143029905878007,0.00108668570849155,0.0228540194783477,0.000302847430603781,120
"result.121",-0.00793434864058157,0.0156034606776316,0.00117689046591066,0.0230700886178923,0.000310044372584739,0.014193325641605,0.00110638371410933,0.0218475644671487,0.000297819131077303,121
"result.122",-0.0085862973928122,0.0155115162958239,0.00120489068443181,0.0229341466573274,0.000315204440501396,0.0142650677601979,0.0011425682576505,0.0225886687731263,0.000311749661659386,122
"result.123",0.00181223364750984,0.0154587791725689,0.000682327276252953,0.0228561735632766,0.000210439399157668,0.0142213367914301,0.000620455157196015,0.0218837411485047,0.000200715075009948,123
"result.124",0.00843327971153872,0.0154535173162245,0.000351011880234288,0.0228483937832138,0.000144151140716751,0.013796837665306,0.000268177897688362,0.0219531738558815,0.000135198941443428,124
"result.125",-0.0105654384110055,0.0150532445187466,0.00128093414648761,0.0222565809091506,0.000328220193201562,0.0137861610601886,0.00121757997355971,0.0220156757508304,0.00032581114161836,125
"result.126",-0.0112477129835062,0.0150994267669589,0.00131735698752325,0.022324862464167,0.000335725754476732,0.014063881938912,0.00126557974612091,0.0217887796200757,0.00033036492603582,126
"result.127",-0.00429021590408244,0.0153759675395477,0.00098330917218151,0.0227337345895151,0.000270239504935976,0.0141862687856559,0.000923824234486916,0.022304301444689,0.000265945173487715,127
"result.128",0.000960634165268856,0.0156862475588824,0.000736280669680676,0.0231924909955623,0.000222318568302935,0.014065239175433,0.000655230250508208,0.0217991477583726,0.000208385135931037,128
"result.129",-0.0264545090924938,0.015338813480831,0.00208966612866624,0.022678801427908,0.000491333105204019,0.0137585652162264,0.00201065371543601,0.0211535451534056,0.000476080542458995,129
"result.130",-0.0020235800572122,0.0150588098983988,0.000854119497780551,0.0222648094556419,0.000242883895128541,0.0169883463948043,0.000950596322600827,0.0263375108969482,0.000283610909541604,130
"result.131",-0.00302049380259714,0.0182658059585705,0.00106431498805838,0.0270064295893988,0.00030026923391996,0.0166184412625074,0.000981946753255229,0.0259619290616606,0.000289824228642577,131
"result.132",-0.00886619304475388,0.017683106634415,0.00132746498395844,0.0261448947463734,0.000350110877911273,0.0159182140923168,0.00123922035685353,0.0251545084416667,0.000340207014864206,132
"result.133",-0.000127746044048976,0.0171911073611781,0.000865942670261356,0.0254174620910064,0.000255452081350554,0.0158062391493708,0.000796699259670989,0.0245620890333722,0.000246898350774211,133
"result.134",0.0175404100196627,0.0170677283115239,0.000449047622731807,0.025235043224562,7.69463320489939e-05,0.0152540067330564,0.00217208312227598,0.0241977438298548,6.65733381019213e-05,134
"result.135",-0.0223090132438622,0.0165878706863438,0.0019448441965103,0.0245255622853406,0.000468345755292029,0.0163479454919262,0.00193284793678942,0.0254053491065797,0.00047714362350442,135
"result.136",0.00766004710733156,0.0176852726000831,0.000501261274637579,0.0261480971782433,0.000184880500709117,0.0181116126955253,0.000522578279409689,0.0280517814000847,0.000203917342927531,136
"result.137",-0.0102333773593177,0.0194116803274156,0.00148225288433666,0.0287006321628169,0.000389340095221346,0.0176008012427589,0.00139170893010383,0.0279849847746877,0.000382183621340054,137
"result.138",-0.0139887744644042,0.0190253017686999,0.00165070381165521,0.0281293622520096,0.000421181367164138,0.0177505337189526,0.00158696540916784,0.0272294501465972,0.000412182246110014,138
"result.139",-0.0215597991671777,0.0188793999931605,0.00202195995801691,0.0279136429983922,0.000494734421655699,0.0180212888492994,0.00197905440082386,0.0276274834958296,0.000491872826630073,139
"result.140",-0.00821503935447739,0.0191972454089111,0.00137061423816943,0.0283835850234126,0.000365986243778901,0.0194218868919243,0.00138184631232009,0.0297168069330875,0.000379318462875649,140
"result.141",0.0262855478967968,0.0205479617386786,0.0054507068502123,0.0303806513197244,4.09510342292767e-05,0.0187901949602839,0.00712058528968722,0.0290474535934727,2.76190569667591e-05,141
"result.142",-0.0103689906264448,0.0202197967738229,0.00152943937001339,0.0298954515953298,0.000402644422217746,0.0210569857232521,0.00157129881748484,0.0323127350441443,0.000426817256705891,142
"result.143",-0.0181892347117431,0.02233979155897,0.00202645131353566,0.0330299144285178,0.00051219149140261,0.0207313485117914,0.00194602916117673,0.0316730726981651,0.000498623074099083,143
"result.144",-0.00659505896004495,0.0219663825872161,0.00142807207736305,0.0324778203612297,0.000390728793212747,0.0212431018181744,0.00139190803891097,0.0324323709362561,0.000390274298963011,144
"result.145",-0.0120783332038719,0.0224218363594204,0.00172500847816462,0.0331512196220061,0.00045229552825878,0.020562469342024,0.0016320401272948,0.0322696759787967,0.000443480091826687,145
"result.146",0.00677594978722709,0.0217567279943509,0.000749038910356192,0.0321678410472614,0.000253918912600344,0.0202455402523243,0.00067347952325486,0.031061510215082,0.00024285560427855,146
"result.147",-0.0115772956924101,0.0215167755082106,0.00165470356003104,0.0318130655757258,0.000433903612681359,0.0197417522106792,0.00156595239515447,0.0301272477711339,0.00041704543463544,147
"result.148",0.0128768726553919,0.0209191973390332,0.000402116234182066,0.0309295320055796,0.000180526593501877,0.0194498509558794,0.000328648915024375,0.0306683079570804,0.000177914353016885,148
"result.149",-0.0119091943837505,0.0207367851344955,0.0016322989759123,0.0306598312122404,0.000425690255959909,0.0194072423393704,0.00156582183615605,0.03060788033149,0.000425170747152406,149
"result.150",-0.0171199036556692,0.0207044570568868,0.0018912180356278,0.0306120333787518,0.000477319370344211,0.0193646809458232,0.00182422923007462,0.0291219703733884,0.000462418740290577,150
"result.151",0.0169106257503037,0.0205801978155264,0.000183478603261136,0.0304283131279064,0.000135176873776027,0.019869151760346,0.000147926300502113,0.030334449965751,0.000134238242154472,151
"result.152",-0.010260802990704,0.0210940466470575,0.00156774248188808,0.031188050876132,0.00041448853866836,0.0201534654448314,0.00152071342177677,0.0318494812151774,0.000421102842058814,152
"result.153",-0.0013534761652778,0.0215181307956485,0.00114358034804631,0.0318150694005155,0.000331685455657933,0.0198239455807292,0.00105887108730035,0.0304040103190405,0.000317574864843183,153
"result.154",-0.00800215560674868,0.0211208272097778,0.00145614914082633,0.0312276465765891,0.000392298021833378,0.0191703452975251,0.00135862504521369,0.0300557595888322,0.000380579151955809,154
"result.155",0.00295078249375923,0.0203540480963014,0.000870163280127108,0.0300939453763291,0.000271431628825699,0.0190610357158112,0.000805512661102602,0.0285402821528613,0.000255894996591021,155
"result.156",0.0071698579325157,0.019888721879191,0.000635943197333765,0.0294059494703802,0.000222360915378645,0.0179217721066663,0.000537595708707528,0.0283056908239184,0.000211358328914027,156
"result.157",-0.0127471411628406,0.0191877414659487,0.00159674413143947,0.0283695332171519,0.000411166743799925,0.0176268375346695,0.00151869893487551,0.0276354792321565,0.000403826203949971,157
