"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"result.33",-0.0988030951673918,0.989674520174653,0.0798930826621266,-0.386709788700256,0.959359401276327,0.148040048609465,5.191995388119,-0.26296761298966,0.972052705733126,0.15137247091372,33
"result.34",-0.0964536690776734,0.990098994442206,0.0598289003796603,-6.40940285520958,0.336697810029784,0.613226607586903,6.2192477242625,-0.281281745951673,0.970123877170434,0.156735456471886,34
"result.35",-0.110249141035621,0.988429909515947,0.0723899048723251,-0.40551062941003,0.958002057395094,0.176866087495138,2.35047311396967,-0.265998859026273,0.971737811402411,0.152390460456051,35
"result.36",-8.41271653831298,0.133363561998887,0.65747401553822,-1.15903773878119,0.879858998968639,0.351860306069713,2.34685341691508,-0.270384540190252,0.971265649937432,0.153316042116944,36
"result.37",-0.221151107462563,0.976552175835849,0.127790200487552,-0.0943169226072469,0.990098975077903,0.0757701000040939,2.83666556893668,-0.271034770899132,0.971197754580028,0.153744080321411,37
"result.38",-0.155774011612048,0.983460864798372,0.0916594933648478,-0.448470516744162,0.953249672191589,0.197097431759999,2.16407304715976,-0.27578834569894,0.970694525545981,0.155131683039228,38
"result.39",-0.102346449863978,0.989192739443997,0.0678662583319052,-0.429851161343318,0.95510517172066,0.169433785679114,3.58638142437853,-0.260884988116126,0.972281181252982,0.150490542199715,39
"result.40",-0.163116581600955,0.982876632971431,0.0972467327273384,-1.04296648059997,0.891716523390711,0.278883437418437,2.34860558055388,-0.262155262630631,0.972132060868652,0.151027590575095,40
"result.41",-0.0984093391754656,0.989572230247396,0.0731118051597143,-0.482206584896132,0.950024886254026,0.218848139986444,2.10000427773046,-0.267638671282011,0.971552093473309,0.152116939974245,41
"result.43",-0.0954417045180589,0.990098991934711,0.0538687946367897,-0.163173996464007,0.982891896074761,0.0961996642419426,4.44116726309265,-0.269655976965235,0.971349237710269,0.153661557056236,43
"result.44",-0.0980942806155017,0.989760828294712,0.0640552161335297,-0.0974293778263012,0.990095238965032,0.069490353434182,16.8530662430067,-0.269922086563042,0.971317402387659,0.153387140323028,44
"result.45",-0.402631528401159,0.95765095816371,0.152181970536843,-0.535379328319706,0.944150938271253,0.165776399898733,9.114640758099,-0.271922245319463,0.971106895173376,0.15380489304569,45
"result.46",-8.16911426690164,0.158476895410962,0.657914213381636,-1.00716228565813,0.895527476040299,0.339657327664895,2.21475288847054,-0.257134793382456,0.972675144821866,0.149538753595549,46
"result.47",-1.01299188085905,0.894535543747248,0.233157829925312,-0.741926339703584,0.922969048752888,0.233192315995229,2.20809506784402,-0.276976969899317,0.970568255944994,0.155862497631782,47
"result.48",-8.19881034839402,0.153976283516733,0.632800453775645,-0.0997036863633786,0.98937469441833,0.0859874236602145,5.0682876983618,-0.269885810497295,0.971323400513832,0.153281592878048,48
"result.49",-1.05515198496424,0.88964330522239,0.247631661040998,-0.200289648316287,0.978838936180633,0.12523878099033,2.49658144985015,-0.261696998696234,0.972198631240141,0.151343065221636,49
"result.50",-0.131517190289828,0.986225875955861,0.0774183577330928,-0.464381786298851,0.951380009222417,0.211002911226036,2.15060016013814,-0.269878834985459,0.971322449793661,0.153969649777185,50
"result.51",-0.690779736591976,0.927061799536821,0.204585056984248,-0.123124032917654,0.987229717167321,0.104526053427331,2.10000067274809,-0.27068146867047,0.971243051148805,0.153220455289396,51
"result.52",-0.345546222280432,0.963727755654238,0.131468980635906,-0.0928699949491662,0.990098892470334,0.0980301543692916,2.20969367211151,-0.275543643481581,0.97072204353818,0.155617562394272,52
"result.53",-8.7086297479324,0.101761485851242,0.673938595927056,-0.281625238171919,0.970972883689773,0.124598429968144,2.27656041596622,-0.270384584467184,0.971269125803512,0.153715363756985,53
"result.55",-4.36327147385627,0.548901717706015,0.50230567695446,-0.301833358932175,0.96809920016057,0.119594863862158,11.0742072233084,-0.272001146838371,0.971088870001506,0.154257264962068,55
"result.56",-0.103786550774233,0.988941922065344,0.0661340399928025,-0.176758963556329,0.981470631820195,0.0925512547849371,17.7459946706152,-0.272559383555002,0.971046699291961,0.154301256393354,56
"result.57",-0.117742876946915,0.987509410287212,0.0800779116581144,-0.0958012835202338,0.990098986637097,0.0593712241457481,8.90751065853827,-0.284330180704484,0.96979752977427,0.157922996943772,57
"result.58",-0.0955209136727008,0.99009900201982,0.0554701053483228,-0.128928016608427,0.986544421658575,0.0738593844318017,12.0537116017821,-0.269020096251413,0.971420628722026,0.152471331024971,58
"result.59",-0.0940122934308526,0.990001786955842,0.0744473360338265,-7.33132053328537,0.244194543898172,0.625513862252251,11.3132178292422,-0.265135403870835,0.971826580554056,0.151784076835545,59
"result.60",-0.101677728788266,0.989284432146972,0.0713930921080942,-0.152461004466869,0.983830328788561,0.102872706393806,5.24581075684204,-0.268444772460275,0.971477919085526,0.15286413422201,60
"result.61",-8.81351385268746,0.0918189515265686,0.6820670073957,-0.171895023381497,0.981997863491809,0.102762012384128,2.65187347707809,-0.270080108685919,0.971304777182401,0.152905690075853,61
"result.62",-0.0951735264849863,0.990098987399985,0.0640463562593376,-0.3213580898015,0.966526640907729,0.155106022899932,2.12889325629529,-0.253808842600914,0.973022494199835,0.148316339321065,62
"result.63",-0.115836044129348,0.987861929174656,0.078871996418003,-0.129515520948085,0.986138109219451,0.0817957109044253,17.0416548174136,-0.28752122207557,0.969456627379045,0.158268414674322,63
"result.64",-0.0966676222953841,0.990098989900262,0.0609270366023252,-0.463565098685006,0.95162524796244,0.190400033794572,2.48923033456314,-0.279877978297306,0.970271882893298,0.1565668284036,64
"result.65",-0.388994683573226,0.959483870367887,0.142699622833593,-0.166888046334474,0.982516818712593,0.0895496477569064,4.75674239247632,-0.265540071071067,0.971777854892326,0.151983316103579,65
"result.67",-0.136586779822365,0.985801516204506,0.0803821048516393,-0.19784780398287,0.979293398296033,0.0979950159019385,2.57674713603039,-0.269365411467303,0.971368079031753,0.152850504032148,67
"result.69",-7.98049457392993,0.175563918183818,0.627027611587001,-0.108502162000504,0.988619923795845,0.0763124821572808,17.7422450703691,-0.268160039816376,0.971498954149836,0.153030598264919,69
"result.70",-0.142852044110747,0.985000423969668,0.0856211687280168,-0.0984671015203145,0.990098846676821,0.0685155458743534,5.68581772807805,-0.267741989565363,0.971550924696605,0.152781511619614,70
"result.71",-8.17113247513969,0.156465034397532,0.656423426580049,-0.0968805460139545,0.989955821244893,0.0886190437373417,2.46233684922738,-0.277176019634167,0.970545269193611,0.154756489506851,71
"result.72",-8.25254493678214,0.149761697999315,0.664395573888387,-0.603352138248125,0.937199347227141,0.253929803046302,2.1741070883362,-0.270735803576003,0.971230688542053,0.153800116836385,72
"result.73",-0.125909062673712,0.986918426243721,0.0790518432468809,-0.140422359941998,0.98528215748716,0.0796402520412924,15.8278214660732,-0.284390843148536,0.969791688151585,0.157497181970394,73
"result.74",-0.0935855202609905,0.990098997877976,0.0649257404577071,-0.313436699446254,0.967224575394356,0.171301223042568,2.31412189195453,-0.256268721401044,0.972760250002643,0.149358767713711,74
"result.75",-0.0956699983262673,0.99009900077056,0.0536628886266641,-1.038851806844,0.89203599870448,0.310246785105788,2.11555091427198,-0.275498577457892,0.970723142913042,0.154100824706357,75
"result.76",-0.0970938992697943,0.990097732021347,0.0591304274650815,-0.155967760512827,0.983724453359247,0.100436360710953,2.31199856671933,-0.273626006695925,0.970926348765194,0.154733606344722,76
"result.77",-0.16311672880447,0.98281649720158,0.0962475192274176,-0.112327015215609,0.988259444291255,0.0748138791962468,6.05130270191533,-0.264521352297905,0.97188960713696,0.151655804582386,77
"result.78",-0.122144501140346,0.987205064457395,0.0790666181437079,-0.0955214592181582,0.990098892276127,0.0628453816959267,10.4960314376866,-0.273677517554254,0.970918151571726,0.154001524781145,78
"result.79",-0.194064151157346,0.979745051723111,0.107313359657282,-0.663915339779236,0.931078305515093,0.185233022639964,2.30772526661315,-0.276682087611733,0.970605806965927,0.155200783926385,79
"result.80",-8.1647681188352,0.159701418223481,0.661683715537715,-0.207719099674014,0.978222914726062,0.104964293288382,5.43722249302735,-0.270975774623195,0.971200076767833,0.153002798622907,80
"result.81",-0.142334470952997,0.985046971550852,0.0780160743240398,-0.108828583185703,0.988466217954207,0.0787194277791294,5.85899560218623,-0.269086164068109,0.97140455996438,0.152947265752411,81
"result.82",-0.0974572127654731,0.990098867803686,0.061701400740275,-0.157084836293587,0.983752458195046,0.0972451877208836,3.02132428411275,-0.277596255209919,0.970501585788545,0.155507041869047,82
"result.84",-0.0951849771865461,0.990098903984747,0.0703783268970671,-0.168477560305007,0.982291960846472,0.130633600376867,2.2705880058437,-0.269454948075521,0.971371260895498,0.153335578874471,84
"result.85",-0.244319346745799,0.974246670752385,0.121412233397067,-0.155304009687806,0.983687365379209,0.138657310737214,2.20273450381743,-0.284215992272522,0.969805728441981,0.157298690580163,85
"result.86",-8.6144516663854,0.111720674443083,0.674250048324984,-0.100165468164908,0.989418300841881,0.0737782029512595,4.95540166251624,-0.273408527895599,0.970950464333436,0.154607639583518,86
"result.88",-0.0932462612337961,0.990098911541437,0.0712741657912944,-0.12260646034707,0.987240663321262,0.0775403293579961,24.2006079781981,-0.263160237469832,0.972031011548456,0.151283918630465,88
"result.89",-0.101877692754812,0.98902673268717,0.0773739203820719,-0.20192470385639,0.978990856310375,0.136428626893341,2.35135184004925,-0.278314163394833,0.970430872608288,0.15583453140857,89
"result.90",-0.180602379329894,0.98106205196015,0.0866907144394219,-0.370196130645021,0.961521176666269,0.148125657938725,3.27410182745066,-0.28227860060317,0.970007619870675,0.157407741055232,90
"result.91",-8.12785419008393,0.160712831187628,0.642841403829654,-0.248463733905202,0.97404998727718,0.159758108471848,2.11240513313885,-0.281515170676453,0.970092063610854,0.156699744293819,91
"result.92",-0.0955693544735613,0.990098977080493,0.0592479031288906,-0.391803781176543,0.959296446253637,0.172459232170483,2.22601132172929,-0.281840511458163,0.970053052572475,0.15637145132952,92
"result.93",-7.90429038496315,0.185770437839849,0.656886298953493,-0.458963683965897,0.952310878564306,0.190458027042966,2.21421560473386,-0.255939150598553,0.972790794242645,0.149330810908723,93
"result.94",-8.39477996101309,0.13619332219648,0.690672974019657,-0.37002132311856,0.961360185006559,0.147661504784137,2.49078586904447,-0.271301046046379,0.971152833558979,0.15351466643367,94
"result.95",-0.0996439262699141,0.989525023300773,0.0632282487884682,-1.24411663344115,0.870688155258167,0.329115076804559,2.28762575867106,-0.264463141580489,0.971888811108102,0.151495852066528,95
"result.96",-3.11291754254313,0.676288863833563,0.423302392988061,-0.6508026152813,0.932596690890193,0.246695451475167,2.26547872508587,-0.279476838304348,0.970316904995436,0.156512243065652,96
"result.97",-8.5082067120375,0.122126293078015,0.661182787763533,-0.511727480786217,0.94673882669318,0.197715281531377,2.25272770577129,-0.257703100475896,0.972608184838709,0.1496401432188,97
"result.98",-0.110963882191891,0.988208864350101,0.0764551951737941,-0.350859795065876,0.963271102127221,0.154654957448668,2.99871568273254,-0.2847650325275,0.969749743688007,0.157515080903685,98
"result.99",-0.132267630712286,0.986008966665668,0.083850471474446,-0.422698837462617,0.956025750157974,0.200999291218402,2.10000120299029,-0.274022779530055,0.970882243631645,0.154533664592285,99
"result.100",-0.0960958048260804,0.990098870376807,0.0716537163417011,-0.174568883617804,0.981643391353572,0.0998214003870204,4.46283075076781,-0.277733402013346,0.970493411676399,0.155110936371717,100
"result.101",-0.128655295741974,0.986431415150861,0.0779627827058702,-0.739135315568021,0.922852861324845,0.235581648579067,2.26162871811699,-0.286958085210117,0.969515417890707,0.158399130777035,101
"result.103",-0.0965213929951047,0.989908520598063,0.0676535844319557,-0.738525967828526,0.923247528903564,0.229912841390243,2.44741159782204,-0.285193947915509,0.969696962154298,0.157535324167619,103
"result.104",-7.3775923218081,0.239444720111201,0.64445477202271,-0.169979486170334,0.981892253791475,0.107371798048551,2.64784890283747,-0.265343342823368,0.971806622607192,0.152187153664549,104
"result.105",-7.53170444995222,0.223838745477445,0.665330801856316,-0.67055434383874,0.93025399130123,0.223275304969042,2.34665695933352,-0.267513843086125,0.971573160056844,0.152396341458612,105
"result.106",-7.93341446051796,0.182417070620567,0.645765942360751,-0.195457002005946,0.979701657701715,0.142921316509988,2.12019654512295,-0.273037211345627,0.970982442972787,0.154468400873252,106
"result.107",-0.619235152068408,0.935166906966307,0.190350068444377,-0.145056295940964,0.984986925796606,0.0909640772013449,6.24058522511502,-0.27963096103651,0.970299109793301,0.156141148143428,107
"result.108",-0.14509180662497,0.984863207857633,0.0911840287219157,-0.0946565065639831,0.990097324314221,0.0601341361871962,18.6985010093598,-0.270067196569259,0.971292569794429,0.153491291461737,108
"result.109",-7.56579457410631,0.218759603905303,0.652683174644324,-0.113063233476076,0.988197171159464,0.0848649132766105,4.00557108099734,-0.264280456202586,0.971906553545436,0.151333859359493,109
"result.110",-0.240733879632582,0.974842657898273,0.116050065955981,-0.0923920964137202,0.990099001039677,0.111522127179493,2.10000478819719,-0.280611072303092,0.970179109895981,0.156697844573964,110
"result.111",-0.661083889166923,0.931211228099221,0.185212425606417,-0.130296252966447,0.986290589667466,0.0841710442660254,15.7680145885719,-0.268415876361339,0.971480269840393,0.152326804917384,111
"result.112",-0.136944736655575,0.985633965839023,0.0788343314934964,-0.328863012702448,0.965829804753686,0.126210300085192,2.22028394814522,-0.273363188742268,0.970958128566579,0.155000418713184,112
"result.113",-0.152064684295882,0.984043605528628,0.0823599751210687,-0.103057591275264,0.989042251657375,0.0906614972267315,2.58267687653813,-0.260016030204596,0.972369748676018,0.150522934228284,113
"result.115",-0.23257991816874,0.975499723551478,0.108862973102759,-0.0932106118846899,0.990098989758673,0.0692411930830775,2.76673664503166,-0.25859295549519,0.972517495371967,0.14974504087039,115
"result.116",-0.116053917307883,0.987746197719303,0.0834613498355581,-0.187794675891303,0.979909340596136,0.098737187896277,5.66159343418789,-0.269633640341078,0.971346369644218,0.153392459661121,116
"result.117",-0.182430962061224,0.980637080189199,0.103282359545902,-0.157584574365571,0.983529994273748,0.118686729633658,2.28465855168742,-0.274115855458782,0.970870139432324,0.154595348313785,117
"result.118",-0.131036993558974,0.986240292350284,0.089125974231838,-0.801389104165667,0.916900909884844,0.296522580149408,2.3246635374231,-0.271432099415065,0.971152803442658,0.153264435799767,118
"result.119",-0.12426021819554,0.986853273568604,0.0709734535028993,-1.04719309222881,0.891005428739558,0.244483219999483,2.56830610235061,-0.258692654702328,0.972500550847663,0.150029535316479,119
"result.120",-0.093913524552128,0.990098993667362,0.0613201080061755,-8.2201141118248,0.15084264814532,0.655013894202389,11.291432574625,-0.268711339899102,0.971440985658931,0.152860862919846,120
"result.121",-0.989694393296064,0.896918893019589,0.239609460455114,-0.0970487375296642,0.989998343361806,0.0611702674174028,5.17717762565151,-0.26652175329839,0.971675545211635,0.152127506933758,121
"result.122",-0.10804856223683,0.988729563248575,0.0688056626612052,-0.0990727708171434,0.98946038848231,0.0760765873378035,8.36114991154011,-0.281644090910475,0.970071861062835,0.15605338852742,122
"result.123",-0.0973979688710986,0.989843548918498,0.0635869748792629,-0.0924515482078167,0.990099002545052,0.0546510465655245,6.41344813696238,-0.276081644940905,0.970665171252104,0.155196014424084,123
"result.124",-8.84304779141385,0.0903709515985617,0.691257867089339,-0.736620011264569,0.923123686029308,0.210353159289574,2.39521644775398,-0.282155230503817,0.970017429245771,0.156993193452015,124
"result.125",-0.152300992469636,0.984133835118966,0.0810318142447321,-0.678244123093063,0.929219912965114,0.236470006430854,2.10000091017392,-0.277186853910792,0.970540255426418,0.155117546957773,125
"result.126",-0.159451425230445,0.983405852500104,0.0900575654258771,-0.0965151254033456,0.989874677760852,0.0773739367425879,2.44559028760884,-0.272545718529488,0.971047855711571,0.154411147010549,126
"result.127",-0.093034914862177,0.99009899131473,0.0552089763341915,-1.12164633460022,0.883115663072132,0.326019052091079,2.29044666519661,-0.27549140668614,0.970728545613191,0.154486709714354,127
"result.128",-0.674944462683144,0.92925623898255,0.190430305803693,-0.251673992938666,0.973583225605374,0.110482955578938,15.3962412548465,-0.26966414386423,0.971347597734086,0.153063792066155,128
"result.129",-0.151765688314653,0.984135523868787,0.0886648981668618,-0.114319659524645,0.987938692747916,0.0727771889228821,6.60119386100886,-0.273239772104365,0.970958389005268,0.154372764090151,129
"result.131",-8.12317930760871,0.161712377517127,0.661578458331051,-0.111700668349171,0.98861378440122,0.107409947902729,2.30572373938495,-0.273412565840223,0.970944290927037,0.154530175494343,131
"result.132",-8.52741109170251,0.121705768878263,0.678206936704887,-0.0953752611034665,0.990098995504835,0.0517882017999875,10.7693414924259,-0.272645662085182,0.971019390723648,0.154311329073803,132
"result.134",-7.59371759260103,0.215701563382097,0.623215356455251,-0.108423081481495,0.988909246439157,0.101335978556399,2.19268520318285,-0.278183221358712,0.970446426828968,0.156078170388157,134
"result.135",-0.819538764873381,0.914360490609137,0.211686938511609,-0.902516787543065,0.90597449996632,0.231796956783339,2.68324474844741,-0.271983421449909,0.971094578843311,0.153908437738879,135
"result.136",-0.187243956943867,0.980322250118119,0.101415805319235,-1.31051448973271,0.863937931014389,0.30723902672753,2.49637748694759,-0.269158585429705,0.9714075114118,0.153429154586693,136
"result.137",-7.72651067205687,0.204123134679359,0.641032498437333,-0.42883493932631,0.955308235524225,0.158622851035156,2.50096431086039,-0.278705939899644,0.970387228216901,0.156304905209628,137
"result.138",-0.142975114849655,0.984970766442372,0.0856736086930839,-0.27635239736047,0.970908471665406,0.174851007182483,2.34287124899314,-0.260968767651999,0.972268646355292,0.150754077687233,138
"result.140",-0.18541260410736,0.980584158110734,0.0962927577770406,-0.0922078072869067,0.990099001586001,0.0812620217902846,2.14220846234064,-0.266744130924715,0.9716475422489,0.152150550873643,140
"result.141",-0.130990109065494,0.986101671294357,0.0810991003695028,-0.135919450442617,0.98582853217763,0.110496310396693,2.27900519863543,-0.273385608818629,0.970953576355983,0.154454997985859,141
"result.142",-8.20186255928482,0.153481052908154,0.650454119156584,-0.0937184984928699,0.990098991067983,0.0581233737650074,4.96188087350369,-0.276897047761345,0.970580726083686,0.155460849161309,142
"result.145",-0.109510288299197,0.988512697856404,0.0783890012164344,-0.124246399263713,0.987085699675373,0.0760069865559214,2.70594363419379,-0.274887502121618,0.970793962711487,0.15543338767195,145
"result.146",-6.26862187784193,0.352084122989754,0.564864325245994,-0.616532526761685,0.935712666675507,0.234128113959017,2.37246662751716,-0.263623018947532,0.971990030539715,0.151148785499978,146
"result.147",-0.172503580366566,0.982018484056854,0.0925889661348925,-0.161770882969151,0.983211135843608,0.137562305670613,2.1875980226273,-0.281914512342867,0.970044691318192,0.15691461252347,147
"result.148",-0.100150256293198,0.989455538730297,0.0687957752846489,-5.40245629080875,0.441599968407431,0.546867316055694,6.09914837304353,-0.267003824552819,0.971619524690727,0.152634753087375,148
"result.149",-7.00757973126494,0.2766040541733,0.624538121457574,-5.57441357870544,0.423575479525621,0.548127119147907,9.45306987207609,-0.264280058300784,0.971914443822942,0.151479997065484,149
"result.150",-0.153781560403141,0.98389539312027,0.0853351257274065,-1.06597378821983,0.889676311898766,0.326943782875929,2.10000310941735,-0.279277449871529,0.970327376355438,0.155903618046266,150
"result.151",-3.97928600271563,0.587575744680638,0.486661627617383,-0.096804624969509,0.990098103700012,0.0617714125229497,17.8063146254384,-0.269847695624573,0.971330799270064,0.153021057174829,151
"result.152",-8.29828827010555,0.14537940721248,0.677992719619217,-0.938421928266078,0.902226895513199,0.215372857556418,2.54874226759937,-0.266536970525608,0.971670424763703,0.152641257225527,152
"result.154",-0.104280012847845,0.988973939222366,0.0793790315673452,-0.363884333860956,0.962140356252633,0.149458721970773,2.56232669592326,-0.273977124998351,0.970887467021543,0.154555430796725,154
"result.155",-0.433100666609785,0.954485125236275,0.135000035666232,-0.110918232375118,0.988233415177494,0.0823813584259402,5.26322318910077,-0.284594126411969,0.969747526371871,0.157505899148775,155
"result.156",-6.87261798209851,0.290268396374524,0.591800277861255,-0.101793348264089,0.989371025720662,0.0780127860128859,6.54811940300749,-0.272257340357847,0.971059830103016,0.15410402561927,156
"result.157",-2.34651085620064,0.75653665180282,0.366637747421514,-0.284915397959497,0.970639216677387,0.169484798862301,2.1140733888877,-0.275848719964372,0.970690556232144,0.154918387514362,157
"result.158",-0.238450234588967,0.97487788902347,0.117443152144251,-0.169996900271798,0.982300994630153,0.105089433653044,2.36842607128441,-0.270115008608591,0.971290548466266,0.152957343998259,158
"result.159",-7.65212938306138,0.210922881734919,0.617877112959041,-0.160125557526131,0.983113755575737,0.102565180432862,6.95859109884566,-0.26486474313895,0.971846645615598,0.151713858419517,159
"result.162",-0.102204680431839,0.989302490814754,0.0664209692856628,-0.434869866991316,0.954739769228274,0.15621465517698,2.31868083698196,-0.272025226730799,0.971093440343645,0.153885339431485,162
"result.164",-0.331103537361896,0.965231660233378,0.129604653961558,-0.312059685880673,0.967521054885314,0.148794630429879,2.3384308642425,-0.265187341267606,0.971814393038711,0.152065688815939,164
"result.165",-7.51767352688469,0.227059164508983,0.654200845407663,-0.196160580044274,0.979339749261874,0.117366247892654,4.80673219047262,-0.285602876298994,0.96966100319102,0.157846212244305,165
"result.166",-0.146709123080394,0.984495217394876,0.0805221620018091,-0.142278599170827,0.985056750179477,0.0894206747918126,3.25746948790368,-0.269280279985424,0.971380856951961,0.153353420414055,166
"result.167",-0.107402177552912,0.988787660137577,0.0674721306362266,-0.171070357948687,0.982125418845924,0.100000777345914,2.37799778023136,-0.276925796242422,0.970571411431727,0.155464774336323,167
"result.168",-0.0938870839562488,0.990098937456405,0.0664822798357992,-0.141817790079361,0.984859941826274,0.09202225655358,6.41694813165392,-0.280173607880709,0.970229540503157,0.155997845679367,168
"result.169",-0.0960635062582233,0.990098973325874,0.0597395931043647,-0.103712210602552,0.989178015582129,0.109120676860977,2.12337164545693,-0.288411623748092,0.969370189703785,0.158797908753187,169
"result.170",-0.0975223385079121,0.990048503033735,0.069114846192418,-0.108518254150425,0.988795444466742,0.103464285794603,2.18452739321219,-0.278261959294361,0.970443949996448,0.156297244344664,170
"result.171",-8.27413082714281,0.146588791485211,0.673929005709758,-0.093977773654064,0.990098971255329,0.0599034623689269,20.9476644129015,-0.279217281293695,0.970323049405505,0.155812463860625,171
"result.172",-0.131891380962902,0.986108622600455,0.0862878645294639,-0.132870674549775,0.986173753662032,0.14032784325773,2.130154868656,-0.281743295565041,0.970066331601049,0.156843872252953,172
"result.173",-8.20545745841459,0.15457304659834,0.656370384651242,-0.329789161126428,0.965001281443456,0.120575560990858,4.05486925035707,-0.273265380333778,0.97096447831793,0.154895221467105,173
"result.175",-0.425534994322099,0.955025481157724,0.140540690166621,-1.21064348904482,0.87374343519121,0.261741232476057,6.23536046704311,-0.276123959124918,0.970662640305591,0.155472124616931,175
"result.178",-0.0976678223221059,0.990098971744333,0.0643811737950468,-0.491612198337557,0.948708905100449,0.180480673440983,2.55762238190865,-0.274876017364566,0.970790869892485,0.154981174002374,178
"result.179",-2.44260040563745,0.747002543404537,0.37802343758792,-0.186126592511992,0.980645700965699,0.100505103753683,5.55944740373938,-0.271427445361595,0.971160334381402,0.153449069636488,179
"result.180",-0.159499683072935,0.983218081454978,0.0908257322074552,-1.22905031718776,0.87306696163208,0.314089347331732,2.39560500176168,-0.263213276522418,0.972019676102513,0.151041926587469,180
