"","V1","V2","V3","V4","V5","V6","V7","V8"
"result.96",-0.429196417382575,0.955831234993165,0.327638346759991,15.400143951078,-0.446897633743966,0.95413147256006,0.347295595817468,288
"result.97",-0.437204088958626,0.956174101563403,0.34876230250245,6.01100783649252,-0.495059729248433,0.95104257661189,0.348751887248775,289
"result.98",-0.710613270487358,0.927941724642121,0.352898770167177,5.25722878825077,-0.587747345814249,0.940552533156783,0.330780075166696,290
"result.99",-0.515335329123717,0.947332916228675,0.361834616445727,3.46743151379055,-0.447373677595628,0.954654284519899,0.32691002233675,291
"result.100",-0.841365124613963,0.915463347757984,0.343422137355763,8.3287157619425,-0.886355788478282,0.91004080031398,0.38585836551863,292
"result.101",-0.428203002104006,0.958319361863943,0.304244603242429,13.2213832137592,-0.503468355966977,0.950165870556646,0.344139401503854,293
"result.102",-0.67664679392472,0.929985605862179,0.378984558593515,25.3288516799112,-0.414445385096523,0.957691826905161,0.344782769264567,294
"result.103",-0.629969883808142,0.937955379547185,0.412837197711396,6.60782764389171,-0.625368833044286,0.93753422612695,0.378854991409087,295
"result.104",-0.499846872655572,0.949003363751255,0.338083368134413,5.68884766866044,-0.508501170157476,0.948305546117099,0.355603234796427,296
"result.105",-0.497459872049134,0.949690637855534,0.372060656743431,8.3173627960979,-0.594127550577029,0.940525278717038,0.403248252499184,297
"result.106",-0.606531836964967,0.941886112243752,0.372962850481518,9.48339265672783,-0.526462358542088,0.948140714350428,0.35493367328869,298
"result.107",-0.44518602297016,0.954687339731471,0.317043131937898,22.312256028027,-0.475810714487213,0.950920751307827,0.354029748452654,299
"result.108",-0.673156949055299,0.933297720768534,0.371574128513359,10.6306955188472,-0.730355797633905,0.927135072297345,0.372381763493603,300
